FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
08/01/2015,11,0,0,0,-99,1,1,0,1,0,1,1,-99,1,1,-99,-99,1,-99,1,1,2,1,1,1,0,-99,2,-99,-99,1,1,-99
08/01/2015,12,0,0,0,-99,1,0,0,1,0,1,1,-99,1,1,-99,-99,1,-99,0,1,2,1,1,1,1,-99,2,-99,-99,1,1,-99
08/01/2015,13,0,0,0,-99,2,0,0,1,0,1,1,-99,1,1,-99,-99,0,-99,1,1,2,1,1,1,1,-99,2,-99,-99,1,1,-99
08/01/2015,14,0,0,0,-99,2,0,1,1,0,1,2,-99,1,1,-99,-99,0,-99,1,1,2,1,1,1,1,-99,2,-99,-99,1,1,-99
08/01/2015,15,1,0,0,-99,2,1,1,1,5,1,2,-99,1,1,-99,-99,0,-99,1,1,2,1,1,1,1,3,2,-99,2,2,1,-99
08/01/2015,16,0,0,1,-99,2,1,1,1,7,1,2,-99,1,1,-99,-99,0,-99,1,1,2,1,1,1,1,3,2,-99,2,2,5,-99
08/01/2015,17,0,0,1,-99,2,1,0,1,9,1,2,-99,1,3,-99,-99,1,-99,1,1,2,1,1,1,1,4,5,-99,2,2,6,-99
08/01/2015,18,1,0,3,-99,2,1,1,1,16,2,2,-99,1,5,-99,1,1,-99,1,2,2,1,1,1,1,5,8,-99,2,2,7,-99
08/01/2015,19,1,0,8,-99,5,1,1,1,6,3,2,-99,2,5,-99,1,1,-99,1,2,4,1,1,1,1,11,10,-99,2,2,5,-99
08/01/2015,20,0,0,11,-99,8,1,2,1,2,11,5,-99,2,2,-99,2,5,-99,2,2,3,1,3,1,1,11,4,-99,2,2,2,-99
08/01/2015,21,0,0,22,-99,5,4,2,3,3,14,6,-99,4,1,-99,3,7,-99,1,6,3,2,2,2,1,6,3,-99,3,3,1,-99
08/01/2015,22,0,3,16,-99,4,7,2,8,1,13,5,-99,4,1,-99,3,9,-99,1,9,3,6,2,6,1,10,3,-99,2,2,2,-99
08/01/2015,23,1,3,8,-99,13,7,2,7,1,9,10,-99,8,1,-99,6,7,-99,1,6,3,3,2,8,1,22,5,-99,9,4,2,-99
08/01/2015,24,1,3,6,-99,13,5,2,4,2,4,11,-99,11,1,-99,12,5,-99,1,3,3,2,11,7,2,18,13,-99,9,9,2,-99
09/01/2015,1,2,3,4,-99,9,3,2,3,1,3,9,-99,8,1,-99,10,3,-99,1,3,4,2,12,4,3,14,11,-99,3,5,5,-99
09/01/2015,2,1,2,2,-99,7,3,2,2,1,2,7,-99,6,1,-99,9,2,-99,1,2,3,1,6,4,2,7,10,-99,2,2,2,-99
09/01/2015,3,1,2,1,-99,5,2,2,2,1,2,5,-99,3,1,-99,3,2,-99,1,2,3,1,2,3,1,4,7,-99,2,2,2,-99
09/01/2015,4,1,2,1,-99,4,2,1,2,1,2,2,-99,2,1,-99,2,1,-99,1,2,4,1,2,2,2,4,6,-99,2,2,2,-99
09/01/2015,5,1,2,1,-99,4,1,2,1,1,1,2,-99,3,1,-99,3,2,-99,1,2,4,1,2,2,2,3,5,-99,2,2,2,-99
09/01/2015,6,1,2,1,-99,4,1,2,1,1,2,2,-99,3,2,-99,3,2,-99,1,2,5,1,3,2,2,3,5,-99,2,2,2,-99
09/01/2015,7,1,1,1,-99,6,2,3,2,2,3,2,-99,4,2,-99,4,2,-99,1,2,5,1,5,3,2,7,5,-99,2,3,3,-99
09/01/2015,8,2,2,3,-99,9,4,3,4,2,5,3,-99,6,3,-99,4,3,-99,2,4,8,2,5,3,2,8,5,-99,3,6,3,-99
09/01/2015,9,2,2,4,-99,7,5,3,3,3,6,5,-99,8,5,-99,6,3,-99,2,4,8,2,7,3,4,11,6,-99,3,6,3,-99
09/01/2015,10,2,3,3,-99,5,5,3,3,4,5,5,-99,7,5,-99,7,4,-99,3,4,8,2,5,4,4,10,7,-99,3,4,4,-99
09/01/2015,11,3,2,4,-99,6,4,4,2,5,10,5,-99,7,5,-99,6,3,-99,4,5,9,2,5,4,3,-99,7,-99,4,4,6,-99
09/01/2015,12,3,2,6,-99,6,4,4,1,4,5,5,-99,6,5,-99,6,5,-99,4,-99,-99,2,5,4,3,-99,7,-99,4,5,4,-99
09/01/2015,13,2,1,4,-99,4,2,1,1,3,4,3,-99,4,3,-99,3,3,-99,3,-99,-99,1,4,3,3,-99,5,-99,3,4,3,-99
09/01/2015,14,2,1,2,-99,3,2,2,2,2,3,3,-99,2,2,-99,3,2,-99,2,-99,-99,2,3,3,2,-99,4,-99,3,2,2,-99
09/01/2015,15,1,1,2,-99,3,2,2,2,1,3,3,-99,2,3,-99,2,3,-99,2,-99,3,2,2,2,2,-99,3,-99,2,2,2,-99
09/01/2015,16,1,1,1,-99,3,2,2,3,1,3,2,-99,2,2,-99,1,2,-99,2,2,3,2,2,2,2,4,3,-99,2,2,1,-99
09/01/2015,17,1,1,1,-99,2,2,2,2,1,3,2,-99,1,2,-99,1,1,-99,1,2,2,1,2,2,2,5,3,-99,2,2,1,-99
09/01/2015,18,1,0,1,-99,1,1,1,1,2,2,2,-99,1,2,-99,2,1,-99,1,2,2,1,2,1,2,5,3,-99,2,2,2,-99
09/01/2015,19,1,0,0,-99,3,1,1,1,2,2,2,-99,1,2,-99,2,1,-99,1,2,2,1,1,1,2,6,2,-99,2,2,1,-99
09/01/2015,20,1,1,1,-99,3,1,1,3,1,2,2,-99,3,2,-99,2,1,-99,1,2,2,3,2,2,2,6,2,-99,2,2,1,-99
09/01/2015,21,1,5,2,-99,2,1,1,8,0,2,2,-99,2,1,-99,1,1,-99,1,3,2,5,2,2,2,8,2,-99,3,2,1,-99
09/01/2015,22,1,5,1,-99,3,3,1,6,0,2,2,-99,1,2,-99,1,2,-99,1,4,2,4,1,2,3,6,2,-99,4,2,1,-99
09/01/2015,23,1,3,0,-99,3,1,1,2,0,1,4,-99,2,1,-99,2,1,-99,1,2,1,2,1,2,2,5,3,-99,3,2,1,-99
09/01/2015,24,1,1,1,-99,2,1,1,2,1,1,3,-99,2,1,-99,1,1,-99,1,2,1,1,3,2,2,4,2,-99,2,2,1,-99
10/01/2015,1,1,1,1,-99,2,1,1,2,0,1,2,-99,2,1,-99,2,1,-99,1,-99,2,1,2,1,2,4,3,1,2,2,1,-99
10/01/2015,2,1,1,0,-99,2,1,1,1,0,2,3,-99,3,1,-99,1,1,-99,1,1,1,1,2,1,2,4,3,1,2,3,1,-99
10/01/2015,3,0,0,0,-99,2,1,2,1,0,2,2,-99,1,1,-99,1,1,-99,2,1,1,1,2,1,1,4,3,0,2,2,1,-99
10/01/2015,4,1,0,0,-99,2,1,4,1,1,1,2,-99,1,1,-99,1,1,-99,1,2,1,1,2,1,1,4,3,0,2,1,1,-99
10/01/2015,5,1,0,1,-99,3,1,2,2,1,1,1,-99,2,1,-99,1,0,-99,1,2,1,1,2,2,1,6,3,0,2,1,1,-99
10/01/2015,6,1,0,0,-99,3,1,2,1,1,1,2,-99,2,1,-99,2,1,-99,1,2,1,1,4,1,2,5,3,0,2,2,1,-99
10/01/2015,7,1,0,1,-99,3,1,2,2,2,2,2,-99,3,1,-99,3,1,-99,1,2,3,1,3,2,2,5,3,0,2,2,2,-99
10/01/2015,8,2,0,1,-99,5,2,2,4,2,2,3,-99,5,2,-99,4,2,-99,1,2,4,1,3,2,2,7,3,0,2,4,-99,-99
10/01/2015,9,2,1,1,-99,8,3,3,4,2,3,3,-99,6,3,-99,5,3,-99,2,3,7,1,5,3,3,8,4,1,2,4,2,-99
10/01/2015,10,2,1,1,-99,6,3,3,2,1,3,5,-99,5,2,-99,5,7,-99,2,3,6,2,3,2,2,10,4,2,2,3,2,-99
10/01/2015,11,2,2,1,-99,5,3,2,2,3,4,6,-99,4,2,-99,5,5,-99,2,4,5,2,3,2,2,13,4,2,3,3,2,-99
10/01/2015,12,2,1,1,-99,5,3,1,3,3,5,4,-99,3,2,-99,3,4,-99,2,4,4,3,3,3,2,10,5,2,3,3,2,-99
10/01/2015,13,2,1,2,-99,3,2,1,3,2,5,3,-99,3,2,-99,2,2,-99,2,3,3,2,3,3,2,8,4,2,3,3,2,-99
10/01/2015,14,2,1,3,-99,3,2,1,3,3,4,3,-99,2,2,-99,2,2,-99,2,3,3,2,3,2,2,5,4,-99,2,2,2,-99
10/01/2015,15,2,1,2,-99,3,1,1,3,3,3,2,-99,2,2,-99,2,2,-99,1,3,3,2,2,2,2,4,3,1,2,2,2,-99
10/01/2015,16,2,1,2,-99,2,1,1,2,2,3,2,-99,2,2,-99,2,1,-99,1,2,2,2,2,2,2,5,3,1,2,2,2,-99
10/01/2015,17,1,1,2,-99,2,1,1,2,2,3,2,-99,1,2,-99,1,1,-99,1,2,2,1,2,2,2,4,3,1,2,1,2,-99
10/01/2015,18,1,0,2,-99,2,1,1,1,2,3,2,-99,1,1,-99,1,1,-99,1,2,2,1,2,2,2,4,3,1,2,1,2,-99
10/01/2015,19,1,0,6,-99,2,1,1,1,3,2,1,-99,1,1,-99,1,1,-99,1,2,1,1,2,1,2,4,3,1,2,1,1,-99
10/01/2015,20,1,0,6,-99,4,0,1,1,1,7,3,-99,2,1,-99,2,4,-99,1,2,1,1,2,1,2,10,4,1,2,2,1,-99
10/01/2015,21,1,1,5,-99,5,4,1,1,1,14,6,-99,5,2,-99,4,7,-99,1,6,2,1,2,4,1,6,3,1,2,3,1,-99
10/01/2015,22,1,7,10,-99,3,5,1,2,1,15,3,-99,3,2,-99,3,7,-99,2,4,3,2,2,8,2,5,3,1,8,5,2,-99
10/01/2015,23,1,14,13,-99,5,3,1,4,1,11,11,-99,5,2,-99,5,10,-99,1,3,3,3,2,7,3,5,3,1,8,4,1,-99
10/01/2015,24,1,7,11,-99,12,2,1,3,1,4,13,-99,16,-99,-99,15,7,-99,2,2,3,3,4,6,3,14,4,1,9,10,2,-99
11/01/2015,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,-99,-99
11/01/2015,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,-99,-99
11/01/2015,3,1,9,7,-99,3,1,1,3,1,3,10,-99,8,15,-99,12,3,-99,2,3,3,3,4,3,2,13,6,2,2,8,4,-99
11/01/2015,4,1,7,4,-99,3,1,1,2,1,2,6,-99,4,5,-99,4,2,-99,3,3,2,2,2,2,3,8,7,1,2,3,3,-99
11/01/2015,5,1,10,4,-99,3,1,1,3,1,2,2,-99,3,2,-99,4,2,-99,2,2,1,2,2,2,2,7,4,1,1,3,3,-99
11/01/2015,6,1,7,2,-99,3,1,1,3,1,1,3,-99,2,2,-99,4,2,-99,2,2,2,3,2,2,2,5,3,1,2,2,1,-99
11/01/2015,7,1,3,2,-99,3,1,2,2,1,1,3,-99,3,2,-99,4,2,-99,1,2,2,2,3,2,2,5,2,1,2,2,2,-99
11/01/2015,8,1,4,2,-99,4,1,2,2,1,2,3,-99,4,2,-99,5,3,-99,1,2,3,2,6,3,3,6,2,1,2,3,2,-99
11/01/2015,9,2,6,3,-99,4,3,2,2,1,3,4,-99,4,3,-99,7,5,-99,2,3,4,2,3,3,3,6,3,2,3,5,2,-99
11/01/2015,10,2,5,8,-99,5,4,2,3,2,8,6,-99,5,2,-99,6,4,-99,4,4,4,3,4,4,2,7,3,4,4,5,2,-99
11/01/2015,11,5,4,6,-99,7,4,6,4,5,9,7,-99,7,4,-99,7,4,-99,7,4,8,4,7,5,5,11,4,4,5,6,3,-99
11/01/2015,12,4,2,4,-99,5,3,5,2,7,5,5,-99,5,6,-99,5,3,-99,8,3,8,2,6,3,3,9,5,3,4,5,6,-99
11/01/2015,13,2,1,2,-99,3,2,3,2,3,4,3,-99,3,3,-99,3,2,-99,3,3,3,2,3,3,3,4,2,2,3,3,3,-99
11/01/2015,14,1,2,2,-99,3,2,2,2,2,4,3,-99,3,2,-99,3,2,-99,2,3,2,3,3,3,3,5,2,2,3,3,2,-99
11/01/2015,15,1,2,2,-99,3,2,1,2,2,4,3,-99,3,2,-99,3,2,-99,1,3,2,2,3,3,3,5,1,2,3,3,2,-99
11/01/2015,16,1,2,2,-99,3,2,1,3,2,4,3,-99,3,2,-99,3,2,-99,2,3,2,2,3,3,3,5,1,2,3,3,2,-99
11/01/2015,17,1,2,2,-99,3,2,1,3,2,3,3,-99,3,2,-99,2,2,-99,2,3,2,2,3,3,3,5,1,2,3,3,2,-99
11/01/2015,18,1,2,2,-99,3,2,1,3,4,4,2,-99,2,2,-99,2,3,-99,2,3,1,3,3,3,3,4,1,2,3,2,2,-99
11/01/2015,19,2,2,2,-99,3,2,1,3,2,5,2,-99,3,2,-99,2,3,-99,2,3,1,2,3,2,2,4,1,2,3,2,2,-99
11/01/2015,20,1,2,2,-99,5,1,1,3,3,4,2,-99,5,3,-99,3,3,-99,3,2,3,2,4,3,2,5,1,1,3,3,3,-99
11/01/2015,21,1,1,3,-99,4,1,1,4,5,4,3,-99,4,3,-99,5,2,-99,2,2,3,2,5,3,2,6,2,1,2,4,2,-99
11/01/2015,22,1,2,4,-99,5,1,1,2,2,5,5,-99,3,2,-99,5,3,-99,2,3,2,2,2,3,2,6,1,1,2,4,2,-99
11/01/2015,23,1,4,4,-99,4,2,1,5,1,6,7,-99,5,2,-99,5,4,-99,1,4,2,4,2,4,2,4,2,2,3,4,2,-99
11/01/2015,24,1,5,3,-99,3,1,0,4,1,4,3,-99,4,2,-99,4,3,-99,1,3,2,3,3,3,3,3,1,1,3,4,2,-99
12/01/2015,1,1,3,2,-99,3,1,1,3,0,3,2,-99,2,2,-99,3,2,-99,1,3,2,2,2,3,3,3,1,1,3,3,2,-99
12/01/2015,2,1,2,2,-99,3,1,1,2,0,2,2,-99,2,1,-99,2,1,-99,2,2,2,2,3,3,2,3,2,1,3,2,1,-99
12/01/2015,3,1,1,1,-99,4,1,1,2,0,2,3,-99,3,1,-99,3,1,-99,1,2,1,1,3,2,2,3,2,0,3,2,1,-99
12/01/2015,4,0,1,2,-99,7,0,1,2,0,1,3,-99,3,1,-99,5,1,-99,1,1,2,1,2,2,2,3,1,0,2,2,1,-99
12/01/2015,5,0,1,2,-99,2,0,1,2,0,1,4,-99,3,1,-99,2,1,-99,1,2,1,1,1,2,2,3,1,0,2,2,2,-99
12/01/2015,6,1,1,1,-99,2,0,2,2,1,1,2,-99,2,2,-99,2,1,-99,1,2,2,1,3,1,2,3,1,0,2,2,2,-99
12/01/2015,7,1,1,2,-99,4,1,3,3,1,3,3,-99,3,2,-99,4,2,-99,1,2,2,1,6,2,2,6,3,0,2,3,2,-99
12/01/2015,8,3,1,3,-99,8,3,4,4,1,6,3,-99,6,2,-99,7,3,-99,2,3,3,2,6,3,2,10,4,0,2,5,3,-99
12/01/2015,9,2,2,4,-99,7,7,5,3,2,5,4,-99,7,2,-99,8,4,-99,4,5,4,2,5,2,2,9,4,2,2,5,3,-99
12/01/2015,10,2,1,5,-99,6,4,4,4,3,5,4,-99,6,4,-99,6,3,-99,4,3,3,-99,4,2,2,7,3,3,3,4,3,-99
12/01/2015,11,2,1,4,-99,5,2,3,3,6,7,-99,-99,4,4,-99,5,-99,-99,4,3,4,-99,4,3,2,7,3,2,3,4,3,-99
12/01/2015,12,2,2,3,-99,4,2,2,3,4,5,3,-99,3,3,-99,4,2,-99,3,3,3,-99,3,3,2,5,3,2,-99,3,3,-99
12/01/2015,13,2,2,3,-99,3,2,2,3,2,4,3,-99,3,3,-99,3,2,-99,3,3,2,-99,3,2,2,4,2,2,3,3,2,-99
12/01/2015,14,2,2,4,-99,3,2,1,3,2,4,3,-99,3,2,-99,3,2,-99,3,3,2,-99,3,2,2,4,2,2,3,3,2,-99
12/01/2015,15,2,1,6,-99,3,2,1,3,2,4,3,-99,3,3,-99,2,2,-99,3,3,2,2,3,2,3,5,2,2,3,3,2,-99
12/01/2015,16,2,1,4,-99,3,2,1,3,2,3,3,-99,3,3,-99,3,2,-99,3,3,2,2,3,2,2,5,2,2,3,3,3,-99
12/01/2015,17,2,1,4,-99,3,2,1,3,2,5,3,-99,2,3,-99,2,3,-99,3,3,2,2,3,2,2,5,2,2,3,3,3,-99
12/01/2015,18,2,1,3,-99,3,2,1,3,2,5,3,-99,2,3,-99,2,3,-99,2,3,2,3,3,2,2,5,2,1,3,2,2,-99
12/01/2015,19,2,1,3,-99,3,2,2,3,2,4,2,-99,3,3,-99,2,3,-99,1,3,2,2,2,2,2,6,2,1,3,2,3,-99
12/01/2015,20,1,1,2,-99,3,1,1,4,3,5,2,-99,3,3,-99,2,5,-99,2,3,1,2,3,2,2,6,2,1,2,2,4,-99
12/01/2015,21,1,1,6,-99,5,1,1,5,1,5,3,-99,3,2,-99,3,3,-99,1,3,2,3,3,2,2,7,1,1,2,2,3,-99
12/01/2015,22,1,3,5,-99,5,1,1,6,1,9,5,-99,4,2,-99,4,4,-99,1,3,3,6,3,3,2,4,1,1,2,2,2,-99
12/01/2015,23,1,5,10,-99,12,2,1,6,1,8,6,-99,4,2,-99,7,5,-99,2,3,3,5,3,4,2,15,1,1,3,4,2,-99
12/01/2015,24,1,1,8,-99,13,1,1,3,2,8,12,-99,10,4,-99,15,4,-99,6,3,4,4,3,3,2,32,1,1,4,8,4,-99
13/01/2015,1,1,1,6,-99,14,1,3,2,1,7,23,-99,11,5,-99,6,10,-99,2,2,7,2,3,2,3,22,18,1,2,8,7,-99
13/01/2015,2,1,2,3,-99,18,2,1,2,1,5,10,-99,3,4,-99,4,8,-99,2,2,4,2,4,2,2,9,10,0,2,3,3,-99
13/01/2015,3,0,11,2,-99,13,1,1,2,1,3,3,-99,3,3,-99,3,3,-99,2,2,2,1,4,2,2,6,5,0,2,3,3,-99
13/01/2015,4,0,4,2,-99,6,1,1,2,1,2,3,-99,2,2,-99,4,4,-99,1,2,3,1,3,2,2,5,5,0,2,3,5,-99
13/01/2015,5,0,1,2,-99,4,0,1,1,1,2,2,-99,2,4,-99,3,3,-99,1,2,2,2,4,2,2,4,5,0,2,3,5,-99
13/01/2015,6,1,1,2,-99,3,0,2,2,1,2,3,-99,3,3,-99,3,2,-99,1,2,3,3,4,2,2,5,3,1,2,3,5,-99
13/01/2015,7,1,2,3,-99,7,1,3,3,2,4,3,-99,4,4,-99,5,2,-99,2,2,3,3,4,2,2,6,4,1,2,5,5,-99
13/01/2015,8,2,4,3,-99,11,3,3,4,3,6,4,-99,6,4,-99,6,2,-99,3,3,4,2,5,3,3,8,5,1,2,6,5,-99
13/01/2015,9,2,4,4,-99,8,4,4,5,3,6,4,-99,5,3,-99,7,3,-99,4,3,4,2,7,3,2,7,6,1,3,5,6,-99
13/01/2015,10,2,3,4,-99,8,3,4,5,6,5,4,-99,4,6,-99,6,3,-99,5,4,5,3,7,3,3,7,8,3,3,4,6,-99
13/01/2015,11,5,-99,4,-99,7,3,2,3,16,7,4,-99,5,9,-99,5,3,-99,4,4,6,3,7,4,3,8,7,3,4,4,7,-99
13/01/2015,12,4,-99,5,-99,5,2,2,3,11,5,3,-99,4,6,-99,5,2,-99,4,3,6,-99,5,3,3,6,8,3,3,3,8,-99
13/01/2015,13,2,-99,8,-99,4,2,1,3,5,4,4,-99,3,4,-99,3,2,-99,3,3,4,2,3,2,2,5,6,2,3,3,4,-99
13/01/2015,14,2,2,8,-99,4,2,2,3,4,4,3,-99,3,3,-99,3,2,-99,2,3,3,2,3,2,2,6,5,2,3,4,3,-99
13/01/2015,15,2,2,10,-99,3,2,1,3,4,4,3,-99,3,3,-99,3,2,-99,3,-99,3,2,3,3,3,6,4,2,3,4,3,-99
13/01/2015,16,2,1,7,-99,3,2,1,3,4,4,3,-99,3,3,-99,3,2,-99,2,-99,2,2,3,3,2,4,3,2,4,3,2,-99
13/01/2015,17,2,1,4,-99,4,2,1,2,4,4,3,-99,3,3,-99,3,2,-99,2,-99,2,2,3,3,3,4,3,2,3,2,3,-99
13/01/2015,18,2,1,3,-99,3,2,1,2,4,4,2,-99,3,3,-99,2,2,-99,1,3,1,2,2,2,3,5,2,2,3,2,3,-99
13/01/2015,19,1,1,10,-99,3,2,1,2,3,5,2,-99,2,2,-99,2,2,-99,1,3,1,2,2,2,3,5,4,1,2,2,4,-99
13/01/2015,20,2,1,53,-99,7,2,1,2,7,36,3,-99,2,2,-99,2,6,-99,1,3,1,2,2,2,2,27,2,1,2,2,3,-99
13/01/2015,21,1,3,65,-99,16,26,1,2,12,72,24,-99,5,3,-99,3,54,-99,2,19,1,3,3,-99,3,31,3,1,5,2,3,-99
13/01/2015,22,2,-99,36,-99,21,23,2,2,44,32,47,-99,25,5,-99,6,28,-99,2,9,2,2,3,-99,3,40,7,1,39,13,27,-99
13/01/2015,23,2,4,27,-99,33,5,2,2,31,19,34,-99,22,69,-99,20,15,-99,4,4,40,2,6,-99,5,36,36,1,26,18,95,-99
13/01/2015,24,1,5,10,-99,27,7,2,4,39,9,29,-99,26,61,-99,30,7,-99,45,3,71,4,17,-99,3,21,56,1,12,13,71,-99
14/01/2015,1,1,8,6,-99,20,2,1,4,9,5,22,-99,15,74,-99,32,5,-99,42,3,69,4,24,-99,3,35,64,1,8,53,76,50
14/01/2015,2,1,7,6,-99,35,3,1,3,3,4,13,-99,30,53,-99,23,4,-99,38,4,56,3,27,-99,9,36,55,1,19,40,50,38
14/01/2015,3,0,6,5,-99,23,9,2,4,3,4,30,-99,32,26,-99,38,5,-99,15,7,18,3,23,-99,12,25,50,1,22,24,18,38
14/01/2015,4,0,8,11,-99,30,10,3,4,2,4,19,-99,17,5,-99,17,16,-99,12,13,8,4,13,-99,8,33,26,1,10,12,30,22
14/01/2015,5,0,7,13,-99,22,8,2,4,2,4,14,-99,13,13,-99,18,19,-99,5,7,10,2,11,-99,4,21,14,1,6,12,18,14
14/01/2015,6,0,4,6,-99,19,8,2,4,2,5,14,-99,12,9,-99,13,14,-99,4,7,15,2,7,-99,3,32,12,1,5,10,13,14
14/01/2015,7,1,3,3,-99,16,7,2,5,2,5,10,-99,9,7,-99,9,8,-99,4,10,10,2,7,-99,3,18,12,1,4,5,9,17
14/01/2015,8,1,3,3,-99,17,6,3,6,3,6,9,-99,10,6,-99,11,7,-99,4,9,7,3,9,-99,5,15,14,1,3,6,8,14
14/01/2015,9,1,7,5,-99,18,8,5,4,3,9,15,-99,10,7,-99,15,11,-99,4,8,9,3,11,-99,5,14,11,4,4,7,10,17
14/01/2015,10,3,8,11,-99,18,8,5,4,4,14,15,-99,8,9,-99,10,12,-99,8,9,7,8,7,-99,6,21,12,10,7,8,-99,16
14/01/2015,11,5,7,12,-99,15,7,5,5,16,16,10,-99,10,15,-99,11,8,-99,10,7,16,6,13,-99,6,17,18,8,-99,9,-99,17
14/01/2015,12,7,4,11,-99,11,6,4,4,17,13,8,-99,9,13,-99,9,-99,-99,6,7,11,4,10,-99,6,13,14,6,-99,8,-99,12
14/01/2015,13,5,3,7,-99,6,4,2,3,8,7,5,-99,5,6,-99,5,-99,-99,4,4,6,3,6,-99,4,8,7,3,-99,4,-99,6
14/01/2015,14,3,2,5,-99,5,3,3,4,4,5,4,-99,3,3,-99,4,-99,-99,2,4,3,3,6,-99,3,7,4,3,-99,3,-99,5
14/01/2015,15,2,2,4,-99,5,3,3,4,4,6,4,-99,4,3,-99,4,3,-99,3,4,3,3,5,-99,4,7,3,3,3,3,-99,3
14/01/2015,16,2,2,3,-99,5,3,2,4,11,6,4,-99,4,3,-99,4,3,-99,3,4,2,3,4,-99,3,6,3,2,3,-99,-99,3
14/01/2015,17,2,2,3,-99,5,3,1,3,27,5,4,-99,4,3,-99,4,3,-99,2,4,2,3,4,-99,3,6,3,2,3,-99,-99,3
14/01/2015,18,2,2,4,-99,4,3,1,4,24,5,4,-99,3,3,-99,4,3,-99,2,3,2,3,4,-99,3,5,7,2,3,2,-99,3
14/01/2015,19,1,1,17,-99,3,2,1,3,12,6,3,-99,3,2,-99,2,3,-99,2,3,1,3,3,-99,3,8,16,1,3,2,12,2
14/01/2015,20,1,1,15,-99,3,2,1,2,5,6,3,-99,2,2,-99,2,2,-99,2,3,1,2,3,-99,3,5,7,1,2,2,3,2
14/01/2015,21,1,2,27,-99,5,2,1,2,4,19,3,-99,3,2,-99,2,2,-99,2,3,2,2,3,-99,2,7,5,1,2,2,2,2
14/01/2015,22,1,8,13,-99,7,2,1,1,3,16,3,-99,3,2,-99,2,4,-99,2,4,2,2,3,-99,2,7,3,2,2,3,3,2
14/01/2015,23,2,13,8,-99,7,4,2,2,2,13,5,-99,3,2,-99,3,7,-99,3,6,2,3,3,-99,2,11,4,2,2,2,2,3
14/01/2015,24,2,15,7,-99,10,5,2,4,2,9,12,-99,3,2,-99,6,5,-99,1,11,2,6,5,-99,2,10,4,4,2,2,2,3
15/01/2015,1,1,14,7,-99,9,4,10,5,2,8,7,-99,3,2,-99,7,2,-99,2,9,2,9,6,-99,2,8,4,5,2,2,3,3
15/01/2015,2,1,11,10,-99,7,3,2,5,2,8,3,-99,2,3,-99,3,3,-99,1,8,2,7,7,-99,2,7,4,3,2,2,4,3
15/01/2015,3,0,9,8,-99,4,4,1,4,1,6,3,-99,2,3,-99,2,4,-99,2,7,2,6,4,-99,2,7,4,3,2,2,5,3
15/01/2015,4,0,7,6,-99,5,3,1,4,1,5,2,-99,2,2,-99,2,4,-99,2,6,2,5,4,-99,2,7,7,1,2,2,3,3
15/01/2015,5,0,7,6,-99,6,2,1,4,1,4,3,-99,2,2,-99,2,4,-99,2,4,2,5,4,-99,2,7,4,1,2,2,4,3
15/01/2015,6,1,4,5,-99,5,1,2,3,2,4,4,-99,2,3,-99,5,3,-99,2,3,3,4,5,-99,2,7,4,1,2,3,5,7
15/01/2015,7,1,4,4,-99,7,2,2,2,2,4,3,-99,3,4,-99,6,4,-99,1,4,6,5,7,-99,2,12,4,1,2,3,3,13
15/01/2015,8,2,5,4,-99,8,3,4,5,3,7,3,-99,6,4,-99,9,4,-99,2,4,8,5,9,-99,2,10,4,1,2,4,5,12
15/01/2015,9,2,5,6,-99,10,6,5,6,4,7,4,-99,8,6,-99,9,4,-99,4,4,8,5,7,-99,3,9,7,2,2,6,5,16
15/01/2015,10,2,4,7,-99,7,4,2,7,6,7,4,-99,7,7,-99,7,3,-99,3,5,7,4,7,-99,3,-99,8,4,3,6,6,10
15/01/2015,11,2,5,8,-99,6,3,1,5,7,8,4,-99,5,6,-99,7,3,-99,3,4,6,4,4,-99,2,-99,8,4,4,5,8,6
15/01/2015,12,2,3,6,-99,5,4,1,4,6,7,5,-99,5,4,-99,6,4,-99,3,-99,4,4,4,-99,3,-99,5,3,4,5,5,5
15/01/2015,13,2,3,5,-99,5,4,1,4,4,5,4,-99,4,4,-99,5,3,-99,3,4,4,3,4,-99,3,7,5,3,3,3,5,4
15/01/2015,14,2,2,5,-99,4,3,1,4,4,4,4,-99,3,4,-99,-99,3,-99,3,4,4,3,-99,-99,2,5,4,2,2,2,4,3
15/01/2015,15,2,2,5,-99,4,3,1,4,4,4,3,-99,3,3,-99,3,3,-99,2,4,3,3,-99,-99,2,5,4,2,2,2,3,2
15/01/2015,16,2,2,6,-99,4,2,1,4,4,5,3,-99,3,3,-99,2,3,-99,2,4,2,3,-99,-99,2,5,3,2,2,2,3,2
15/01/2015,17,-99,2,5,-99,4,2,1,3,3,5,3,-99,3,2,-99,3,3,-99,2,3,2,3,-99,-99,2,6,3,2,2,2,2,2
