FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
13/07/2015,23,11,13,15,-99,37,-99,-99,26,18,11,13,37,-99,-99,-99,-99,36,15,19,34,17,20,-99,31,-99,21,24,14,-99,27,32,14,30
13/07/2015,24,10,13,20,-99,33,-99,-99,16,22,15,15,21,-99,-99,-99,-99,38,16,25,25,15,18,-99,42,-99,20,23,16,-99,23,22,10,22
14/07/2015,1,12,-99,20,-99,32,-99,-99,17,27,24,20,19,-99,-99,-99,-99,35,15,29,27,13,21,-99,34,-99,19,33,15,-99,21,23,17,19
14/07/2015,2,17,-99,13,-99,34,-99,-99,20,15,19,16,36,-99,-99,-99,-99,35,18,22,41,9,14,-99,29,-99,16,29,11,-99,22,29,22,29
14/07/2015,3,16,-99,11,-99,36,-99,-99,24,22,15,16,38,-99,-99,-99,-99,34,24,23,30,10,23,-99,28,-99,14,23,23,-99,14,24,24,35
14/07/2015,4,14,-99,13,-99,37,-99,-99,18,22,15,18,34,-99,-99,-99,-99,34,28,19,33,11,21,-99,28,-99,15,21,26,-99,17,27,20,35
14/07/2015,5,16,-99,16,-99,35,-99,-99,28,38,14,21,33,-99,-99,-99,-99,34,30,23,38,13,20,-99,27,-99,18,27,27,-99,21,31,22,34
14/07/2015,6,18,-99,15,-99,36,-99,-99,32,40,12,22,37,-99,-99,-99,-99,36,34,21,42,22,21,-99,28,-99,22,28,26,-99,26,34,23,34
14/07/2015,7,18,-99,18,-99,38,-99,-99,32,43,13,25,36,-99,-99,-99,-99,38,32,25,45,29,21,-99,28,-99,27,28,25,-99,29,37,22,34
14/07/2015,8,18,-99,25,-99,38,-99,-99,31,27,26,29,40,-99,-99,-99,-99,46,40,30,38,32,24,-99,34,-99,27,37,29,-99,24,43,20,39
14/07/2015,9,16,-99,28,-99,58,-99,-99,34,38,30,40,60,-99,-99,-99,-99,47,54,22,35,39,30,-99,40,-99,24,59,39,-99,23,51,21,44
14/07/2015,10,13,-99,28,-99,72,-99,-99,32,39,35,52,64,-99,-99,-99,-99,53,70,19,38,26,19,-99,39,-99,31,65,46,-99,24,43,26,33
14/07/2015,11,9,-99,36,-99,67,-99,-99,-99,-99,14,53,65,-99,-99,-99,-99,59,66,15,31,26,18,-99,33,-99,11,69,33,-99,-99,33,20,31
14/07/2015,12,7,-99,30,-99,50,-99,-99,-99,35,9,47,46,-99,-99,-99,-99,45,57,14,25,24,14,-99,25,-99,5,60,20,-99,-99,25,13,33
14/07/2015,13,6,-99,22,-99,33,-99,-99,-99,37,7,50,29,-99,-99,-99,-99,26,43,13,17,29,10,-99,16,-99,5,37,12,-99,-99,21,8,27
14/07/2015,14,7,-99,12,-99,28,-99,-99,25,35,7,31,25,-99,-99,-99,-99,21,30,13,11,21,17,-99,11,-99,5,28,10,-99,-99,14,8,26
14/07/2015,15,8,-99,10,-99,24,-99,-99,22,33,6,21,24,-99,-99,-99,-99,14,23,13,12,24,15,-99,11,-99,5,28,12,-99,13,13,-99,26
14/07/2015,16,7,-99,10,-99,26,-99,-99,19,26,10,20,18,-99,-99,-99,-99,16,22,13,10,23,15,-99,14,-99,6,25,10,-99,10,12,-99,34
14/07/2015,17,9,-99,12,-99,28,-99,-99,19,23,8,20,21,-99,-99,-99,-99,24,25,13,15,17,12,-99,16,-99,6,25,8,-99,9,10,6,24
14/07/2015,18,7,-99,17,-99,27,-99,-99,19,21,12,23,26,-99,-99,-99,-99,22,26,12,16,15,20,-99,26,-99,7,28,8,-99,8,11,9,24
14/07/2015,19,9,-99,21,-99,34,-99,-99,19,16,13,39,27,-99,-99,-99,-99,26,27,11,17,14,17,-99,30,-99,9,39,16,-99,14,13,10,23
14/07/2015,20,9,-99,21,-99,31,-99,-99,27,13,14,38,30,-99,-99,-99,-99,26,18,15,21,18,22,-99,28,-99,12,39,14,-99,13,18,20,32
14/07/2015,21,19,-99,26,-99,30,-99,-99,29,15,19,40,22,-99,-99,-99,-99,27,21,18,24,16,23,-99,20,-99,18,33,19,-99,17,28,32,40
14/07/2015,22,30,-99,31,-99,33,-99,-99,29,16,19,46,21,-99,-99,-99,-99,28,30,18,19,24,30,-99,24,-99,14,42,19,-99,30,33,31,56
14/07/2015,23,27,-99,12,-99,44,-99,-99,29,13,17,37,43,-99,-99,-99,-99,36,29,14,19,19,32,-99,37,-99,14,27,41,-99,17,25,34,64
14/07/2015,24,28,-99,10,-99,37,-99,-99,15,20,13,19,35,-99,-99,-99,-99,35,26,16,34,12,40,-99,36,-99,14,14,23,-99,20,24,22,61
15/07/2015,1,24,-99,8,-99,22,-99,-99,12,13,12,18,23,-99,-99,-99,-99,29,13,10,33,7,39,-99,42,-99,20,16,17,-99,11,22,13,49
15/07/2015,2,21,-99,7,-99,11,-99,-99,8,11,22,9,13,-99,-99,-99,-99,16,16,21,24,6,35,-99,19,-99,13,17,17,-99,6,11,14,29
15/07/2015,3,22,-99,13,-99,14,-99,-99,8,13,20,13,14,-99,-99,-99,-99,15,17,18,18,4,27,-99,18,-99,12,23,16,-99,15,9,15,29
15/07/2015,4,27,-99,17,-99,35,-99,-99,10,23,22,15,27,-99,-99,-99,-99,20,34,20,17,5,23,-99,24,-99,13,15,17,-99,15,10,31,40
15/07/2015,5,18,-99,22,-99,45,-99,-99,11,25,21,19,26,-99,-99,-99,-99,32,41,25,36,7,29,-99,27,-99,14,28,23,-99,15,21,29,45
15/07/2015,6,27,-99,26,-99,38,-99,-99,24,40,20,25,37,-99,-99,-99,-99,42,44,22,51,15,27,-99,51,-99,22,39,44,-99,30,39,32,41
15/07/2015,7,21,-99,25,-99,44,-99,-99,35,54,17,28,44,-99,-99,-99,-99,45,43,23,41,31,27,-99,46,-99,25,37,35,-99,28,36,29,39
15/07/2015,8,21,-99,31,-99,61,-99,-99,32,33,30,35,38,-99,-99,-99,-99,45,36,26,38,32,29,-99,43,-99,20,37,35,-99,25,32,28,44
15/07/2015,9,19,-99,34,-99,40,-99,-99,35,26,27,44,44,-99,-99,-99,-99,55,25,16,31,26,31,-99,54,-99,16,56,49,-99,21,42,30,55
15/07/2015,10,-99,-99,28,-99,54,-99,-99,25,15,34,45,55,-99,-99,-99,-99,-99,24,11,23,22,21,-99,32,-99,9,61,45,-99,24,40,33,45
15/07/2015,11,11,-99,39,-99,59,-99,-99,22,27,38,42,51,-99,-99,-99,-99,-99,26,11,21,17,14,-99,27,-99,5,65,41,-99,14,29,46,29
15/07/2015,12,7,-99,46,-99,58,-99,-99,24,18,27,34,43,-99,-99,-99,-99,-99,35,11,21,17,13,-99,26,-99,5,74,32,-99,8,24,30,34
15/07/2015,13,8,-99,19,-99,37,-99,-99,34,19,14,57,42,-99,-99,-99,-99,-99,34,13,16,26,11,-99,17,-99,5,40,19,-99,12,22,17,33
15/07/2015,14,9,-99,16,-99,33,-99,-99,31,29,9,35,29,-99,-99,-99,-99,23,28,12,14,31,13,-99,14,-99,6,27,11,-99,17,19,8,33
15/07/2015,15,8,-99,11,-99,30,-99,-99,24,28,6,23,31,-99,-99,-99,-99,21,27,13,10,23,13,-99,13,-99,6,28,10,-99,16,12,6,27
15/07/2015,16,7,-99,10,-99,25,-99,-99,23,23,8,18,23,-99,-99,-99,-99,25,22,13,10,23,10,-99,14,-99,6,20,7,-99,11,10,6,24
15/07/2015,17,9,-99,14,-99,23,-99,-99,23,21,9,17,18,-99,-99,-99,-99,26,20,13,13,18,10,-99,13,-99,5,21,12,-99,8,12,11,26
15/07/2015,18,7,-99,22,-99,29,-99,-99,22,2,11,25,19,-99,-99,-99,-99,22,32,16,-99,16,14,-99,16,-99,6,31,14,-99,10,15,8,28
15/07/2015,19,10,-99,18,-99,32,-99,-99,28,14,10,23,24,-99,-99,-99,-99,28,28,16,-99,21,17,-99,17,-99,9,26,11,-99,14,18,9,27
15/07/2015,20,10,-99,17,-99,23,-99,-99,27,19,15,23,20,-99,-99,-99,-99,28,18,15,-99,19,20,-99,16,-99,8,23,11,-99,16,19,11,23
15/07/2015,21,11,-99,18,-99,29,-99,-99,21,22,15,23,26,-99,-99,-99,-99,31,25,15,-99,19,20,-99,37,-99,10,-99,16,-99,16,15,13,23
15/07/2015,22,9,-99,20,-99,37,-99,-99,25,23,12,28,33,-99,-99,-99,-99,36,25,14,22,23,16,-99,39,-99,11,23,15,-99,14,15,14,32
15/07/2015,23,10,-99,15,-99,28,-99,-99,22,27,10,25,31,-99,-99,-99,-99,31,31,19,23,21,17,-99,34,-99,14,20,17,-99,14,17,14,29
15/07/2015,24,11,-99,11,-99,29,-99,-99,21,18,8,16,29,-99,-99,-99,-99,33,27,20,24,18,16,-99,33,-99,9,23,12,-99,17,20,14,21
16/07/2015,1,8,-99,7,-99,25,-99,-99,20,13,11,8,26,-99,-99,-99,-99,23,15,15,18,19,10,-99,16,-99,9,27,10,-99,12,11,8,16
16/07/2015,2,10,-99,7,-99,31,-99,-99,13,13,15,7,22,-99,-99,-99,-99,27,13,7,10,8,8,-99,20,-99,8,21,7,-99,9,13,7,20
16/07/2015,3,13,-99,8,-99,24,-99,-99,14,19,18,10,29,-99,-99,-99,-99,13,16,5,11,9,14,-99,18,-99,7,20,6,-99,8,15,7,31
16/07/2015,4,12,-99,14,-99,21,-99,-99,27,6,21,20,31,-99,-99,-99,-99,17,23,9,16,14,15,-99,24,-99,8,26,8,-99,7,22,10,33
16/07/2015,5,16,-99,26,-99,34,-99,-99,23,12,21,21,36,-99,-99,-99,-99,33,28,19,23,15,27,-99,37,-99,15,22,19,-99,13,28,16,39
16/07/2015,6,17,-99,34,-99,47,-99,-99,39,26,20,31,43,-99,-99,-99,-99,41,33,21,31,19,39,-99,46,-99,21,39,24,-99,25,45,19,46
16/07/2015,7,20,-99,28,-99,46,-99,-99,44,34,21,33,48,-99,-99,-99,-99,51,35,26,40,35,40,-99,44,-99,32,40,27,-99,34,44,26,50
16/07/2015,8,20,-99,28,-99,39,-99,-99,44,-99,27,30,46,-99,-99,-99,-99,45,30,29,35,38,37,-99,41,-99,28,44,29,-99,30,41,25,45
16/07/2015,9,20,-99,29,-99,45,-99,-99,43,24,30,35,51,-99,-99,-99,-99,43,27,21,28,36,40,-99,39,-99,25,46,26,-99,29,34,15,31
16/07/2015,10,17,-99,28,-99,49,-99,-99,43,25,29,36,56,-99,-99,-99,-99,51,34,16,22,34,38,-99,38,-99,17,44,27,-99,30,36,14,41
16/07/2015,11,17,-99,16,-99,40,-99,-99,38,20,16,28,50,-99,-99,-99,-99,54,-99,16,18,33,33,-99,38,-99,14,47,24,-99,32,37,12,51
16/07/2015,12,7,-99,8,-99,33,-99,-99,50,22,8,27,39,-99,-99,-99,-99,46,-99,15,17,40,20,-99,33,-99,12,37,23,-99,32,30,8,37
16/07/2015,13,7,-99,14,-99,37,-99,-99,42,23,6,22,37,-99,-99,-99,-99,34,-99,14,14,40,11,-99,20,-99,14,28,11,-99,25,22,7,19
16/07/2015,14,8,-99,10,-99,24,-99,-99,27,21,4,22,22,-99,-99,-99,-99,23,-99,17,11,28,10,-99,11,-99,11,22,7,-99,15,12,7,20
16/07/2015,15,7,-99,8,-99,19,-99,-99,21,21,7,19,21,-99,-99,-99,-99,20,13,21,13,19,10,-99,15,-99,13,17,7,-99,10,11,7,23
16/07/2015,16,7,-99,9,-99,-99,-99,-99,23,17,11,19,24,-99,-99,-99,-99,21,19,14,13,16,11,-99,15,-99,14,17,9,-99,13,12,9,21
16/07/2015,17,7,-99,17,-99,22,-99,-99,23,16,11,25,20,-99,-99,-99,-99,24,18,15,16,19,21,-99,15,-99,15,25,14,-99,17,18,9,25
16/07/2015,18,9,-99,17,-99,37,-99,-99,21,24,16,42,28,-99,-99,-99,-99,31,24,20,22,13,24,-99,28,-99,13,24,12,-99,13,20,13,29
16/07/2015,19,6,-99,22,-99,49,-99,-99,26,25,14,49,31,-99,-99,-99,-99,39,33,21,27,22,24,-99,39,-99,11,46,15,-99,16,28,12,33
16/07/2015,20,8,-99,25,-99,55,-99,-99,30,38,14,59,50,-99,-99,-99,-99,55,43,15,37,27,26,-99,41,-99,17,43,20,-99,18,35,13,31
16/07/2015,21,8,-99,23,-99,56,-99,-99,34,46,14,39,44,-99,-99,-99,-99,46,38,15,26,31,23,-99,53,-99,8,21,19,-99,18,21,13,29
16/07/2015,22,9,-99,18,-99,42,-99,-99,15,18,11,34,27,-99,-99,-99,-99,36,26,16,34,9,36,-99,33,-99,10,31,20,-99,11,25,12,36
16/07/2015,23,11,-99,15,-99,26,-99,-99,20,19,10,22,29,-99,-99,-99,-99,32,25,27,41,10,29,-99,29,-99,18,30,17,-99,16,24,11,34
16/07/2015,24,13,-99,11,-99,31,-99,-99,17,11,8,13,29,-99,-99,-99,-99,38,19,26,42,14,31,-99,37,-99,10,26,13,-99,15,27,10,39
17/07/2015,1,10,6,9,-99,36,-99,-99,21,12,6,10,26,-99,-99,-99,-99,34,20,29,33,9,25,-99,51,-99,11,26,11,-99,13,27,10,36
17/07/2015,2,11,5,7,-99,25,-99,-99,17,10,5,8,18,-99,-99,-99,-99,23,15,23,36,7,24,-99,27,-99,14,15,14,-99,11,17,11,45
17/07/2015,3,15,3,5,-99,18,-99,-99,11,27,4,6,14,-99,-99,-99,-99,16,13,16,23,6,21,-99,36,-99,11,12,12,-99,15,16,10,35
17/07/2015,4,19,5,7,-99,29,-99,-99,13,26,5,7,17,-99,-99,-99,-99,29,16,26,22,9,20,-99,41,-99,9,21,16,-99,18,23,10,30
17/07/2015,5,27,11,19,-99,35,-99,-99,17,28,10,20,22,-99,-99,-99,-99,41,20,27,34,13,28,-99,43,-99,11,26,28,-99,18,33,17,37
17/07/2015,6,26,20,21,-99,42,-99,-99,27,36,20,30,24,-99,-99,-99,-99,40,27,23,49,20,30,-99,41,-99,25,32,35,-99,27,36,24,39
17/07/2015,7,22,15,27,-99,48,-99,-99,36,41,28,31,36,-99,-99,-99,-99,49,32,27,48,28,33,-99,37,-99,34,43,39,-99,32,46,31,36
17/07/2015,8,22,18,21,-99,47,-99,-99,33,33,20,-99,42,-99,-99,-99,-99,44,32,27,42,25,33,-99,36,-99,25,41,31,-99,27,46,17,40
17/07/2015,9,13,18,18,-99,46,-99,-99,35,20,15,23,47,-99,-99,-99,-99,49,28,22,33,34,27,-99,33,-99,22,42,29,-99,28,45,16,41
17/07/2015,10,7,27,21,-99,33,-99,-99,47,16,9,26,49,-99,-99,-99,-99,44,28,15,27,40,20,-99,29,-99,27,21,15,-99,41,39,10,30
17/07/2015,11,6,29,18,-99,35,-99,-99,49,20,7,36,49,-99,-99,-99,-99,43,34,12,26,42,13,-99,25,-99,23,31,15,-99,36,39,8,22
17/07/2015,12,6,39,19,-99,41,-99,-99,45,26,7,33,46,-99,-99,-99,-99,31,36,12,14,40,11,-99,15,-99,12,35,17,-99,31,25,9,28
17/07/2015,13,7,39,19,-99,27,-99,-99,34,30,7,36,35,-99,-99,-99,-99,16,31,14,10,38,13,-99,9,-99,10,21,11,-99,17,10,8,23
17/07/2015,14,5,25,15,-99,32,-99,-99,18,31,11,26,24,-99,-99,-99,-99,13,24,13,11,24,11,-99,12,-99,7,22,10,-99,11,10,7,25
17/07/2015,15,5,16,17,-99,32,-99,-99,18,25,8,26,21,-99,-99,-99,-99,14,29,12,9,16,10,-99,8,-99,7,27,11,-99,12,12,7,24
17/07/2015,16,6,14,14,-99,25,-99,-99,20,24,7,24,20,-99,-99,-99,-99,18,26,13,12,17,9,-99,10,-99,8,28,10,-99,12,10,8,21
17/07/2015,17,7,18,14,-99,32,-99,-99,28,24,9,34,30,-99,-99,-99,-99,31,29,14,34,17,18,-99,30,-99,14,28,12,-99,13,28,8,32
17/07/2015,18,10,13,29,-99,42,-99,-99,20,22,10,43,33,-99,-99,-99,-99,41,31,12,34,19,33,-99,40,-99,13,41,22,-99,17,33,13,43
17/07/2015,19,28,17,33,-99,43,-99,-99,21,30,15,45,30,-99,-99,-99,-99,42,32,18,31,23,38,-99,52,-99,-99,41,39,-99,26,34,16,49
17/07/2015,20,23,11,25,-99,59,-99,-99,57,50,34,31,42,-99,-99,-99,-99,54,49,27,62,27,40,-99,63,-99,-99,48,39,-99,36,51,20,67
17/07/2015,21,13,7,30,-99,52,-99,-99,52,47,16,23,63,-99,-99,-99,-99,57,45,28,53,25,32,-99,64,-99,-99,44,32,-99,39,55,12,38
17/07/2015,22,16,8,34,-99,42,-99,-99,49,60,11,24,45,-99,-99,-99,-99,49,40,19,50,25,21,-99,55,-99,27,37,18,-99,35,40,14,29
17/07/2015,23,14,19,19,-99,33,-99,-99,39,31,10,16,38,-99,-99,-99,-99,38,24,15,45,36,23,-99,30,-99,26,28,18,-99,39,44,19,31
17/07/2015,24,16,21,12,-99,28,-99,-99,21,17,8,10,25,-99,-99,-99,-99,35,14,14,45,21,22,-99,25,-99,23,21,17,-99,27,34,16,35
18/07/2015,1,18,13,12,-99,25,-99,-99,14,23,10,10,20,-99,-99,-99,-99,33,12,20,37,18,19,-99,30,-99,24,16,19,-99,14,28,12,25
18/07/2015,2,16,11,17,-99,23,-99,-99,14,20,12,10,17,-99,-99,-99,-99,33,13,12,36,14,16,-99,25,-99,16,16,11,-99,10,26,8,21
18/07/2015,3,16,10,17,-99,23,-99,-99,14,13,13,10,19,-99,-99,-99,-99,29,13,13,35,18,15,-99,24,-99,11,17,19,-99,12,23,11,23
18/07/2015,4,11,9,18,-99,25,-99,-99,13,23,24,10,18,-99,-99,-99,-99,25,15,12,34,14,10,-99,23,-99,11,20,20,-99,10,20,19,26
18/07/2015,5,13,8,21,-99,30,-99,-99,17,23,20,13,30,-99,-99,-99,-99,28,17,13,22,16,15,-99,19,-99,18,25,25,-99,15,26,19,25
18/07/2015,6,19,14,23,-99,32,-99,-99,25,24,14,18,32,-99,-99,-99,-99,31,22,15,26,18,20,-99,30,-99,17,29,28,-99,22,29,11,30
