FECHA,HORA,ACO,ATI,CAM,CHO,CCA,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
09/10/2014,21,1,1,-99,2,1,2,1,2,1,2,3,-99,4,-99,2,1,2,1,1,1,2,2,0,2,2,2,1,3
09/10/2014,22,1,0,-99,2,1,2,1,1,1,2,2,-99,4,-99,2,1,2,1,2,1,2,2,0,1,2,2,1,3
09/10/2014,23,1,0,-99,2,1,2,1,2,1,2,1,-99,3,-99,3,1,1,1,1,1,2,2,0,1,2,3,1,3
09/10/2014,24,1,0,-99,3,1,2,1,2,1,1,1,-99,2,-99,2,1,1,1,1,1,2,2,0,1,2,2,1,2
10/10/2014,1,1,8,-99,3,1,2,1,2,1,1,1,-99,2,-99,2,0,1,1,1,1,1,1,1,1,1,1,2,2
10/10/2014,2,1,16,-99,2,1,2,1,1,1,1,1,-99,2,-99,2,0,1,1,1,0,1,4,1,1,1,2,1,2
10/10/2014,3,1,3,-99,2,1,2,3,1,1,1,2,-99,2,-99,2,0,1,1,0,0,1,5,1,1,1,1,2,2
10/10/2014,4,1,2,-99,2,1,2,4,2,1,1,2,-99,3,-99,2,0,1,1,1,0,1,3,1,1,1,1,1,2
10/10/2014,5,1,2,-99,3,1,2,35,3,1,2,2,-99,3,-99,2,1,1,1,1,1,1,4,1,1,1,2,2,3
10/10/2014,6,1,2,-99,3,1,2,46,3,1,3,2,-99,4,-99,3,1,2,1,2,1,1,4,2,1,1,2,2,4
10/10/2014,7,1,3,-99,5,3,4,32,5,2,4,3,-99,4,-99,3,1,2,1,2,1,1,7,5,1,2,3,12,5
10/10/2014,8,2,4,-99,4,3,4,34,4,2,4,5,-99,5,-99,3,1,3,2,3,2,1,12,32,1,2,3,7,5
10/10/2014,9,3,9,-99,3,3,4,48,4,2,4,6,-99,5,-99,2,3,4,2,-99,2,2,25,35,3,2,3,19,5
10/10/2014,10,2,12,-99,3,3,5,59,16,2,3,7,-99,5,-99,3,3,6,4,-99,2,2,37,52,3,2,3,19,6
10/10/2014,11,2,11,-99,3,3,6,57,38,3,4,9,-99,10,-99,5,4,7,6,-99,2,2,35,26,3,2,4,13,11
10/10/2014,12,3,32,-99,3,4,7,34,34,4,9,8,-99,10,-99,5,3,7,5,-99,3,3,36,24,3,3,9,9,11
10/10/2014,13,2,28,-99,3,6,12,21,29,5,10,6,-99,10,-99,5,6,6,8,-99,6,4,22,17,4,7,7,5,9
10/10/2014,14,1,15,-99,3,8,16,-99,17,3,5,4,-99,-99,-99,3,8,3,12,-99,7,4,12,6,4,6,4,4,6
10/10/2014,15,2,8,-99,3,8,11,-99,12,2,3,2,-99,-99,-99,2,7,3,9,-99,7,5,8,4,5,4,2,5,4
10/10/2014,16,1,6,-99,12,7,8,12,8,2,2,2,-99,-99,-99,2,6,2,6,-99,6,5,6,3,5,4,2,3,3
10/10/2014,17,1,2,-99,7,8,6,2,5,4,11,3,-99,-99,-99,17,6,4,5,-99,9,14,4,1,6,10,15,1,3
10/10/2014,18,1,7,11,8,15,9,2,12,4,8,2,-99,9,-99,8,16,4,9,-99,14,14,12,4,10,12,8,-99,6
10/10/2014,19,1,7,10,4,8,9,2,8,3,7,4,-99,8,-99,7,10,3,7,-99,8,5,10,5,9,8,6,2,6
10/10/2014,20,3,5,10,9,9,10,2,7,4,8,5,-99,12,-99,7,10,3,9,-99,11,8,11,8,8,9,6,5,7
10/10/2014,21,3,3,8,8,9,9,4,5,5,10,5,-99,11,-99,10,8,4,5,-99,9,7,8,6,5,10,7,6,7
10/10/2014,22,5,2,6,7,7,7,3,4,4,9,6,-99,10,-99,11,6,3,4,-99,7,6,8,4,5,9,6,5,8
10/10/2014,23,5,2,7,5,5,5,2,3,3,15,5,-99,7,-99,9,5,4,2,-99,8,5,6,4,3,6,5,5,7
10/10/2014,24,4,1,5,3,3,4,1,3,3,11,5,-99,7,-99,7,4,4,2,-99,6,4,5,3,1,6,5,4,8
11/10/2014,1,2,1,4,3,3,4,1,3,3,7,5,-99,5,-99,6,3,3,1,-99,6,4,4,2,1,4,4,3,6
11/10/2014,2,2,1,4,2,3,3,1,2,2,6,3,-99,5,-99,4,2,2,1,-99,5,3,3,2,1,3,3,2,5
11/10/2014,3,1,1,3,2,2,3,1,2,3,6,2,-99,4,-99,5,1,1,1,-99,4,4,3,2,1,4,3,2,4
11/10/2014,4,1,1,3,2,2,2,1,1,2,5,2,-99,4,-99,5,1,1,1,-99,4,3,3,2,1,3,3,2,4
11/10/2014,5,1,1,4,2,3,2,1,2,3,5,3,-99,4,-99,5,2,1,2,-99,4,3,3,2,1,5,4,3,5
11/10/2014,6,1,2,3,3,3,2,1,2,2,5,3,-99,4,-99,5,1,2,1,-99,5,3,4,2,1,4,4,3,5
11/10/2014,7,1,1,3,3,2,2,1,3,2,6,4,-99,4,-99,4,2,2,1,-99,3,4,6,2,1,3,4,2,5
11/10/2014,8,1,2,3,3,3,3,1,3,2,5,3,-99,5,-99,4,2,3,2,-99,3,3,7,4,1,4,4,3,5
11/10/2014,9,1,3,3,4,3,4,2,4,3,5,4,-99,5,-99,4,3,6,3,-99,3,4,7,5,3,3,5,3,6
11/10/2014,10,3,3,2,3,3,5,3,7,2,3,4,-99,3,-99,4,2,5,3,-99,3,4,7,4,3,4,4,2,5
11/10/2014,11,3,4,2,3,3,4,2,5,2,3,3,-99,3,-99,3,2,4,2,-99,3,4,6,3,3,4,3,2,4
11/10/2014,12,2,3,3,4,3,3,2,5,1,2,3,-99,3,-99,3,2,3,2,-99,2,3,6,2,3,2,3,2,4
11/10/2014,13,2,3,3,3,2,3,2,6,2,3,3,-99,4,-99,4,2,3,2,-99,2,2,7,3,3,2,3,3,4
11/10/2014,14,3,3,5,3,3,5,3,6,2,4,5,-99,5,-99,4,2,4,3,-99,3,2,6,3,3,3,4,4,4
11/10/2014,15,2,4,4,3,4,5,4,5,2,4,4,-99,3,-99,4,3,4,4,-99,3,3,6,4,3,4,4,4,4
11/10/2014,16,2,4,4,6,3,5,5,6,2,4,3,-99,3,-99,3,3,3,4,-99,4,3,6,3,3,3,3,3,4
11/10/2014,17,5,3,3,7,3,4,4,5,2,3,4,-99,4,-99,3,3,3,3,-99,3,2,5,2,2,3,3,2,4
11/10/2014,18,5,4,7,3,3,2,2,5,3,3,8,-99,6,-99,3,2,7,2,-99,2,3,7,4,2,3,3,5,11
11/10/2014,19,3,6,8,2,4,6,1,11,4,4,6,-99,6,-99,3,6,5,6,-99,3,2,13,5,3,3,2,2,9
11/10/2014,20,1,3,7,2,6,9,1,-99,4,5,3,-99,8,-99,3,5,4,8,-99,5,2,8,1,4,4,3,1,7
11/10/2014,21,1,1,4,3,6,9,1,4,4,7,2,-99,8,-99,7,6,2,6,-99,5,4,3,1,-99,7,7,2,5
11/10/2014,22,1,2,2,5,3,5,1,3,2,3,2,-99,3,-99,5,4,1,3,-99,4,6,3,1,1,5,3,1,2
11/10/2014,23,1,1,2,6,2,3,1,3,1,3,2,-99,3,-99,6,2,1,1,-99,3,5,2,0,1,4,3,1,5
11/10/2014,24,2,1,2,6,2,2,1,2,1,2,2,-99,4,-99,5,1,1,1,-99,2,3,3,1,1,3,3,2,8
12/10/2014,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
12/10/2014,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99
12/10/2014,3,1,6,2,3,2,2,2,3,2,3,4,-99,4,-99,5,2,3,1,1,3,2,5,4,0,6,2,2,5
12/10/2014,4,1,9,2,3,1,9,2,3,1,3,3,-99,4,-99,5,2,2,1,1,5,3,6,2,1,5,2,2,4
12/10/2014,5,1,9,2,2,1,6,1,3,1,3,3,-99,4,-99,4,2,2,1,2,3,2,4,4,0,3,3,1,4
12/10/2014,6,1,4,2,3,1,2,1,3,2,4,2,-99,4,-99,4,2,2,1,3,2,2,5,4,1,3,2,1,4
12/10/2014,7,1,2,5,3,2,3,1,3,2,6,2,-99,5,-99,4,2,2,1,3,2,2,4,2,1,3,2,2,4
12/10/2014,8,1,2,5,3,2,3,1,2,3,6,3,-99,5,-99,4,2,2,2,2,2,2,4,2,1,3,3,2,5
12/10/2014,9,2,4,5,5,3,4,2,2,3,5,3,-99,6,-99,4,4,4,3,2,4,4,6,1,4,3,5,2,5
12/10/2014,10,2,4,6,6,4,4,2,6,3,5,4,-99,6,-99,5,4,5,4,4,4,4,6,2,3,4,5,2,5
12/10/2014,11,3,5,7,6,4,5,2,8,3,5,3,-99,7,-99,5,5,4,4,4,3,4,6,2,3,4,4,3,5
12/10/2014,12,4,5,7,7,5,6,4,9,3,6,5,-99,7,-99,6,6,5,5,5,5,5,8,5,4,4,6,4,6
12/10/2014,13,7,6,9,6,7,7,6,9,4,9,8,-99,9,-99,7,8,9,6,8,6,6,11,8,6,7,9,7,9
12/10/2014,14,9,9,11,7,8,8,8,11,5,10,12,-99,12,-99,12,9,11,7,13,9,5,13,11,6,9,10,10,14
12/10/2014,15,7,9,14,4,7,9,11,11,5,9,10,-99,12,-99,8,7,12,9,11,7,3,13,13,3,5,7,10,13
12/10/2014,16,4,7,9,3,4,10,10,12,4,5,5,-99,6,-99,5,5,3,9,4,4,2,12,10,2,4,4,8,8
12/10/2014,17,3,11,6,2,4,7,8,11,3,5,3,-99,5,-99,4,5,2,7,3,3,2,11,6,1,5,5,4,3
12/10/2014,18,2,9,7,2,3,5,8,9,3,5,3,-99,6,-99,3,3,2,3,3,3,4,8,3,1,4,5,2,3
12/10/2014,19,2,7,6,3,3,4,7,6,3,4,2,-99,4,-99,2,3,2,2,2,4,3,7,3,1,5,4,2,3
12/10/2014,20,2,4,4,4,2,3,4,4,2,5,2,-99,4,-99,2,2,2,1,2,2,3,6,2,0,3,3,2,5
12/10/2014,21,1,2,3,3,1,2,2,3,2,5,3,-99,5,-99,3,2,3,1,4,1,2,6,2,1,3,4,2,6
12/10/2014,22,2,1,3,2,1,2,2,4,2,3,3,-99,6,-99,2,2,4,1,3,2,2,5,2,0,3,4,2,5
12/10/2014,23,2,2,3,2,1,2,2,3,2,4,3,-99,5,-99,2,2,4,1,3,1,2,3,2,0,2,3,2,8
12/10/2014,24,1,1,2,2,1,1,1,2,2,4,2,-99,5,-99,2,2,4,1,3,1,2,3,2,1,2,3,2,6
13/10/2014,1,1,1,2,2,1,1,1,2,2,3,2,-99,5,-99,2,2,3,1,3,1,1,3,2,0,1,2,2,3
13/10/2014,2,1,1,2,1,1,1,1,2,1,3,2,-99,5,-99,2,2,2,1,3,1,1,3,2,0,1,2,2,3
13/10/2014,3,1,1,2,1,1,1,1,2,1,2,1,-99,4,-99,2,1,2,1,3,1,1,2,2,0,1,2,2,3
13/10/2014,4,1,1,2,2,1,1,1,2,1,2,1,-99,3,-99,2,1,2,1,3,1,1,2,1,0,1,1,2,5
13/10/2014,5,1,1,3,2,2,2,1,2,1,2,2,-99,4,-99,2,2,2,1,2,1,1,2,1,1,1,2,2,5
13/10/2014,6,2,2,4,2,2,3,1,4,1,3,3,-99,5,-99,2,2,3,1,2,1,2,5,2,0,2,3,3,8
13/10/2014,7,2,2,6,4,4,5,2,6,1,5,4,-99,6,-99,2,4,5,2,4,2,2,7,3,0,2,7,4,11
13/10/2014,8,2,1,7,3,5,4,2,5,3,7,5,-99,-99,-99,2,3,7,2,5,3,3,10,3,1,3,7,4,11
13/10/2014,9,2,2,8,4,5,2,2,4,3,7,4,-99,6,-99,3,4,7,2,4,3,3,7,3,2,2,5,3,10
13/10/2014,10,3,2,9,2,-99,3,-99,14,2,4,4,-99,6,-99,3,4,7,2,-99,2,2,14,8,2,3,3,3,7
13/10/2014,11,13,3,5,2,-99,2,3,6,2,2,10,-99,4,-99,-99,3,6,2,3,2,2,10,4,2,2,2,26,7
13/10/2014,12,19,2,4,2,-99,3,3,6,2,3,11,-99,3,-99,3,3,12,2,2,2,2,6,11,2,2,2,30,6
13/10/2014,13,14,2,3,2,-99,3,2,4,1,3,16,-99,3,-99,3,3,12,2,3,2,2,9,7,2,2,2,6,9
13/10/2014,14,8,2,6,4,3,3,2,5,1,3,4,-99,5,-99,8,3,5,3,8,2,2,5,2,2,2,4,2,9
13/10/2014,15,20,1,4,5,3,4,33,3,2,6,5,-99,7,-99,5,3,5,3,5,3,4,3,2,2,5,6,21,3
13/10/2014,16,15,15,2,6,5,3,5,3,-99,4,21,-99,4,-99,4,4,14,2,3,5,5,13,16,3,5,3,15,15
13/10/2014,17,2,25,12,6,3,9,4,15,-99,5,5,-99,10,-99,13,3,10,7,10,2,3,11,5,3,3,6,3,11
13/10/2014,18,2,20,8,5,11,34,2,28,4,7,3,-99,5,-99,4,13,3,29,3,10,8,9,2,6,6,6,2,4
13/10/2014,19,2,8,3,2,12,38,2,20,2,3,2,-99,3,-99,2,17,2,31,2,9,3,5,2,15,5,2,2,3
13/10/2014,20,2,9,2,2,10,28,2,22,1,3,2,-99,3,-99,2,19,2,26,1,2,2,3,1,11,2,2,1,3
13/10/2014,21,1,2,2,3,2,10,2,4,1,2,2,-99,2,-99,2,3,2,7,1,1,2,2,1,2,2,2,1,2
13/10/2014,22,1,1,2,2,1,3,1,3,1,2,2,-99,2,-99,2,2,2,2,1,1,2,4,1,1,2,2,1,2
13/10/2014,23,1,1,1,2,1,2,1,3,1,1,2,-99,2,-99,2,2,2,1,1,1,2,4,1,0,2,2,1,2
13/10/2014,24,1,1,2,2,1,2,1,2,1,1,2,-99,2,-99,2,2,1,1,1,1,1,3,0,0,1,1,1,1
14/10/2014,1,1,1,2,2,2,1,1,3,1,1,2,-99,1,-99,1,2,1,1,1,1,1,4,0,1,1,1,1,1
14/10/2014,2,1,0,1,3,1,1,1,2,1,1,1,-99,1,-99,1,2,1,1,1,1,1,3,0,1,1,1,1,1
14/10/2014,3,1,1,1,2,1,1,0,1,1,2,1,-99,2,-99,2,2,0,1,0,1,1,3,1,0,2,1,1,1
14/10/2014,4,1,1,1,2,1,1,1,2,1,1,1,-99,2,-99,1,1,0,0,0,1,1,2,0,0,2,1,1,1
14/10/2014,5,1,1,1,2,1,1,1,2,1,1,1,-99,2,-99,1,1,0,0,0,1,1,3,1,1,2,1,1,1
14/10/2014,6,3,1,2,2,2,1,1,2,1,1,2,-99,2,-99,1,2,1,1,1,1,1,3,1,1,2,2,1,1
14/10/2014,7,3,1,1,3,2,1,1,2,1,1,2,-99,2,-99,2,2,1,0,1,2,1,4,1,1,2,2,1,1
14/10/2014,8,2,1,1,3,2,1,1,3,1,1,2,-99,2,-99,2,2,1,1,1,1,1,3,1,1,-99,2,1,1
14/10/2014,9,1,1,1,2,2,1,1,2,1,1,2,-99,2,-99,1,3,1,1,0,1,-99,3,0,1,1,2,1,1
14/10/2014,10,1,1,1,1,1,1,0,2,1,1,2,-99,2,-99,1,2,1,0,0,0,-99,4,0,1,1,1,1,1
14/10/2014,11,0,1,1,1,1,1,1,2,1,1,1,-99,2,-99,1,1,1,0,0,0,-99,3,1,0,1,1,1,1
14/10/2014,12,0,1,2,1,1,1,1,2,1,1,1,-99,2,-99,1,1,1,0,0,1,1,2,1,0,1,1,1,1
14/10/2014,13,1,1,1,1,1,1,1,2,1,1,1,-99,2,-99,1,1,1,1,0,1,1,2,1,0,1,1,1,2
14/10/2014,14,0,1,1,1,1,1,1,2,1,1,1,-99,2,-99,1,1,1,0,1,1,1,2,0,0,1,1,1,2
14/10/2014,15,1,1,1,1,1,1,1,2,1,1,1,-99,2,-99,1,1,0,1,0,1,1,3,0,1,1,1,0,1
14/10/2014,16,1,1,1,1,1,1,1,2,1,1,1,-99,2,-99,1,2,0,1,0,1,1,2,0,1,1,1,0,-99
14/10/2014,17,1,1,1,1,1,1,1,2,1,1,1,-99,2,-99,1,2,0,1,0,1,1,3,0,1,1,1,0,1
14/10/2014,18,1,1,1,1,1,1,1,2,1,1,1,-99,2,-99,1,2,1,1,0,0,1,2,0,1,1,1,1,1
14/10/2014,19,1,0,1,1,1,1,1,2,1,1,1,-99,2,-99,1,2,0,1,0,1,1,2,1,1,1,1,1,2
14/10/2014,20,1,0,1,1,1,1,1,2,1,1,1,-99,2,-99,1,2,1,0,0,1,1,3,1,1,2,1,1,1
14/10/2014,21,0,0,2,1,1,1,1,1,1,2,1,-99,3,-99,1,1,1,0,0,0,1,2,0,0,2,2,1,1
14/10/2014,22,0,0,2,1,0,1,1,1,1,1,2,-99,3,-99,2,1,1,0,1,0,1,2,0,1,1,2,1,3
14/10/2014,23,1,0,1,1,0,1,0,2,1,2,1,-99,2,-99,1,1,1,0,0,0,1,4,0,0,1,2,1,1
14/10/2014,24,0,0,2,1,1,1,1,2,1,2,1,-99,2,-99,1,1,1,0,0,0,1,4,1,0,1,2,1,2
15/10/2014,1,0,1,3,1,1,1,1,2,1,2,1,-99,3,-99,1,1,1,0,0,0,1,6,1,0,2,1,1,2
15/10/2014,2,1,1,2,1,1,1,1,2,2,4,1,-99,3,-99,1,1,1,0,0,1,1,3,1,0,2,1,4,2
15/10/2014,3,1,10,3,2,1,1,2,2,2,5,2,-99,2,-99,1,1,1,0,0,0,1,5,2,0,1,1,4,2
15/10/2014,4,1,11,9,1,2,2,2,16,3,6,1,-99,4,-99,2,2,1,1,1,1,1,12,13,0,1,1,4,1
15/10/2014,5,1,13,18,2,7,3,2,16,7,9,1,-99,12,-99,2,6,1,3,1,8,1,20,18,1,2,1,31,4
15/10/2014,6,1,9,19,2,11,2,2,10,9,13,6,-99,16,-99,2,6,2,1,2,12,2,29,14,1,2,3,34,4
15/10/2014,7,3,11,15,2,16,2,2,8,11,12,43,-99,16,-99,4,12,26,1,3,15,2,30,13,1,6,3,19,6
15/10/2014,8,16,9,22,3,17,3,4,9,8,13,19,-99,-99,-99,24,13,26,2,4,16,4,32,21,2,7,4,16,19
15/10/2014,9,2,6,33,29,15,2,30,16,8,15,44,-99,15,-99,28,12,22,2,14,16,5,32,30,5,11,26,42,18
15/10/2014,10,1,-99,21,18,13,1,58,17,8,16,47,-99,17,-99,30,10,27,1,20,-99,7,29,33,8,17,19,53,15
15/10/2014,11,1,-99,13,7,7,2,44,9,5,8,25,-99,11,-99,16,4,17,1,15,-99,9,14,26,4,7,11,42,16
15/10/2014,12,6,-99,10,8,3,2,13,10,4,7,20,-99,9,-99,10,3,17,1,10,-99,3,18,28,2,5,8,23,13
15/10/2014,13,5,-99,12,7,4,4,3,14,4,6,12,-99,8,-99,8,4,12,4,8,4,4,22,17,2,5,7,11,11
15/10/2014,14,2,5,15,8,5,6,6,15,5,6,7,-99,9,-99,7,5,6,5,7,4,5,14,3,3,5,6,4,13
15/10/2014,15,1,7,9,8,6,9,10,7,6,9,3,-99,8,-99,6,7,4,7,8,6,5,6,3,3,5,6,1,6
15/10/2014,16,1,7,4,6,8,6,4,8,3,6,2,-99,5,-99,5,9,1,6,3,8,4,9,3,4,7,6,1,2
15/10/2014,17,1,17,2,4,5,7,8,8,2,2,1,-99,2,-99,2,5,1,6,1,5,5,7,3,5,4,3,1,2
15/10/2014,18,1,19,4,2,5,10,2,26,2,1,1,-99,3,-99,2,7,1,9,1,2,3,15,1,4,2,2,-99,2
15/10/2014,19,1,3,2,3,15,23,2,31,2,2,1,-99,3,-99,2,18,1,25,1,9,2,5,1,8,2,1,1,2
15/10/2014,20,1,13,2,4,28,33,2,32,2,2,2,-99,2,-99,2,32,1,34,1,22,2,4,0,23,1,1,2,1
15/10/2014,21,1,13,2,2,20,32,2,19,2,1,2,-99,2,-99,1,22,1,26,1,15,2,5,0,20,1,1,1,1
15/10/2014,22,1,26,3,2,11,29,2,24,3,3,2,-99,3,-99,2,16,1,24,1,6,1,6,0,9,2,2,1,2
15/10/2014,23,1,65,20,2,20,28,2,64,9,9,1,-99,8,-99,2,22,1,23,1,15,4,43,7,5,13,5,4,2
15/10/2014,24,1,60,54,1,27,14,2,56,18,20,4,-99,29,-99,2,17,2,11,8,36,9,95,25,2,25,15,29,3
16/10/2014,1,5,32,96,1,25,7,2,24,31,26,30,-99,47,-99,3,10,18,3,11,31,4,91,11,1,25,17,47,2
16/10/2014,2,5,7,65,2,15,5,1,11,41,51,67,-99,60,-99,19,4,49,2,6,35,3,48,50,1,12,5,81,4
16/10/2014,3,12,5,31,2,7,3,1,7,31,29,69,-99,29,-99,60,6,77,2,11,20,5,20,70,1,9,21,41,16
16/10/2014,4,9,4,17,3,8,3,1,6,20,55,44,-99,30,-99,85,5,42,2,29,15,10,18,60,1,46,54,56,24
16/10/2014,5,3,3,11,7,7,4,1,4,26,55,163,-99,38,-99,48,6,67,3,22,41,13,33,87,1,57,42,38,23
16/10/2014,6,3,3,8,11,11,7,1,4,26,42,90,-99,33,-99,31,7,107,4,13,61,24,16,66,1,60,-99,26,39
16/10/2014,7,6,3,10,10,20,5,2,6,22,33,34,-99,27,-99,42,16,43,2,16,48,37,13,18,1,41,27,9,51
16/10/2014,8,4,3,26,12,37,9,3,6,24,45,28,-99,32,-99,85,39,38,8,25,37,28,25,14,8,48,57,21,-99
16/10/2014,9,4,16,37,21,43,8,12,12,26,48,48,-99,43,-99,56,40,45,16,44,52,44,36,23,30,47,71,66,-99
16/10/2014,10,6,20,21,28,35,7,27,18,20,35,95,-99,32,-99,57,30,43,12,36,41,40,33,29,28,42,55,73,-99
16/10/2014,11,9,13,13,32,25,4,21,11,13,23,65,-99,19,-99,41,22,38,7,26,26,34,24,17,23,29,37,34,-99
16/10/2014,12,3,7,12,21,17,3,10,8,7,19,21,-99,12,-99,28,16,39,5,20,20,21,18,11,15,22,24,24,31
16/10/2014,13,3,5,13,12,12,4,8,9,6,14,14,-99,12,-99,16,11,24,3,16,13,22,13,10,9,18,19,16,27
16/10/2014,14,13,6,13,8,10,4,7,11,7,13,13,-99,13,-99,17,9,19,3,15,16,14,12,11,12,19,16,11,18
16/10/2014,15,10,6,11,6,16,8,3,13,7,14,13,-99,12,-99,12,15,13,8,11,16,10,14,7,16,14,15,7,14
16/10/2014,16,3,5,9,5,10,11,17,11,6,9,6,-99,10,-99,6,10,7,10,7,10,6,13,3,10,9,8,2,9
16/10/2014,17,1,2,5,3,6,10,3,5,4,4,2,-99,4,-99,4,7,2,7,2,6,4,4,1,5,5,5,2,2
16/10/2014,18,1,1,2,3,2,2,2,4,4,2,2,-99,3,-99,2,2,2,1,2,2,3,7,1,3,3,2,1,2
16/10/2014,19,1,1,3,2,2,2,2,3,4,3,2,-99,4,-99,2,3,2,1,2,2,3,4,1,2,3,2,1,2
16/10/2014,20,1,1,2,2,2,2,2,3,4,3,2,-99,4,-99,3,3,2,1,3,2,3,2,1,1,3,4,1,3
16/10/2014,21,1,1,2,2,2,2,2,3,3,2,2,-99,3,-99,4,2,3,1,2,2,3,4,1,1,2,4,2,4
16/10/2014,22,1,1,3,2,1,2,2,4,3,3,2,-99,3,-99,4,2,2,1,3,1,2,6,1,1,2,3,2,4
16/10/2014,23,2,4,3,2,2,1,41,4,3,3,2,-99,4,-99,3,2,2,1,3,1,2,4,1,1,2,3,2,2
16/10/2014,24,1,55,4,1,1,1,105,10,3,3,1,-99,3,-99,2,2,2,1,3,1,2,37,9,1,2,3,16,2
17/10/2014,1,1,16,29,1,1,1,29,6,11,4,11,-99,3,-99,2,2,4,1,1,1,2,46,42,1,2,2,114,2
17/10/2014,2,1,6,22,2,2,2,8,7,23,4,80,-99,7,-99,5,2,49,1,1,3,2,10,112,1,2,2,86,2
17/10/2014,3,2,4,18,2,7,2,4,5,15,6,86,-99,9,-99,63,2,96,1,9,1,2,74,50,1,1,25,29,3
17/10/2014,4,4,11,55,2,7,3,2,4,18,38,22,-99,27,-99,46,2,48,5,23,1,2,46,27,1,3,53,9,8
17/10/2014,5,3,7,39,2,5,11,2,4,23,33,18,-99,47,-99,15,5,29,13,32,12,4,26,12,2,4,36,8,18
17/10/2014,6,2,6,26,2,7,7,2,6,29,32,14,-99,38,-99,20,12,16,12,26,14,13,19,9,2,7,20,10,26
17/10/2014,7,2,5,27,3,13,8,2,8,35,27,23,-99,28,-99,18,9,20,6,9,15,13,24,9,1,24,19,10,20
17/10/2014,8,2,5,38,3,14,22,2,9,20,20,24,-99,22,-99,25,6,39,13,15,34,9,52,8,4,25,18,11,32
17/10/2014,9,10,21,43,4,38,26,24,24,24,31,53,-99,36,-99,44,-99,59,27,29,43,10,47,14,14,19,31,20,34
17/10/2014,10,15,58,28,20,29,23,110,31,31,33,62,-99,27,-99,50,28,60,21,26,28,29,56,46,23,24,41,50,44
17/10/2014,11,9,29,27,20,22,11,45,29,17,29,28,-99,16,-99,32,15,24,11,20,20,16,36,30,17,17,26,41,38
17/10/2014,12,2,24,22,12,17,13,22,29,10,15,12,-99,13,-99,14,14,14,15,18,14,15,27,28,11,14,13,10,14
17/10/2014,13,1,21,12,10,12,15,4,21,10,12,6,-99,14,-99,11,11,8,11,9,12,13,24,9,9,11,11,3,9
17/10/2014,14,1,7,6,8,10,13,2,17,7,7,2,-99,6,-99,8,9,5,11,4,10,9,16,2,10,9,9,2,6
17/10/2014,15,2,3,6,7,8,10,2,13,4,4,2,-99,4,-99,4,8,5,8,3,8,8,7,1,7,7,6,2,6
17/10/2014,16,3,2,4,4,5,5,2,8,4,3,3,-99,5,-99,3,5,4,4,4,5,7,4,1,7,6,3,2,4
17/10/2014,17,2,2,3,2,3,5,2,5,4,3,2,-99,4,-99,4,3,2,3,2,3,6,5,1,6,6,3,2,3
17/10/2014,18,1,8,3,2,3,4,2,5,4,2,3,-99,3,-99,3,3,2,2,2,3,4,4,1,3,4,4,1,3
17/10/2014,19,1,2,2,2,2,12,1,5,4,3,4,-99,4,-99,3,3,3,5,3,2,2,4,1,1,2,3,1,3
17/10/2014,20,1,1,2,2,2,4,2,3,4,3,2,-99,3,-99,2,2,3,1,3,2,2,3,1,1,2,2,1,2
17/10/2014,21,1,1,2,1,2,2,2,3,3,2,2,-99,3,-99,2,2,2,1,2,1,2,4,1,1,2,2,2,2
17/10/2014,22,1,1,2,1,1,1,1,3,3,2,2,-99,3,-99,2,2,1,1,1,1,2,3,1,1,1,2,1,2
17/10/2014,23,1,1,2,2,1,1,1,2,3,2,2,-99,3,-99,2,2,2,1,1,1,2,3,1,1,1,2,2,3
17/10/2014,24,1,7,2,2,1,1,2,3,3,2,1,-99,3,-99,2,2,2,1,2,0,2,2,1,1,1,3,1,3
18/10/2014,1,-99,16,2,2,1,1,6,6,3,2,1,-99,3,-99,3,2,2,1,1,1,2,5,1,1,1,3,2,2
18/10/2014,2,-99,27,1,1,3,1,45,10,3,2,1,-99,3,-99,2,3,2,1,1,3,1,12,2,1,3,2,6,2
18/10/2014,3,-99,32,2,2,4,2,80,16,3,2,2,-99,2,-99,2,3,2,3,1,4,2,17,6,1,3,2,14,2
18/10/2014,4,-99,34,5,2,5,3,77,29,4,4,4,-99,3,-99,2,4,2,5,1,5,2,22,61,1,4,2,18,2
18/10/2014,5,-99,36,15,2,8,3,49,18,9,9,13,-99,10,-99,4,9,4,3,1,6,3,36,83,-99,5,2,36,3
18/10/2014,6,-99,37,26,2,18,4,34,15,15,21,35,-99,22,-99,5,11,21,4,2,15,2,48,67,1,8,3,12,3
18/10/2014,7,-99,37,52,2,20,13,8,23,20,29,8,-99,37,-99,8,18,11,12,2,23,2,58,34,1,14,5,5,6
18/10/2014,8,-99,37,35,3,20,13,6,29,27,43,4,-99,42,-99,4,19,5,16,7,26,2,33,16,1,7,11,3,9
