FECHA,HORA,CAM,COY,MER,NEZ,PED,PER,SAG,SJA,TLA,UIZ,XAL,,,,,,,,,,,,,
03/06/2011,11,59,-99,-99,-99,-99,43,59,44,78,44,-99,,,,,,,,,,,,,
03/06/2011,12,28,47,-99,-99,-99,30,6,50,34,42,-99,,,,,,,,,,,,,
03/06/2011,13,25,24,-99,-99,-99,26,24,41,34,48,-99,,,,,,,,,,,,,
03/06/2011,14,27,20,17,-99,-99,16,12,14,18,29,-99,,,,,,,,,,,,,
03/06/2011,15,17,18,13,-99,-99,-99,12,-99,20,11,-99,,,,,,,,,,,,,
03/06/2011,16,22,15,10,-99,-99,8,17,-99,23,13,-99,,,,,,,,,,,,,
03/06/2011,17,16,19,19,-99,-99,18,11,6,13,14,-99,,,,,,,,,,,,,
03/06/2011,18,16,17,11,-99,-99,11,-99,5,15,15,-99,,,,,,,,,,,,,
03/06/2011,19,14,15,10,-99,-99,19,16,17,16,12,-99,,,,,,,,,,,,,
03/06/2011,20,25,21,26,-99,-99,46,28,40,34,25,-99,,,,,,,,,,,,,
03/06/2011,21,40,28,27,-99,-99,30,24,38,45,26,-99,,,,,,,,,,,,,
03/06/2011,22,36,36,30,-99,-99,28,36,42,39,26,-99,,,,,,,,,,,,,
03/06/2011,23,41,40,36,-99,-99,41,39,35,52,28,-99,,,,,,,,,,,,,
03/06/2011,24,44,25,46,-99,-99,35,38,39,29,41,-99,,,,,,,,,,,,,
04/06/2011,1,41,43,44,-99,-99,31,42,46,32,32,-99,,,,,,,,,,,,,
04/06/2011,2,46,48,42,-99,-99,33,39,39,50,33,-99,,,,,,,,,,,,,
04/06/2011,3,49,47,49,-99,-99,30,47,36,54,40,-99,,,,,,,,,,,,,
04/06/2011,4,53,49,49,-99,-99,34,48,39,55,37,-99,,,,,,,,,,,,,
04/06/2011,5,50,50,54,-99,-99,26,48,44,49,31,-99,,,,,,,,,,,,,
04/06/2011,6,52,49,66,-99,-99,44,52,41,53,44,-99,,,,,,,,,,,,,
04/06/2011,7,48,45,56,-99,-99,45,48,41,56,50,-99,,,,,,,,,,,,,
04/06/2011,8,60,47,55,-99,-99,57,46,47,58,46,-99,,,,,,,,,,,,,
04/06/2011,9,60,37,61,-99,-99,35,29,40,44,49,-99,,,,,,,,,,,,,
04/06/2011,10,58,82,58,-99,-99,31,31,29,51,53,-99,,,,,,,,,,,,,
04/06/2011,11,39,102,62,-99,-99,37,28,30,42,45,-99,,,,,,,,,,,,,
04/06/2011,12,31,67,52,-99,-99,38,16,27,43,35,-99,,,,,,,,,,,,,
04/06/2011,13,18,45,18,-99,-99,27,11,19,22,16,-99,,,,,,,,,,,,,
04/06/2011,14,13,31,9,-99,-99,11,6,8,18,12,-99,,,,,,,,,,,,,
04/06/2011,15,14,13,8,-99,-99,-99,10,-99,19,14,-99,,,,,,,,,,,,,
04/06/2011,16,11,15,9,-99,-99,15,18,8,13,17,-99,,,,,,,,,,,,,
04/06/2011,17,13,18,6,-99,-99,8,12,3,14,13,-99,,,,,,,,,,,,,
04/06/2011,18,16,13,17,-99,-99,24,19,14,10,17,-99,,,,,,,,,,,,,
04/06/2011,19,26,9,25,-99,-99,29,22,35,26,21,-99,,,,,,,,,,,,,
04/06/2011,20,31,7,27,-99,-99,27,28,29,36,20,-99,,,,,,,,,,,,,
04/06/2011,21,37,23,32,-99,-99,34,24,29,44,21,-99,,,,,,,,,,,,,
04/06/2011,22,45,37,24,-99,-99,28,15,27,62,18,-99,,,,,,,,,,,,,
04/06/2011,23,34,26,30,-99,-99,26,24,24,51,22,-99,,,,,,,,,,,,,
04/06/2011,24,35,30,34,-99,-99,37,18,27,62,23,-99,,,,,,,,,,,,,
05/06/2011,1,41,32,32,-99,-99,40,26,31,45,22,-99,,,,,,,,,,,,,
05/06/2011,2,52,36,39,-99,-99,38,28,28,59,22,-99,,,,,,,,,,,,,
05/06/2011,3,50,41,47,-99,-99,24,15,25,57,18,-99,,,,,,,,,,,,,
05/06/2011,4,46,49,18,-99,-99,24,23,17,65,19,-99,,,,,,,,,,,,,
05/06/2011,5,61,47,14,-99,-99,18,12,15,73,10,-99,,,,,,,,,,,,,
05/06/2011,6,66,50,70,-99,-99,23,23,11,69,10,-99,,,,,,,,,,,,,
05/06/2011,7,61,55,60,-99,-99,19,23,37,59,61,-99,,,,,,,,,,,,,
05/06/2011,8,48,53,56,-99,-99,35,50,30,42,32,-99,,,,,,,,,,,,,
05/06/2011,9,34,31,37,-99,-99,34,30,16,38,37,-99,,,,,,,,,,,,,
05/06/2011,10,28,31,31,-99,-99,41,19,25,31,32,-99,,,,,,,,,,,,,
05/06/2011,11,29,32,32,-99,-99,35,16,15,25,12,-99,,,,,,,,,,,,,
05/06/2011,12,14,25,12,-99,-99,53,8,15,8,13,-99,,,,,,,,,,,,,
05/06/2011,13,18,18,16,-99,-99,27,17,5,12,8,-99,,,,,,,,,,,,,
05/06/2011,14,19,13,8,-99,-99,21,-99,2,23,6,-99,,,,,,,,,,,,,
05/06/2011,15,6,13,12,-99,-99,25,14,4,-99,6,-99,,,,,,,,,,,,,
05/06/2011,16,11,10,8,-99,-99,28,9,1,11,17,-99,,,,,,,,,,,,,
05/06/2011,17,12,6,8,-99,-99,15,19,11,8,8,-99,,,,,,,,,,,,,
05/06/2011,18,12,10,10,-99,-99,-99,8,10,7,9,-99,,,,,,,,,,,,,
05/06/2011,19,8,-99,13,-99,-99,2,11,17,10,12,-99,,,,,,,,,,,,,
05/06/2011,20,22,37,13,-99,-99,56,17,12,11,9,-99,,,,,,,,,,,,,
05/06/2011,21,12,38,16,-99,-99,43,25,25,19,16,-99,,,,,,,,,,,,,
05/06/2011,22,12,-99,8,-99,-99,18,29,14,7,5,-99,,,,,,,,,,,,,
05/06/2011,23,11,12,15,-99,-99,14,1,18,2,14,-99,,,,,,,,,,,,,
05/06/2011,24,22,16,24,-99,-99,18,10,16,12,11,-99,,,,,,,,,,,,,
06/06/2011,1,13,23,24,-99,-99,15,15,10,22,15,-99,,,,,,,,,,,,,
06/06/2011,2,21,27,19,-99,-99,12,8,11,37,17,-99,,,,,,,,,,,,,
06/06/2011,3,27,27,22,-99,-99,12,17,14,15,9,-99,,,,,,,,,,,,,
06/06/2011,4,26,24,10,-99,-99,10,10,10,15,9,-99,,,,,,,,,,,,,
06/06/2011,5,23,16,8,-99,-99,21,7,10,20,8,-99,,,,,,,,,,,,,
06/06/2011,6,18,10,13,-99,-99,15,24,16,23,9,-99,,,,,,,,,,,,,
06/06/2011,7,25,20,22,-99,-99,24,19,13,22,16,-99,,,,,,,,,,,,,
06/06/2011,8,21,23,23,-99,-99,52,17,11,24,13,-99,,,,,,,,,,,,,
06/06/2011,9,24,26,28,-99,-99,45,16,22,21,22,-99,,,,,,,,,,,,,
06/06/2011,10,26,28,33,-99,-99,48,13,14,23,29,-99,,,,,,,,,,,,,
06/06/2011,11,19,41,28,-99,-99,44,12,16,35,33,-99,,,,,,,,,,,,,
06/06/2011,12,15,24,28,-99,-99,18,-99,24,23,17,-99,,,,,,,,,,,,,
06/06/2011,13,11,13,15,-99,-99,-99,14,9,11,15,-99,,,,,,,,,,,,,
06/06/2011,14,6,12,12,-99,-99,-99,11,4,9,-99,-99,,,,,,,,,,,,,
06/06/2011,15,5,18,12,-99,-99,3,15,1,12,14,-99,,,,,,,,,,,,,
06/06/2011,16,13,-99,12,-99,-99,23,9,-99,4,10,-99,,,,,,,,,,,,,
06/06/2011,17,14,-99,12,-99,-99,8,7,3,9,5,-99,,,,,,,,,,,,,
06/06/2011,18,11,10,9,-99,-99,2,1,6,11,11,-99,,,,,,,,,,,,,
06/06/2011,19,14,11,-99,-99,-99,27,12,19,10,7,-99,,,,,,,,,,,,,
06/06/2011,20,10,-99,9,-99,-99,27,14,33,14,7,-99,,,,,,,,,,,,,
06/06/2011,21,16,-99,14,-99,-99,21,19,18,16,28,-99,,,,,,,,,,,,,
06/06/2011,22,22,23,17,-99,-99,27,21,17,15,7,-99,,,,,,,,,,,,,
06/06/2011,23,-99,29,20,-99,-99,19,20,14,24,12,-99,,,,,,,,,,,,,
06/06/2011,24,-99,10,23,-99,-99,35,18,14,10,7,-99,,,,,,,,,,,,,
07/06/2011,1,14,22,26,-99,-99,19,18,16,-99,19,-99,,,,,,,,,,,,,
07/06/2011,2,15,22,23,-99,-99,28,12,20,29,28,-99,,,,,,,,,,,,,
07/06/2011,3,29,20,30,-99,-99,26,28,26,21,25,-99,,,,,,,,,,,,,
07/06/2011,4,31,23,29,-99,-99,51,25,22,22,26,-99,,,,,,,,,,,,,
07/06/2011,5,25,27,29,-99,-99,31,24,25,30,34,-99,,,,,,,,,,,,,
07/06/2011,6,36,34,28,-99,-99,34,30,21,39,26,-99,,,,,,,,,,,,,
07/06/2011,7,34,35,23,-99,-99,44,25,25,49,28,-99,,,,,,,,,,,,,
07/06/2011,8,42,26,26,-99,-99,35,37,21,44,28,-99,,,,,,,,,,,,,
07/06/2011,9,46,20,37,-99,-99,34,-99,20,50,35,-99,,,,,,,,,,,,,
07/06/2011,10,38,-99,46,-99,-99,37,-99,30,56,36,-99,,,,,,,,,,,,,
07/06/2011,11,27,-99,48,-99,-99,33,-99,28,40,33,-99,,,,,,,,,,,,,
07/06/2011,12,24,-99,38,-99,-99,14,-99,30,19,22,-99,,,,,,,,,,,,,
07/06/2011,13,27,34,39,-99,-99,18,-99,17,24,24,-99,,,,,,,,,,,,,
07/06/2011,14,13,29,23,-99,-99,9,-99,8,23,18,-99,,,,,,,,,,,,,
07/06/2011,15,22,19,26,-99,-99,17,-99,4,19,14,-99,,,,,,,,,,,,,
07/06/2011,16,28,20,22,-99,-99,25,-99,15,27,21,-99,,,,,,,,,,,,,
07/06/2011,17,24,28,17,-99,-99,41,-99,10,21,19,-99,,,,,,,,,,,,,
07/06/2011,18,16,27,15,-99,-99,17,-99,9,18,12,-99,,,,,,,,,,,,,
07/06/2011,19,15,14,10,-99,-99,32,-99,19,17,18,-99,,,,,,,,,,,,,
07/06/2011,20,31,17,27,-99,-99,44,-99,46,28,28,-99,,,,,,,,,,,,,
07/06/2011,21,26,27,33,-99,-99,30,-99,33,34,29,-99,,,,,,,,,,,,,
07/06/2011,22,-99,26,25,-99,-99,33,-99,22,37,20,-99,,,,,,,,,,,,,
07/06/2011,23,-99,26,29,-99,-99,49,-99,23,37,27,-99,,,,,,,,,,,,,
07/06/2011,24,-99,28,29,-99,-99,58,-99,22,43,24,-99,,,,,,,,,,,,,
08/06/2011,1,30,37,35,-99,-99,28,-99,26,29,23,-99,,,,,,,,,,,,,
08/06/2011,2,34,35,42,-99,-99,18,-99,25,32,30,-99,,,,,,,,,,,,,
08/06/2011,3,35,29,38,-99,-99,22,-99,38,29,25,-99,,,,,,,,,,,,,
08/06/2011,4,30,27,28,-99,-99,31,-99,28,32,22,-99,,,,,,,,,,,,,
08/06/2011,5,18,30,28,-99,-99,29,-99,30,30,33,-99,,,,,,,,,,,,,
08/06/2011,6,28,29,34,-99,-99,38,-99,45,27,33,-99,,,,,,,,,,,,,
08/06/2011,7,26,26,35,-99,-99,49,-99,58,42,33,-99,,,,,,,,,,,,,
08/06/2011,8,37,28,49,-99,-99,56,49,44,51,43,-99,,,,,,,,,,,,,
08/06/2011,9,37,40,54,-99,-99,66,51,37,80,55,-99,,,,,,,,,,,,,
08/06/2011,10,62,56,45,-99,-99,59,53,37,60,51,-99,,,,,,,,,,,,,
08/06/2011,11,65,55,44,-99,-99,33,56,34,32,29,-99,,,,,,,,,,,,,
08/06/2011,12,44,31,33,-99,-99,23,47,26,17,25,-99,,,,,,,,,,,,,
08/06/2011,13,42,33,44,-99,-99,29,19,24,16,27,-99,,,,,,,,,,,,,
08/06/2011,14,31,38,50,-99,-99,19,15,34,18,31,-99,,,,,,,,,,,,,
08/06/2011,15,31,33,36,-99,-99,14,24,14,33,30,-99,,,,,,,,,,,,,
08/06/2011,16,37,31,34,-99,-99,17,20,18,34,25,-99,,,,,,,,,,,,,
08/06/2011,17,35,33,33,-99,-99,28,14,23,35,26,-99,,,,,,,,,,,,,
08/06/2011,18,26,41,32,-99,-99,39,24,25,24,29,-99,,,,,,,,,,,,,
08/06/2011,19,21,31,31,-99,-99,42,33,36,20,30,-99,,,,,,,,,,,,,
08/06/2011,20,21,33,32,-99,-99,33,25,41,35,27,-99,,,,,,,,,,,,,
08/06/2011,21,20,29,24,-99,-99,31,19,27,29,18,-99,,,,,,,,,,,,,
08/06/2011,22,17,25,22,-99,-99,38,22,22,30,17,-99,,,,,,,,,,,,,
08/06/2011,23,22,25,27,-99,-99,23,26,27,23,20,-99,,,,,,,,,,,,,
08/06/2011,24,19,23,24,-99,-99,30,25,20,40,21,-99,,,,,,,,,,,,,
09/06/2011,1,21,29,29,-99,-99,23,16,17,15,27,-99,,,,,,,,,,,,,
09/06/2011,2,30,29,26,-99,-99,30,18,18,41,25,-99,,,,,,,,,,,,,
09/06/2011,3,30,30,20,-99,-99,15,26,21,14,30,-99,,,,,,,,,,,,,
09/06/2011,4,33,26,32,-99,-99,27,31,25,12,22,-99,,,,,,,,,,,,,
09/06/2011,5,39,28,28,-99,-99,16,28,26,41,27,-99,,,,,,,,,,,,,
09/06/2011,6,40,29,35,-99,-99,27,33,34,43,25,-99,,,,,,,,,,,,,
09/06/2011,7,56,31,50,-99,-99,32,60,39,31,29,-99,,,,,,,,,,,,,
09/06/2011,8,38,39,51,-99,-99,41,52,42,40,33,-99,,,,,,,,,,,,,
09/06/2011,9,40,46,43,-99,-99,40,-99,42,40,43,-99,,,,,,,,,,,,,
09/06/2011,10,-99,28,51,-99,-99,41,-99,46,43,46,-99,,,,,,,,,,,,,
09/06/2011,11,-99,42,50,-99,-99,35,-99,58,28,41,-99,,,,,,,,,,,,,
09/06/2011,12,-99,42,46,-99,-99,35,-99,50,33,45,-99,,,,,,,,,,,,,
09/06/2011,13,21,-99,32,-99,-99,16,-99,27,28,41,-99,,,,,,,,,,,,,
09/06/2011,14,23,-99,41,-99,-99,23,-99,23,23,36,-99,,,,,,,,,,,,,
09/06/2011,15,32,33,28,-99,-99,24,-99,10,-99,26,-99,,,,,,,,,,,,,
09/06/2011,16,45,27,40,-99,-99,34,-99,28,-99,36,-99,,,,,,,,,,,,,
09/06/2011,17,34,39,38,-99,-99,27,-99,37,-99,35,-99,,,,,,,,,,,,,
09/06/2011,18,21,40,21,-99,-99,27,-99,25,22,25,-99,,,,,,,,,,,,,
09/06/2011,19,16,24,22,-99,-99,73,18,23,21,15,-99,,,,,,,,,,,,,
09/06/2011,20,23,27,30,-99,-99,43,28,36,32,20,-99,,,,,,,,,,,,,
09/06/2011,21,25,27,31,-99,-99,30,28,36,40,25,-99,,,,,,,,,,,,,
09/06/2011,22,29,23,31,-99,-99,24,27,25,32,27,-99,,,,,,,,,,,,,
09/06/2011,23,28,29,27,-99,-99,20,26,23,64,29,-99,,,,,,,,,,,,,
09/06/2011,24,40,28,28,-99,-99,26,44,24,46,22,-99,,,,,,,,,,,,,
10/06/2011,1,42,33,31,-99,-99,41,28,23,15,54,-99,,,,,,,,,,,,,
10/06/2011,2,33,29,25,-99,-99,12,31,28,29,39,-99,,,,,,,,,,,,,
10/06/2011,3,38,31,39,-99,-99,46,39,30,49,30,-99,,,,,,,,,,,,,
10/06/2011,4,39,29,45,-99,-99,33,47,36,38,36,-99,,,,,,,,,,,,,
10/06/2011,5,42,27,42,-99,-99,33,31,40,40,40,-99,,,,,,,,,,,,,
10/06/2011,6,38,37,54,-99,-99,35,-99,50,48,37,-99,,,,,,,,,,,,,
10/06/2011,7,45,38,53,-99,-99,39,41,43,44,39,-99,,,,,,,,,,,,,
10/06/2011,8,41,41,50,-99,-99,54,42,36,50,45,-99,,,,,,,,,,,,,
10/06/2011,9,39,-99,54,-99,-99,46,48,40,62,47,-99,,,,,,,,,,,,,
10/06/2011,10,56,-99,57,-99,-99,35,40,52,58,47,-99,,,,,,,,,,,,,
10/06/2011,11,43,-99,51,-99,-99,27,40,42,51,-99,-99,,,,,,,,,,,,,
10/06/2011,12,30,-99,54,-99,-99,30,25,42,37,44,-99,,,,,,,,,,,,,
10/06/2011,13,29,-99,30,-99,-99,26,-99,28,37,39,-99,,,,,,,,,,,,,
10/06/2011,14,27,32,37,-99,-99,25,-99,20,29,25,-99,,,,,,,,,,,,,
10/06/2011,15,41,25,34,-99,-99,29,27,31,32,36,-99,,,,,,,,,,,,,
10/06/2011,16,27,28,32,-99,-99,18,14,28,20,25,-99,,,,,,,,,,,,,
10/06/2011,17,15,24,17,-99,-99,28,14,12,21,16,-99,,,,,,,,,,,,,
10/06/2011,18,17,27,17,-99,-99,23,6,14,13,13,-99,,,,,,,,,,,,,
10/06/2011,19,8,18,16,-99,-99,18,14,22,15,12,-99,,,,,,,,,,,,,
10/06/2011,20,18,13,22,-99,-99,40,31,38,22,22,-99,,,,,,,,,,,,,
10/06/2011,21,35,10,31,-99,-99,37,36,40,34,30,-99,,,,,,,,,,,,,
10/06/2011,22,41,33,31,-99,-99,41,30,32,49,23,-99,,,,,,,,,,,,,
10/06/2011,23,35,42,27,-99,-99,27,35,33,30,29,-99,,,,,,,,,,,,,
10/06/2011,24,28,25,24,-99,-99,38,24,26,21,31,-99,,,,,,,,,,,,,
11/06/2011,1,25,32,29,-99,-99,37,30,25,29,23,-99,,,,,,,,,,,,,
11/06/2011,2,25,29,23,-99,-99,21,26,24,24,20,-99,,,,,,,,,,,,,
11/06/2011,3,31,26,25,-99,-99,27,22,25,36,26,-99,,,,,,,,,,,,,
11/06/2011,4,33,32,33,-99,-99,10,25,26,30,22,-99,,,,,,,,,,,,,
11/06/2011,5,37,32,31,-99,-99,30,30,31,31,17,-99,,,,,,,,,,,,,
11/06/2011,6,22,29,33,-99,-99,31,25,44,34,27,-99,,,,,,,,,,,,,
11/06/2011,7,34,30,36,-99,-99,28,34,41,50,27,-99,,,,,,,,,,,,,
11/06/2011,8,43,41,35,-99,-99,32,31,35,48,34,-99,,,,,,,,,,,,,
11/06/2011,9,37,55,41,-99,-99,26,-99,24,45,37,-99,,,,,,,,,,,,,
11/06/2011,10,41,68,59,-99,-99,35,-99,31,41,49,-99,,,,,,,,,,,,,
11/06/2011,11,26,61,55,-99,-99,64,20,32,33,41,-99,,,,,,,,,,,,,
11/06/2011,12,14,50,30,-99,-99,75,12,18,14,34,-99,,,,,,,,,,,,,
11/06/2011,13,27,43,26,-99,-99,13,18,17,18,17,-99,,,,,,,,,,,,,
11/06/2011,14,24,44,22,-99,-99,20,17,8,19,18,-99,,,,,,,,,,,,,
11/06/2011,15,20,43,12,-99,-99,11,18,3,19,14,-99,,,,,,,,,,,,,
11/06/2011,16,19,17,10,-99,-99,13,20,2,25,11,-99,,,,,,,,,,,,,
11/06/2011,17,16,8,20,-99,-99,15,-99,8,14,16,-99,,,,,,,,,,,,,
11/06/2011,18,14,12,16,-99,-99,11,-99,11,16,11,-99,,,,,,,,,,,,,
11/06/2011,19,15,16,17,-99,-99,19,-99,23,17,30,-99,,,,,,,,,,,,,
11/06/2011,20,19,17,22,-99,-99,36,-99,43,31,23,-99,,,,,,,,,,,,,
11/06/2011,21,26,31,23,-99,-99,24,25,28,30,16,-99,,,,,,,,,,,,,
11/06/2011,22,25,28,27,-99,-99,30,25,25,31,18,-99,,,,,,,,,,,,,
11/06/2011,23,27,20,27,-99,-99,35,28,26,26,26,-99,,,,,,,,,,,,,
11/06/2011,24,27,32,26,-99,-99,24,25,26,25,29,-99,,,,,,,,,,,,,
12/06/2011,1,32,32,27,-99,-99,40,26,21,36,28,-99,,,,,,,,,,,,,
12/06/2011,2,24,27,24,-99,-99,49,28,28,49,27,-99,,,,,,,,,,,,,
12/06/2011,3,33,33,35,-99,-99,25,31,32,30,48,-99,,,,,,,,,,,,,
12/06/2011,4,37,35,36,-99,-99,24,31,35,40,42,-99,,,,,,,,,,,,,
12/06/2011,5,33,37,29,-99,-99,34,36,31,39,32,-99,,,,,,,,,,,,,
12/06/2011,6,34,35,27,-99,-99,39,36,26,41,28,-99,,,,,,,,,,,,,
12/06/2011,7,40,34,38,-99,-99,54,41,33,41,29,-99,,,,,,,,,,,,,
12/06/2011,8,41,27,41,-99,-99,55,47,30,42,33,-99,,,,,,,,,,,,,
12/06/2011,9,42,39,39,-99,-99,55,41,23,50,34,-99,,,,,,,,,,,,,
12/06/2011,10,37,59,37,-99,-99,63,34,22,52,36,-99,,,,,,,,,,,,,
12/06/2011,11,36,49,40,-99,-99,37,21,27,61,40,-99,,,,,,,,,,,,,
12/06/2011,12,34,45,33,-99,-99,37,34,30,30,36,-99,,,,,,,,,,,,,
12/06/2011,13,29,38,35,-99,-99,14,27,30,30,34,-99,,,,,,,,,,,,,
12/06/2011,14,18,30,39,-99,-99,10,12,27,26,39,-99,,,,,,,,,,,,,
12/06/2011,15,15,36,25,-99,-99,29,-99,11,22,38,-99,,,,,,,,,,,,,
12/06/2011,16,23,34,23,-99,-99,11,-99,11,33,20,-99,,,,,,,,,,,,,
12/06/2011,17,25,30,19,-99,-99,17,14,10,25,20,-99,,,,,,,,,,,,,
12/06/2011,18,16,24,18,-99,-99,15,15,14,17,14,-99,,,,,,,,,,,,,
12/06/2011,19,15,23,15,-99,-99,22,23,27,17,22,-99,,,,,,,,,,,,,
12/06/2011,20,26,22,19,-99,-99,35,17,43,25,17,-99,,,,,,,,,,,,,
12/06/2011,21,13,15,17,-99,-99,25,25,23,26,13,-99,,,,,,,,,,,,,
12/06/2011,22,18,7,18,-99,-99,18,21,20,22,16,-99,,,,,,,,,,,,,
12/06/2011,23,21,8,22,-99,-99,25,20,17,25,20,-99,,,,,,,,,,,,,
12/06/2011,24,24,13,21,-99,-99,25,17,19,15,16,-99,,,,,,,,,,,,,
13/06/2011,1,20,32,24,-99,-99,30,16,14,34,16,-99,,,,,,,,,,,,,
13/06/2011,2,14,25,28,-99,-99,27,22,29,20,17,-99,,,,,,,,,,,,,
13/06/2011,3,18,27,23,-99,-99,27,25,25,31,27,-99,,,,,,,,,,,,,
13/06/2011,4,30,28,32,-99,-99,26,22,25,30,27,-99,,,,,,,,,,,,,
13/06/2011,5,33,31,39,-99,-99,19,22,29,27,24,-99,,,,,,,,,,,,,
13/06/2011,6,30,36,37,-99,-99,24,31,25,40,30,-99,,,,,,,,,,,,,
13/06/2011,7,23,35,32,-99,-99,20,30,33,36,19,-99,,,,,,,,,,,,,
13/06/2011,8,32,35,30,-99,-99,35,38,18,43,28,-99,,,,,,,,,,,,,
13/06/2011,9,43,59,41,-99,-99,17,38,25,50,27,-99,,,,,,,,,,,,,
13/06/2011,10,50,54,42,-99,-99,16,39,29,52,34,-99,,,,,,,,,,,,,
13/06/2011,11,53,53,50,-99,-99,37,-99,28,56,42,-99,,,,,,,,,,,,,
13/06/2011,12,52,57,59,-99,-99,32,-99,39,50,39,-99,,,,,,,,,,,,,
13/06/2011,13,40,55,51,-99,-99,33,-99,37,40,35,-99,,,,,,,,,,,,,
13/06/2011,14,37,49,39,-99,-99,32,25,28,28,32,-99,,,,,,,,,,,,,
13/06/2011,15,22,53,43,-99,-99,29,11,22,10,28,-99,,,,,,,,,,,,,
13/06/2011,16,27,55,22,-99,-99,15,18,8,13,26,-99,,,,,,,,,,,,,
13/06/2011,17,30,38,20,-99,-99,16,25,11,34,16,-99,,,,,,,,,,,,,
13/06/2011,18,22,23,31,-99,-99,25,16,23,21,22,-99,,,,,,,,,,,,,
13/06/2011,19,16,25,25,-99,-99,27,19,32,26,15,-99,,,,,,,,,,,,,
13/06/2011,20,20,27,19,-99,-99,29,16,32,19,13,-99,,,,,,,,,,,,,
13/06/2011,21,18,-99,23,-99,-99,22,22,24,14,14,-99,,,,,,,,,,,,,
13/06/2011,22,18,8,24,-99,-99,28,23,19,22,24,-99,,,,,,,,,,,,,
13/06/2011,23,20,33,18,-99,-99,29,23,24,14,20,-99,,,,,,,,,,,,,
13/06/2011,24,16,32,19,-99,-99,21,26,16,31,17,-99,,,,,,,,,,,,,
14/06/2011,1,17,16,17,-99,-99,15,22,17,40,13,-99,,,,,,,,,,,,,
14/06/2011,2,11,24,31,-99,-99,16,26,18,17,17,-99,,,,,,,,,,,,,
14/06/2011,3,16,22,25,-99,-99,22,28,23,23,22,-99,,,,,,,,,,,,,
14/06/2011,4,27,23,28,-99,-99,20,29,24,19,26,-99,,,,,,,,,,,,,
14/06/2011,5,21,23,28,-99,-99,19,32,24,29,27,-99,,,,,,,,,,,,,
14/06/2011,6,30,24,29,-99,-99,28,32,25,33,28,-99,,,,,,,,,,,,,
14/06/2011,7,35,-99,31,-99,-99,26,46,29,42,28,-99,,,,,,,,,,,,,
14/06/2011,8,47,-99,34,-99,-99,44,40,25,48,31,-99,,,,,,,,,,,,,
14/06/2011,9,48,50,41,-99,-99,33,45,32,45,42,-99,,,,,,,,,,,,,
14/06/2011,10,51,69,46,-99,-99,28,40,28,40,34,-99,,,,,,,,,,,,,
14/06/2011,11,52,45,38,-99,-99,23,33,28,37,30,-99,,,,,,,,,,,,,
14/06/2011,12,42,41,26,-99,-99,19,23,18,30,33,-99,,,,,,,,,,,,,
14/06/2011,13,44,27,26,-99,-99,28,21,19,32,26,-99,,,,,,,,,,,,,
14/06/2011,14,46,30,44,-99,-99,12,23,27,28,32,-99,,,,,,,,,,,,,
14/06/2011,15,27,47,41,-99,-99,20,24,18,24,29,-99,,,,,,,,,,,,,
14/06/2011,16,22,39,32,-99,-99,32,21,15,29,36,-99,,,,,,,,,,,,,
14/06/2011,17,28,38,25,-99,-99,19,21,15,39,27,-99,,,,,,,,,,,,,
14/06/2011,18,31,40,19,-99,-99,26,26,13,31,23,-99,,,,,,,,,,,,,
14/06/2011,19,28,29,28,-99,-99,43,38,31,26,28,-99,,,,,,,,,,,,,
14/06/2011,20,28,48,30,-99,-99,34,29,47,24,19,-99,,,,,,,,,,,,,
14/06/2011,21,24,42,26,-99,-99,27,22,24,24,20,-99,,,,,,,,,,,,,
14/06/2011,22,29,40,25,-99,-99,19,19,21,26,20,-99,,,,,,,,,,,,,
14/06/2011,23,22,29,24,-99,-99,38,27,23,23,21,-99,,,,,,,,,,,,,
14/06/2011,24,25,-99,26,-99,-99,29,19,19,32,19,-99,,,,,,,,,,,,,
15/06/2011,1,25,37,23,-99,-99,23,29,29,21,23,-99,,,,,,,,,,,,,
15/06/2011,2,20,23,33,-99,-99,22,32,24,45,24,-99,,,,,,,,,,,,,
15/06/2011,3,24,29,31,-99,-99,20,26,32,30,21,-99,,,,,,,,,,,,,
15/06/2011,4,33,28,39,-99,-99,32,30,23,29,24,-99,,,,,,,,,,,,,
15/06/2011,5,32,23,30,-99,-99,22,27,22,34,26,-99,,,,,,,,,,,,,
15/06/2011,6,31,28,33,-99,-99,27,30,34,41,24,-99,,,,,,,,,,,,,
15/06/2011,7,41,28,32,-99,-99,29,45,50,46,25,-99,,,,,,,,,,,,,
15/06/2011,8,55,25,32,-99,-99,20,43,28,52,20,-99,,,,,,,,,,,,,
15/06/2011,9,45,21,36,-99,-99,4,40,27,69,24,-99,,,,,,,,,,,,,
15/06/2011,10,50,12,42,-99,-99,-99,37,23,65,32,-99,,,,,,,,,,,,,
15/06/2011,11,42,48,49,-99,-99,31,61,30,32,31,-99,,,,,,,,,,,,,
15/06/2011,12,30,39,44,-99,-99,31,47,30,26,39,-99,,,,,,,,,,,,,
15/06/2011,13,37,40,48,-99,-99,28,13,42,26,37,-99,,,,,,,,,,,,,
15/06/2011,14,19,23,30,-99,-99,16,17,15,14,22,-99,,,,,,,,,,,,,
15/06/2011,15,17,44,9,-99,-99,14,25,4,21,16,-99,,,,,,,,,,,,,
15/06/2011,16,25,32,24,-99,-99,3,37,5,28,22,-99,,,,,,,,,,,,,
