FECHA,HORA,CAM,COY,CCA,HGM,MER,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL,,,,,,,,,,,,,,
27/10/2014,24,34,-99,20,34,32,30,22,42,18,28,22,39,40,-99,,,,,,,,,,,,,,
28/10/2014,1,30,-99,16,29,28,40,19,43,17,28,25,32,51,-99,,,,,,,,,,,,,,
28/10/2014,2,26,-99,23,39,37,38,18,32,21,30,26,36,50,-99,,,,,,,,,,,,,,
28/10/2014,3,21,-99,20,42,45,41,19,38,17,29,20,40,44,-99,,,,,,,,,,,,,,
28/10/2014,4,21,-99,20,38,34,40,12,34,12,29,19,40,46,-99,,,,,,,,,,,,,,
28/10/2014,5,21,-99,20,40,35,28,22,32,14,35,21,30,40,-99,,,,,,,,,,,,,,
28/10/2014,6,24,-99,16,40,43,39,17,30,15,37,22,28,40,-99,,,,,,,,,,,,,,
28/10/2014,7,28,-99,19,33,47,39,15,37,18,47,24,38,45,-99,,,,,,,,,,,,,,
28/10/2014,8,28,-99,14,41,51,34,23,48,23,44,34,25,42,-99,,,,,,,,,,,,,,
28/10/2014,9,34,-99,17,60,57,36,43,60,-99,23,52,18,57,-99,,,,,,,,,,,,,,
28/10/2014,10,44,-99,26,45,64,43,38,48,-99,41,58,33,61,-99,,,,,,,,,,,,,,
28/10/2014,11,46,-99,31,30,62,48,45,67,-99,42,49,32,81,-99,,,,,,,,,,,,,,
28/10/2014,12,21,-99,21,14,38,39,25,22,-99,35,26,20,40,-99,,,,,,,,,,,,,,
28/10/2014,13,16,-99,15,58,35,18,36,26,-99,8,13,13,38,-99,,,,,,,,,,,,,,
28/10/2014,14,23,-99,22,43,-99,11,36,23,62,-99,23,15,18,-99,,,,,,,,,,,,,,
28/10/2014,15,22,-99,19,13,7,9,32,15,29,7,19,8,23,-99,,,,,,,,,,,,,,
28/10/2014,16,18,-99,10,9,44,10,23,2,3,6,16,8,16,-99,,,,,,,,,,,,,,
28/10/2014,17,22,-99,14,38,41,7,19,7,17,11,22,10,13,-99,,,,,,,,,,,,,,
28/10/2014,18,22,-99,18,6,34,10,21,8,23,15,13,20,6,-99,,,,,,,,,,,,,,
28/10/2014,19,16,-99,26,1,39,16,26,31,25,21,20,15,4,-99,,,,,,,,,,,,,,
28/10/2014,20,3,-99,16,6,3,11,3,17,13,18,23,12,13,-99,,,,,,,,,,,,,,
28/10/2014,21,12,-99,14,18,13,11,18,17,11,17,16,18,11,-99,,,,,,,,,,,,,,
28/10/2014,22,26,-99,19,18,18,9,15,8,12,-99,18,19,11,-99,,,,,,,,,,,,,,
28/10/2014,23,18,-99,17,14,23,7,14,19,9,16,10,23,23,-99,,,,,,,,,,,,,,
28/10/2014,24,18,-99,12,16,21,14,9,8,11,20,18,18,26,-99,,,,,,,,,,,,,,
29/10/2014,1,23,-99,15,17,13,29,8,6,-99,18,23,17,18,-99,,,,,,,,,,,,,,
29/10/2014,2,25,-99,6,20,32,22,8,13,-99,20,21,16,21,-99,,,,,,,,,,,,,,
29/10/2014,3,12,-99,9,13,52,21,10,26,-99,65,26,15,16,-99,,,,,,,,,,,,,,
29/10/2014,4,10,-99,11,30,56,25,8,18,-99,33,17,15,26,-99,,,,,,,,,,,,,,
29/10/2014,5,11,-99,7,40,88,26,6,11,-99,18,8,14,24,-99,,,,,,,,,,,,,,
29/10/2014,6,19,-99,11,115,62,22,8,10,-99,14,15,16,27,-99,,,,,,,,,,,,,,
29/10/2014,7,18,-99,12,95,15,29,11,17,-99,22,17,20,14,-99,,,,,,,,,,,,,,
29/10/2014,8,27,-99,13,30,36,21,21,24,-99,16,23,15,26,-99,,,,,,,,,,,,,,
29/10/2014,9,35,-99,16,40,36,-99,31,31,-99,17,66,25,32,-99,,,,,,,,,,,,,,
29/10/2014,10,35,-99,22,61,58,25,41,57,-99,21,69,29,30,-99,,,,,,,,,,,,,,
29/10/2014,11,30,-99,27,45,48,36,34,59,-99,35,43,21,47,-99,,,,,,,,,,,,,,
29/10/2014,12,22,-99,22,43,33,32,44,26,-99,30,38,11,39,-99,,,,,,,,,,,,,,
29/10/2014,13,34,-99,19,17,41,26,47,19,-99,21,40,11,32,-99,,,,,,,,,,,,,,
29/10/2014,14,40,-99,16,48,37,32,37,20,-99,18,35,20,47,-99,,,,,,,,,,,,,,
29/10/2014,15,43,-99,15,71,41,19,31,17,-99,9,35,25,32,-99,,,,,,,,,,,,,,
29/10/2014,16,37,-99,28,27,14,11,38,15,-99,-99,16,26,-99,-99,,,,,,,,,,,,,,
29/10/2014,17,32,-99,25,28,5,14,43,28,-99,11,25,15,10,-99,,,,,,,,,,,,,,
29/10/2014,18,27,-99,20,26,25,20,34,15,-99,25,30,16,27,-99,,,,,,,,,,,,,,
29/10/2014,19,26,-99,19,12,-99,16,25,1,-99,18,17,34,2,-99,,,,,,,,,,,,,,
29/10/2014,20,28,-99,14,16,13,14,8,6,-99,21,18,9,14,-99,,,,,,,,,,,,,,
29/10/2014,21,8,-99,14,14,20,12,22,18,-99,15,18,21,20,-99,,,,,,,,,,,,,,
29/10/2014,22,23,-99,15,17,19,14,19,11,-99,18,19,21,19,-99,,,,,,,,,,,,,,
29/10/2014,23,22,-99,17,16,16,12,19,20,-99,12,20,14,19,-99,,,,,,,,,,,,,,
29/10/2014,24,22,-99,14,19,30,16,19,12,-99,17,21,15,17,-99,,,,,,,,,,,,,,
30/10/2014,1,18,-99,19,21,24,31,10,17,12,28,21,19,25,-99,,,,,,,,,,,,,,
30/10/2014,2,18,-99,12,19,20,21,9,30,15,23,23,19,16,-99,,,,,,,,,,,,,,
30/10/2014,3,13,-99,10,21,26,26,6,35,6,28,25,23,28,-99,,,,,,,,,,,,,,
30/10/2014,4,15,-99,10,29,22,28,11,34,8,28,25,16,28,-99,,,,,,,,,,,,,,
30/10/2014,5,15,-99,9,32,46,32,11,44,8,31,24,14,30,-99,,,,,,,,,,,,,,
30/10/2014,6,19,-99,12,35,33,30,16,36,10,28,23,21,35,-99,,,,,,,,,,,,,,
30/10/2014,7,21,-99,14,42,60,37,18,38,15,37,26,20,40,-99,,,,,,,,,,,,,,
30/10/2014,8,26,-99,15,39,75,42,18,58,16,36,38,22,55,-99,,,,,,,,,,,,,,
30/10/2014,9,36,-99,21,69,68,58,34,57,20,49,57,24,71,-99,,,,,,,,,,,,,,
30/10/2014,10,50,-99,28,68,88,76,50,51,-99,66,92,56,98,-99,,,,,,,,,,,,,,
30/10/2014,11,64,-99,71,33,68,54,53,54,-99,53,59,79,69,-99,,,,,,,,,,,,,,
30/10/2014,12,50,-99,55,41,72,31,51,31,-99,47,57,71,65,-99,,,,,,,,,,,,,,
30/10/2014,13,45,-99,29,42,38,52,34,21,-99,47,69,35,54,-99,,,,,,,,,,,,,,
30/10/2014,14,40,-99,20,48,51,43,35,60,-99,36,54,8,61,-99,,,,,,,,,,,,,,
30/10/2014,15,33,-99,25,20,56,20,51,35,-99,19,30,26,40,-99,,,,,,,,,,,,,,
30/10/2014,16,40,-99,29,6,29,11,32,18,-99,6,29,30,2,-99,,,,,,,,,,,,,,
30/10/2014,17,24,-99,25,-99,22,10,24,15,25,12,16,16,5,-99,,,,,,,,,,,,,,
30/10/2014,18,6,-99,15,10,6,3,8,26,17,10,11,8,11,-99,,,,,,,,,,,,,,
30/10/2014,19,19,-99,12,17,21,13,8,17,12,23,15,13,12,-99,,,,,,,,,,,,,,
30/10/2014,20,19,-99,16,10,12,10,7,18,17,13,15,12,11,-99,,,,,,,,,,,,,,
30/10/2014,21,19,-99,17,17,15,9,8,16,12,18,17,20,16,-99,,,,,,,,,,,,,,
30/10/2014,22,21,-99,19,16,33,12,28,16,14,17,18,22,20,-99,,,,,,,,,,,,,,
30/10/2014,23,19,-99,21,23,38,14,14,20,19,22,29,17,17,-99,,,,,,,,,,,,,,
30/10/2014,24,22,-99,19,19,17,15,20,20,22,22,25,27,20,-99,,,,,,,,,,,,,,
31/10/2014,1,28,-99,27,27,23,25,23,19,20,18,25,17,30,-99,,,,,,,,,,,,,,
31/10/2014,2,26,-99,25,24,28,20,28,18,21,21,22,22,15,-99,,,,,,,,,,,,,,
31/10/2014,3,23,-99,26,30,18,14,30,19,22,18,22,26,14,-99,,,,,,,,,,,,,,
31/10/2014,4,26,-99,31,24,15,18,31,28,27,15,23,21,28,-99,,,,,,,,,,,,,,
31/10/2014,5,30,-99,28,27,-99,20,13,24,17,18,25,26,22,-99,,,,,,,,,,,,,,
31/10/2014,6,27,-99,18,24,38,21,15,25,21,25,27,24,34,-99,,,,,,,,,,,,,,
31/10/2014,7,30,-99,16,27,40,28,20,30,16,35,32,25,36,-99,,,,,,,,,,,,,,
31/10/2014,8,32,-99,21,24,31,25,23,26,14,27,34,31,32,-99,,,,,,,,,,,,,,
31/10/2014,9,25,-99,24,26,22,24,23,30,26,24,34,28,32,-99,,,,,,,,,,,,,,
31/10/2014,10,27,-99,25,21,24,10,28,7,11,23,22,31,20,-99,,,,,,,,,,,,,,
31/10/2014,11,15,-99,20,17,29,10,24,33,27,6,25,18,17,-99,,,,,,,,,,,,,,
31/10/2014,12,21,-99,13,34,17,5,21,28,16,-99,13,6,5,-99,,,,,,,,,,,,,,
31/10/2014,13,21,-99,9,34,13,4,27,6,4,-99,11,1,30,-99,,,,,,,,,,,,,,
31/10/2014,14,16,-99,11,4,10,8,18,8,44,2,-99,1,25,-99,,,,,,,,,,,,,,
31/10/2014,15,13,-99,14,-99,21,7,14,6,38,9,-99,5,2,-99,,,,,,,,,,,,,,
31/10/2014,16,20,-99,12,-99,7,11,13,15,18,12,-99,10,-99,-99,,,,,,,,,,,,,,
31/10/2014,17,-99,-99,13,-99,10,13,8,-99,7,13,-99,12,21,-99,,,,,,,,,,,,,,
31/10/2014,18,12,-99,10,16,6,9,6,-99,6,12,16,17,12,-99,,,,,,,,,,,,,,
31/10/2014,19,7,-99,13,7,12,15,19,9,6,18,14,19,9,-99,,,,,,,,,,,,,,
31/10/2014,20,19,-99,9,4,8,9,8,5,7,15,6,16,6,-99,,,,,,,,,,,,,,
31/10/2014,21,15,-99,11,6,29,11,9,9,9,14,6,17,5,-99,,,,,,,,,,,,,,
31/10/2014,22,10,-99,11,4,-99,11,12,10,7,10,7,14,13,-99,,,,,,,,,,,,,,
31/10/2014,23,6,-99,7,10,-99,2,12,6,11,5,14,9,-99,-99,,,,,,,,,,,,,,
31/10/2014,24,11,-99,9,3,-99,7,11,6,13,9,1,6,7,-99,,,,,,,,,,,,,,
01/11/2014,1,7,-99,-99,-99,-99,11,12,-99,11,13,-99,11,16,-99,,,,,,,,,,,,,,
01/11/2014,2,3,-99,8,-99,-99,4,6,-99,-99,-99,5,6,14,-99,,,,,,,,,,,,,,
01/11/2014,3,4,-99,4,-99,-99,3,5,-99,6,6,10,3,9,-99,,,,,,,,,,,,,,
01/11/2014,4,6,-99,3,-99,-99,5,11,-99,7,5,5,1,-99,-99,,,,,,,,,,,,,,
01/11/2014,5,13,-99,4,-99,-99,6,5,-99,5,8,8,8,5,-99,,,,,,,,,,,,,,
01/11/2014,6,6,-99,9,-99,-99,9,8,-99,6,10,13,4,17,-99,,,,,,,,,,,,,,
01/11/2014,7,13,-99,9,-99,-99,11,10,-99,1,13,17,-99,7,-99,,,,,,,,,,,,,,
01/11/2014,8,18,-99,10,-99,-99,9,8,-99,7,4,15,10,24,-99,,,,,,,,,,,,,,
01/11/2014,9,17,-99,7,-99,-99,7,-99,-99,2,2,17,7,18,-99,,,,,,,,,,,,,,
01/11/2014,10,13,-99,3,-99,-99,6,-99,-99,7,13,11,5,13,-99,,,,,,,,,,,,,,
01/11/2014,11,18,-99,1,-99,-99,9,4,-99,32,4,25,3,18,-99,,,,,,,,,,,,,,
01/11/2014,12,4,-99,7,-99,-99,9,3,-99,9,3,14,9,29,-99,,,,,,,,,,,,,,
01/11/2014,13,12,-99,11,-99,-99,7,2,-99,17,2,16,18,40,-99,,,,,,,,,,,,,,
01/11/2014,14,9,-99,9,-99,-99,7,14,-99,21,8,18,10,25,-99,,,,,,,,,,,,,,
01/11/2014,15,17,-99,7,-99,-99,4,10,-99,7,4,17,5,-99,-99,,,,,,,,,,,,,,
01/11/2014,16,23,-99,5,-99,-99,4,6,-99,9,3,13,7,6,-99,,,,,,,,,,,,,,
01/11/2014,17,24,-99,9,-99,-99,6,-99,-99,9,5,12,9,6,-99,,,,,,,,,,,,,,
01/11/2014,18,17,-99,8,-99,-99,9,8,-99,7,11,14,8,-99,-99,,,,,,,,,,,,,,
01/11/2014,19,7,-99,7,-99,-99,7,6,-99,6,10,19,14,9,-99,,,,,,,,,,,,,,
01/11/2014,20,5,-99,10,-99,-99,8,9,-99,8,13,5,12,5,-99,,,,,,,,,,,,,,
01/11/2014,21,7,-99,7,-99,-99,6,5,-99,-99,6,6,9,4,-99,,,,,,,,,,,,,,
01/11/2014,22,4,-99,5,-99,-99,6,4,-99,4,9,2,10,3,-99,,,,,,,,,,,,,,
01/11/2014,23,8,-99,5,-99,-99,5,5,-99,5,7,7,7,5,-99,,,,,,,,,,,,,,
01/11/2014,24,-99,-99,4,-99,-99,3,6,-99,9,-99,2,2,7,-99,,,,,,,,,,,,,,
02/11/2014,1,6,-99,-99,-99,-99,-99,13,5,-99,9,14,-99,3,-99,,,,,,,,,,,,,,
02/11/2014,2,12,-99,8,-99,-99,5,10,3,-99,4,8,6,-99,-99,,,,,,,,,,,,,,
02/11/2014,3,14,-99,5,-99,-99,5,2,3,-99,-99,-99,4,3,-99,,,,,,,,,,,,,,
