FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,HGM,INN,IZT,MER,MGH,PED,SAG,SFE,SUR,TAH,TLA,TLI,UIZ,VIF,XAL,,,
23/11/2015,15,-99,175,-99,166,-99,144,111,99,57,143,85,117,165,133,181,116,-99,-99,-99,104,-99,-99,-99,188,,,
23/11/2015,16,-99,161,-99,154,-99,121,116,69,50,130,112,114,147,131,167,85,-99,-99,-99,99,-99,-99,-99,125,,,
23/11/2015,17,-99,170,-99,157,-99,54,124,93,76,143,116,132,150,135,177,75,-99,-99,-99,121,-99,-99,-99,128,,,
23/11/2015,18,-99,170,-99,145,-99,39,123,94,75,155,101,146,182,128,164,81,-99,-99,-99,126,-99,147,-99,148,,,
23/11/2015,19,-99,152,-99,162,-99,35,140,65,123,136,110,111,147,131,185,76,-99,-99,-99,130,-99,87,-99,146,,,
23/11/2015,20,-99,65,-99,181,-99,27,174,50,74,127,98,81,101,141,106,46,-99,-99,-99,121,-99,61,-99,120,,,
23/11/2015,21,-99,71,-99,89,-99,18,156,50,54,64,97,62,93,63,103,59,-99,-99,-99,89,-99,34,-99,108,,,
23/11/2015,22,-99,85,-99,57,-99,28,83,51,35,44,63,40,77,41,57,31,-99,-99,-99,38,-99,53,-99,78,,,
23/11/2015,23,-99,59,-99,40,-99,22,44,52,36,37,55,26,47,32,43,50,-99,-99,-99,80,-99,54,-99,77,,,
23/11/2015,24,-99,59,-99,48,-99,18,41,44,33,47,55,32,79,35,36,27,-99,-99,-99,53,-99,41,-99,77,,,
24/11/2015,1,-99,49,-99,46,-99,18,46,57,29,47,60,-99,63,39,43,36,-99,-99,-99,78,-99,48,-99,74,,,
24/11/2015,2,-99,53,-99,49,-99,16,50,24,29,46,39,48,76,39,66,54,-99,-99,-99,77,-99,41,-99,63,,,
24/11/2015,3,-99,56,-99,42,-99,28,63,20,34,36,11,30,28,42,52,43,-99,-99,-99,65,-99,35,-99,63,,,
24/11/2015,4,-99,44,-99,34,-99,30,55,32,37,34,10,34,48,53,42,52,-99,-99,-99,51,-99,40,-99,71,,,
24/11/2015,5,-99,42,-99,35,-99,39,44,63,46,31,4,39,62,44,37,57,-99,-99,-99,69,-99,36,-99,87,,,
24/11/2015,6,-99,29,-99,30,-99,65,53,31,47,36,2,28,56,44,38,57,-99,-99,-99,88,-99,30,-99,120,,,
24/11/2015,7,-99,45,-99,43,-99,55,53,37,68,42,5,40,82,42,35,69,-99,-99,-99,79,-99,58,-99,187,,,
24/11/2015,8,-99,46,-99,47,-99,114,79,52,137,51,15,41,81,50,51,72,-99,-99,-99,92,-99,61,-99,246,,,
24/11/2015,9,-99,48,-99,53,-99,161,72,213,95,52,10,43,82,53,60,86,-99,-99,-99,94,-99,72,-99,210,,,
24/11/2015,10,-99,48,-99,76,-99,93,60,190,81,71,23,53,73,73,59,66,-99,-99,-99,115,-99,93,-99,201,,,
24/11/2015,11,-99,60,-99,88,-99,100,20,174,112,82,13,69,96,80,71,107,-99,-99,-99,120,-99,114,-99,169,,,
24/11/2015,12,-99,53,-99,82,-99,80,28,136,67,69,18,65,121,71,42,84,-99,-99,-99,97,-99,90,-99,130,,,
24/11/2015,13,-99,39,-99,85,-99,45,26,31,37,58,28,49,77,68,57,73,-99,-99,-99,90,-99,86,-99,130,,,
24/11/2015,14,-99,48,-99,69,-99,70,55,32,64,50,38,40,48,66,47,52,-99,-99,-99,86,-99,57,-99,93,,,
24/11/2015,15,-99,61,-99,59,-99,69,59,48,74,42,44,29,38,65,57,53,-99,-99,-99,111,-99,65,-99,79,,,
24/11/2015,16,-99,54,-99,50,-99,58,64,19,69,46,55,30,64,70,54,55,-99,-99,-99,87,-99,98,-99,80,,,
24/11/2015,17,-99,57,-99,65,-99,54,62,70,19,73,50,50,89,80,70,54,-99,-99,-99,72,-99,45,-99,81,,,
24/11/2015,18,-99,55,-99,68,-99,41,52,139,39,55,25,36,120,47,47,78,-99,-99,-99,84,-99,35,-99,102,,,
24/11/2015,19,-99,51,-99,52,-99,40,50,74,48,55,26,50,124,44,57,59,-99,-99,-99,56,-99,67,-99,93,,,
24/11/2015,20,-99,53,-99,62,-99,57,41,105,44,45,31,44,59,38,65,53,-99,-99,-99,84,-99,95,-99,81,,,
24/11/2015,21,-99,47,-99,65,-99,62,46,137,30,48,31,49,95,44,52,81,-99,-99,-99,52,-99,59,-99,78,,,
24/11/2015,22,-99,45,-99,58,-99,21,44,76,39,39,35,51,83,39,51,72,-99,-99,-99,66,-99,56,-99,97,,,
24/11/2015,23,-99,42,-99,52,-99,20,31,75,30,38,33,46,71,34,44,34,-99,-99,-99,78,-99,55,-99,94,,,
24/11/2015,24,-99,41,-99,50,-99,6,43,89,25,53,29,41,66,28,34,57,-99,-99,-99,56,-99,55,-99,105,,,
25/11/2015,1,-99,35,-99,36,-99,16,38,78,21,46,27,37,39,27,34,85,-99,-99,-99,23,-99,49,-99,95,,,
25/11/2015,2,-99,28,-99,45,-99,11,23,67,25,33,29,48,45,22,28,80,-99,-99,-99,15,-99,51,-99,110,,,
25/11/2015,3,-99,27,-99,41,-99,20,31,58,17,35,29,42,54,30,28,61,-99,-99,-99,42,-99,46,-99,99,,,
25/11/2015,4,-99,25,-99,36,-99,29,33,49,18,44,27,36,53,31,30,74,-99,-99,-99,29,-99,50,-99,79,,,
25/11/2015,5,-99,26,-99,28,-99,41,36,86,10,40,24,39,57,36,21,48,-99,-99,-99,30,-99,52,-99,84,,,
25/11/2015,6,-99,24,-99,38,-99,46,31,78,17,35,19,48,68,37,19,62,-99,-99,-99,37,-99,68,-99,102,,,
25/11/2015,7,-99,28,-99,49,-99,75,40,106,45,41,20,47,59,33,25,67,-99,-99,-99,45,-99,50,-99,147,,,
25/11/2015,8,-99,28,-99,56,-99,100,34,140,94,48,19,58,81,57,41,65,-99,-99,-99,58,-99,57,-99,149,,,
25/11/2015,9,-99,28,-99,61,-99,105,58,88,95,66,29,52,79,67,51,71,-99,-99,-99,82,-99,59,-99,131,,,
25/11/2015,10,-99,41,-99,68,-99,104,53,115,83,72,30,63,72,57,66,87,-99,-99,-99,100,-99,76,-99,-99,,,
25/11/2015,11,-99,61,-99,62,-99,43,48,168,102,78,30,-99,85,55,63,66,-99,-99,-99,105,-99,61,-99,132,,,
25/11/2015,12,-99,39,-99,53,-99,68,46,91,87,79,34,-99,88,56,57,77,-99,-99,-99,67,-99,71,-99,113,,,
25/11/2015,13,-99,46,-99,50,-99,42,50,47,51,78,41,-99,81,49,36,57,-99,-99,-99,70,-99,66,-99,97,,,
25/11/2015,14,-99,34,-99,59,-99,31,35,55,70,87,43,-99,61,68,40,67,-99,-99,-99,101,-99,76,-99,91,,,
25/11/2015,15,-99,34,-99,59,-99,51,47,60,68,73,25,-99,72,60,39,55,-99,-99,-99,106,-99,62,-99,77,,,
25/11/2015,16,-99,43,-99,67,-99,31,69,63,92,44,45,-99,39,50,46,60,-99,-99,-99,112,-99,63,-99,67,,,
25/11/2015,17,-99,26,-99,50,-99,46,60,114,88,38,24,46,-99,48,55,53,-99,-99,-99,97,-99,73,-99,89,,,
25/11/2015,18,-99,33,-99,43,-99,62,87,-99,164,40,12,38,71,44,23,45,-99,-99,-99,79,-99,51,-99,108,,,
25/11/2015,19,-99,48,-99,40,-99,51,43,-99,44,48,13,45,62,50,50,41,-99,-99,-99,52,-99,62,-99,70,,,
25/11/2015,20,-99,36,-99,31,-99,48,38,-99,30,31,29,30,62,28,39,46,-99,-99,-99,22,-99,29,-99,45,,,
25/11/2015,21,-99,25,-99,25,-99,52,50,-99,9,26,23,35,34,21,23,19,-99,-99,-99,53,-99,38,-99,56,,,
25/11/2015,22,-99,30,-99,24,-99,59,19,-99,5,26,22,21,37,24,24,42,-99,-99,-99,69,-99,28,-99,50,,,
25/11/2015,23,-99,35,-99,27,-99,49,23,-99,13,23,20,21,39,30,33,28,-99,-99,-99,44,-99,33,-99,32,,,
25/11/2015,24,-99,37,-99,26,-99,27,20,-99,-99,33,17,23,39,38,49,36,-99,-99,-99,32,-99,51,-99,60,,,
26/11/2015,1,-99,27,-99,37,-99,32,20,-99,-99,40,15,33,48,41,69,41,-99,-99,-99,29,-99,44,-99,97,,,
26/11/2015,2,-99,17,-99,38,-99,14,40,-99,-99,41,18,33,60,35,53,29,-99,-99,-99,26,-99,48,-99,90,,,
26/11/2015,3,-99,16,-99,36,-99,27,24,-99,1,40,18,37,65,53,36,40,-99,-99,-99,33,-99,50,-99,62,,,
26/11/2015,4,-99,24,-99,39,-99,51,25,-99,4,38,16,39,62,46,23,40,-99,-99,-99,35,-99,58,-99,58,,,
26/11/2015,5,-99,21,-99,43,-99,38,21,-99,6,35,17,37,46,50,26,24,-99,-99,-99,32,-99,55,-99,84,,,
26/11/2015,6,-99,32,-99,46,-99,39,32,-99,16,41,14,51,50,61,10,47,-99,-99,-99,50,-99,68,-99,139,,,
26/11/2015,7,-99,41,-99,54,-99,54,28,-99,49,34,12,94,59,59,17,59,-99,-99,-99,69,-99,80,-99,106,,,
26/11/2015,8,-99,59,-99,41,-99,110,38,-99,100,49,18,51,72,49,44,74,-99,-99,-99,79,-99,87,-99,150,,,
26/11/2015,9,-99,56,-99,51,-99,153,68,-99,120,65,18,56,78,54,47,74,-99,-99,-99,99,-99,81,-99,174,,,
26/11/2015,10,-99,49,-99,71,-99,162,45,-99,46,65,20,52,97,71,56,68,-99,-99,-99,131,-99,89,-99,152,,,
26/11/2015,11,-99,67,-99,80,-99,95,52,-99,86,81,21,72,114,86,81,95,-99,-99,-99,142,-99,98,-99,148,,,
26/11/2015,12,-99,58,-99,94,-99,83,-99,-99,51,-99,-99,84,141,94,85,104,-99,-99,-99,119,-99,120,-99,167,,,
26/11/2015,13,-99,70,-99,97,-99,63,-99,-99,70,-99,-99,71,102,107,89,65,-99,-99,-99,135,-99,99,-99,139,,,
26/11/2015,14,-99,82,-99,83,-99,26,73,-99,96,-99,-99,46,73,82,86,62,-99,-99,-99,134,-99,84,-99,78,,,
26/11/2015,15,-99,80,-99,72,-99,45,68,-99,88,61,77,41,43,70,74,59,-99,-99,-99,109,-99,115,-99,83,,,
26/11/2015,16,-99,81,-99,86,-99,60,69,-99,21,53,80,53,59,63,74,59,-99,-99,-99,63,-99,114,-99,74,,,
26/11/2015,17,-99,82,-99,92,-99,60,80,-99,32,73,74,68,71,67,86,61,-99,-99,-99,73,-99,59,-99,76,,,
26/11/2015,18,-99,75,-99,59,-99,61,93,-99,59,43,55,39,71,55,83,55,-99,-99,-99,77,-99,64,-99,101,,,
26/11/2015,19,-99,51,-99,48,-99,42,106,-99,73,48,38,46,76,53,86,36,-99,-99,-99,88,-99,65,-99,75,,,
26/11/2015,20,-99,26,-99,29,-99,33,124,-99,68,37,42,22,29,66,55,23,-99,-99,-99,111,-99,43,-99,59,,,
26/11/2015,21,-99,13,-99,22,-99,32,64,-99,60,23,52,20,38,57,54,65,-99,-99,-99,79,-99,36,-99,64,,,
26/11/2015,22,-99,10,-99,60,-99,24,62,-99,42,40,47,16,37,47,48,29,-99,-99,-99,60,-99,42,-99,75,,,
26/11/2015,23,-99,26,-99,51,-99,15,63,-99,38,46,31,42,75,54,61,39,-99,-99,-99,55,-99,45,-99,108,,,
26/11/2015,24,-99,47,-99,41,-99,13,79,-99,25,50,28,35,73,47,57,55,-99,-99,-99,51,-99,47,-99,97,,,
27/11/2015,1,-99,-99,-99,47,-99,51,64,-99,23,43,28,-99,50,43,51,50,-99,-99,-99,41,-99,31,-99,88,,,
27/11/2015,2,-99,-99,-99,43,-99,11,50,-99,22,43,21,-99,53,51,31,43,-99,-99,-99,33,-99,60,-99,73,,,
27/11/2015,3,-99,-99,-99,46,-99,25,35,-99,27,43,16,-99,43,48,33,44,-99,-99,-99,38,-99,51,-99,70,,,
27/11/2015,4,-99,-99,-99,49,-99,54,34,-99,31,42,7,-99,62,42,37,54,-99,-99,-99,41,-99,52,-99,59,,,
27/11/2015,5,-99,-99,-99,37,-99,21,27,-99,37,46,9,-99,51,43,35,71,-99,-99,-99,46,-99,51,-99,70,,,
27/11/2015,6,-99,-99,-99,45,-99,53,32,-99,34,47,9,-99,84,38,38,85,-99,-99,-99,65,-99,65,-99,141,,,
27/11/2015,7,-99,-99,-99,97,-99,53,16,-99,64,78,6,-99,122,34,51,67,-99,-99,-99,95,-99,94,-99,138,,,
27/11/2015,8,-99,-99,-99,105,-99,111,39,-99,76,102,4,-99,117,47,46,59,-99,-99,-99,108,-99,99,-99,134,,,
27/11/2015,9,-99,-99,-99,111,-99,134,60,-99,62,107,8,-99,130,65,68,59,-99,-99,-99,112,-99,109,-99,128,,,
27/11/2015,10,-99,-99,-99,114,-99,149,84,-99,76,94,7,-99,133,79,116,59,-99,-99,-99,145,-99,99,-99,152,,,
27/11/2015,11,-99,-99,-99,98,-99,98,84,-99,108,70,18,-99,124,95,121,69,-99,-99,-99,145,-99,140,-99,117,,,
27/11/2015,12,-99,-99,-99,97,-99,42,95,-99,111,61,17,-99,85,88,109,49,-99,-99,-99,111,-99,91,-99,63,,,
27/11/2015,13,-99,-99,-99,90,-99,50,114,-99,110,67,18,-99,73,109,104,52,-99,-99,-99,96,-99,111,-99,58,,,
27/11/2015,14,-99,-99,-99,78,-99,44,100,-99,81,68,15,-99,73,85,87,36,-99,-99,-99,93,-99,61,-99,66,,,
27/11/2015,15,-99,-99,-99,44,-99,41,93,-99,66,60,54,-99,49,53,59,33,-99,-99,-99,80,-99,33,-99,63,,,
27/11/2015,16,-99,-99,-99,31,-99,62,74,-99,61,39,42,-99,23,39,37,23,-99,-99,-99,96,-99,-99,-99,57,,,
27/11/2015,17,-99,-99,-99,34,-99,65,58,-99,62,27,25,-99,48,42,73,37,-99,-99,-99,69,-99,-99,-99,83,,,
27/11/2015,18,-99,-99,-99,31,-99,51,63,-99,44,30,21,-99,-99,35,22,43,-99,-99,-99,70,-99,-99,-99,83,,,
27/11/2015,19,-99,-99,-99,33,-99,49,22,-99,60,40,20,-99,41,33,34,72,-99,-99,-99,57,-99,38,-99,107,,,
27/11/2015,20,-99,-99,-99,43,-99,37,43,-99,86,37,20,-99,56,36,45,41,-99,-99,-99,74,-99,50,-99,69,,,
27/11/2015,21,-99,-99,-99,50,-99,40,51,-99,123,41,29,-99,59,43,44,65,-99,-99,-99,135,-99,61,-99,92,,,
27/11/2015,22,-99,-99,-99,51,-99,32,44,-99,77,61,22,-99,77,71,85,49,-99,-99,-99,115,-99,51,-99,126,,,
27/11/2015,23,-99,-99,-99,77,-99,25,76,-99,61,77,29,-99,58,73,76,58,-99,-99,-99,59,-99,60,-99,94,,,
27/11/2015,24,-99,-99,-99,59,-99,42,61,-99,39,54,37,-99,69,49,72,41,-99,-99,-99,70,-99,58,-99,96,,,
28/11/2015,1,-99,-99,-99,44,-99,38,56,-99,37,48,23,-99,59,44,59,40,-99,-99,-99,63,-99,64,-99,115,,,
28/11/2015,2,-99,-99,-99,42,-99,21,50,-99,31,43,13,-99,54,49,50,46,-99,-99,-99,54,-99,45,-99,75,,,
28/11/2015,3,-99,-99,-99,43,-99,12,49,-99,26,45,16,-99,76,46,46,48,-99,-99,-99,43,-99,49,-99,60,,,
28/11/2015,4,-99,-99,-99,46,-99,26,51,-99,24,40,21,-99,76,49,34,40,-99,-99,-99,47,-99,44,-99,63,,,
28/11/2015,5,-99,-99,-99,54,-99,34,31,-99,50,44,11,-99,52,53,44,42,-99,-99,-99,63,-99,43,-99,66,,,
28/11/2015,6,-99,-99,-99,47,-99,46,20,-99,45,49,6,-99,59,48,29,46,-99,-99,-99,57,-99,62,-99,80,,,
28/11/2015,7,-99,-99,-99,50,-99,60,51,-99,49,54,4,-99,65,52,24,60,-99,-99,-99,68,-99,59,-99,105,,,
28/11/2015,8,-99,-99,-99,48,-99,86,58,-99,48,66,3,-99,70,64,-99,79,-99,-99,-99,71,-99,64,-99,122,,,
28/11/2015,9,-99,-99,-99,62,-99,88,36,-99,67,74,3,-99,77,77,49,69,-99,-99,-99,84,-99,72,-99,118,,,
28/11/2015,10,-99,-99,-99,101,-99,112,56,-99,80,94,10,-99,104,87,66,113,-99,-99,-99,118,-99,105,-99,109,,,
28/11/2015,11,-99,-99,-99,115,-99,120,62,-99,103,104,15,-99,110,96,102,80,-99,-99,-99,164,-99,102,-99,117,,,
28/11/2015,12,-99,-99,-99,125,-99,108,72,-99,107,99,33,-99,146,107,137,99,-99,-99,-99,145,-99,112,-99,131,,,
28/11/2015,13,-99,-99,-99,108,-99,85,55,-99,71,110,46,-99,112,95,126,99,-99,-99,-99,132,-99,98,-99,121,,,
28/11/2015,14,-99,-99,-99,88,-99,77,43,-99,67,91,46,-99,86,86,93,89,-99,-99,-99,159,-99,109,-99,103,,,
28/11/2015,15,-99,-99,-99,83,-99,62,28,-99,-99,90,47,-99,86,65,82,64,-99,-99,-99,80,-99,56,-99,53,,,
28/11/2015,16,-99,-99,-99,77,-99,58,44,-99,-99,86,47,-99,86,52,69,51,-99,-99,-99,22,-99,38,-99,44,,,
28/11/2015,17,-99,-99,-99,59,-99,43,31,-99,28,58,44,-99,69,43,56,58,-99,-99,-99,51,-99,58,-99,91,,,
28/11/2015,18,-99,-99,-99,52,-99,107,45,-99,88,57,40,-99,83,29,44,70,-99,-99,-99,68,-99,85,-99,92,,,
28/11/2015,19,-99,-99,-99,59,-99,79,61,-99,78,51,36,-99,71,44,70,43,-99,-99,-99,51,-99,75,-99,70,,,
28/11/2015,20,-99,-99,-99,50,-99,89,63,-99,65,42,46,-99,65,46,69,52,-99,-99,-99,45,-99,38,-99,52,,,
28/11/2015,21,-99,-99,-99,52,-99,72,56,-99,58,35,45,-99,24,49,60,-99,-99,-99,-99,55,-99,37,-99,30,,,
28/11/2015,22,-99,-99,-99,40,-99,33,52,-99,39,34,34,-99,53,35,48,43,-99,-99,-99,67,-99,33,-99,35,,,
28/11/2015,23,-99,-99,-99,37,-99,51,29,-99,29,39,25,-99,46,29,42,20,-99,-99,-99,62,-99,37,-99,20,,,
28/11/2015,24,-99,-99,-99,39,-99,32,34,-99,30,36,21,-99,32,35,36,23,-99,-99,-99,60,-99,38,-99,37,,,
29/11/2015,1,-99,-99,-99,34,-99,30,25,-99,3,30,17,-99,36,34,39,25,-99,-99,-99,31,-99,32,-99,38,,,
29/11/2015,2,-99,-99,-99,35,-99,27,29,-99,15,28,9,-99,27,32,40,20,-99,-99,-99,44,-99,33,-99,21,,,
29/11/2015,3,-99,-99,-99,33,-99,21,26,-99,6,29,11,-99,31,28,43,21,-99,-99,-99,47,-99,31,-99,17,,,
29/11/2015,4,-99,-99,-99,30,-99,22,36,-99,9,27,17,-99,12,28,41,19,-99,-99,-99,47,-99,25,-99,29,,,
29/11/2015,5,-99,-99,-99,26,-99,21,37,-99,34,24,22,-99,28,24,34,11,-99,-99,-99,35,-99,9,-99,15,,,
29/11/2015,6,-99,-99,-99,24,-99,25,14,-99,-99,13,23,-99,29,24,23,17,-99,-99,-99,24,-99,11,-99,22,,,
29/11/2015,7,-99,-99,-99,16,-99,37,30,-99,22,15,21,-99,17,22,22,24,-99,-99,-99,34,-99,21,-99,41,,,
29/11/2015,8,-99,-99,-99,19,-99,53,24,-99,24,18,21,-99,29,21,18,42,-99,-99,-99,44,-99,25,-99,50,,,
29/11/2015,9,-99,-99,-99,23,-99,73,21,-99,13,23,15,-99,46,25,23,43,-99,-99,-99,46,-99,31,-99,57,,,
29/11/2015,10,-99,-99,-99,33,-99,51,31,-99,22,38,9,-99,34,34,33,-99,-99,-99,-99,48,-99,35,-99,64,,,
29/11/2015,11,-99,-99,-99,47,-99,31,33,-99,23,52,30,-99,84,35,41,14,-99,-99,-99,55,-99,66,-99,57,,,
29/11/2015,12,-99,-99,-99,48,-99,34,43,-99,10,55,25,-99,62,40,50,32,-99,-99,-99,45,-99,51,-99,70,,,
29/11/2015,13,-99,-99,-99,46,-99,51,28,-99,-99,66,26,-99,55,42,40,30,-99,-99,-99,66,-99,73,-99,49,,,
29/11/2015,14,-99,-99,-99,54,-99,48,16,-99,-99,46,30,-99,60,42,40,28,-99,-99,-99,47,-99,62,-99,52,,,
29/11/2015,15,-99,-99,-99,62,-99,54,16,-99,-99,51,32,-99,42,51,49,34,-99,-99,-99,32,-99,30,-99,38,,,
29/11/2015,16,-99,-99,-99,65,-99,50,24,-99,-99,59,30,-99,62,44,55,25,-99,-99,-99,40,-99,30,-99,37,,,
29/11/2015,17,-99,-99,-99,87,-99,56,24,-99,-99,37,35,-99,51,44,60,25,-99,-99,-99,34,-99,39,-99,49,,,
29/11/2015,18,-99,-99,-99,53,-99,127,47,-99,55,41,41,-99,46,40,48,54,-99,-99,-99,42,-99,50,-99,84,,,
29/11/2015,19,-99,-99,-99,50,-99,56,41,-99,51,50,47,-99,73,32,47,68,-99,-99,-99,70,-99,73,-99,93,,,
29/11/2015,20,-99,-99,-99,52,-99,54,39,-99,59,60,39,-99,72,41,39,66,-99,-99,-99,64,-99,88,-99,75,,,
29/11/2015,21,-99,-99,-99,49,-99,87,43,-99,78,49,31,-99,66,43,43,27,-99,-99,-99,30,-99,66,-99,56,,,
29/11/2015,22,-99,-99,-99,45,-99,40,52,-99,53,49,38,-99,57,38,39,31,-99,-99,-99,31,-99,58,-99,89,,,
29/11/2015,23,-99,-99,-99,37,-99,39,34,-99,32,44,28,-99,41,30,39,27,-99,-99,-99,45,-99,49,-99,70,,,
29/11/2015,24,-99,-99,-99,31,-99,41,34,-99,32,34,20,-99,61,24,35,46,-99,-99,-99,64,-99,65,-99,70,,,
30/11/2015,1,-99,-99,-99,33,-99,43,35,43,9,36,19,-99,48,27,29,33,-99,-99,-99,28,-99,52,-99,71,,,
30/11/2015,2,-99,-99,-99,33,-99,39,20,54,21,35,17,-99,33,25,25,40,-99,-99,-99,14,-99,33,-99,52,,,
30/11/2015,3,-99,-99,-99,32,-99,38,9,23,23,29,16,-99,31,27,22,41,-99,-99,-99,25,-99,39,-99,57,,,
30/11/2015,4,-99,-99,-99,33,-99,40,37,19,14,29,16,-99,51,33,16,32,-99,-99,-99,34,-99,34,-99,55,,,
30/11/2015,5,-99,-99,-99,33,-99,51,26,61,15,28,7,-99,36,32,16,47,-99,-99,-99,23,-99,41,-99,64,,,
30/11/2015,6,-99,-99,-99,35,-99,51,26,61,25,39,2,-99,64,36,20,56,-99,-99,-99,42,-99,48,-99,116,,,
30/11/2015,7,-99,-99,-99,45,-99,55,48,75,55,42,-99,-99,93,46,31,60,-99,-99,-99,65,-99,44,-99,146,,,
30/11/2015,8,-99,-99,-99,46,-99,137,71,52,127,46,-99,-99,105,48,48,84,-99,-99,-99,120,-99,53,-99,202,,,
30/11/2015,9,-99,-99,-99,43,-99,123,84,88,93,64,10,-99,146,64,51,128,-99,-99,-99,132,-99,71,-99,224,,,
30/11/2015,10,-99,-99,-99,67,-99,118,77,148,80,78,22,-99,117,64,58,130,-99,-99,-99,106,-99,75,-99,224,,,
30/11/2015,11,-99,-99,-99,78,-99,129,70,132,106,79,13,-99,95,67,80,112,-99,-99,-99,117,-99,82,-99,190,,,
30/11/2015,12,-99,-99,-99,78,-99,97,59,125,67,91,20,-99,107,77,84,76,-99,-99,-99,138,-99,70,-99,163,,,
30/11/2015,13,-99,-99,-99,-99,-99,33,60,123,48,84,29,-99,84,93,93,80,-99,-99,-99,137,-99,71,-99,157,,,
30/11/2015,14,-99,-99,-99,-99,-99,65,88,41,80,77,29,-99,91,93,96,70,-99,-99,-99,99,-99,89,-99,131,,,
30/11/2015,15,-99,-99,-99,-99,-99,97,97,-99,77,80,29,-99,91,99,91,98,-99,-99,-99,76,-99,99,-99,136,,,
30/11/2015,16,-99,-99,-99,68,-99,117,91,66,72,63,34,-99,69,96,83,88,-99,-99,-99,63,-99,93,-99,155,,,
30/11/2015,17,-99,-99,-99,68,-99,112,100,94,54,59,63,-99,81,78,77,72,-99,-99,-99,80,-99,111,-99,137,,,
30/11/2015,18,-99,-99,-99,96,-99,99,91,114,80,81,32,-99,104,80,67,102,-99,-99,-99,132,-99,73,-99,127,,,
30/11/2015,19,-99,-99,-99,70,-99,69,114,113,93,69,29,-99,64,63,66,101,-99,-99,-99,122,-99,53,-99,140,,,
30/11/2015,20,-99,-99,-99,68,-99,59,94,120,113,74,48,-99,-99,68,68,79,-99,-99,-99,108,-99,70,-99,124,,,
30/11/2015,21,-99,-99,-99,72,-99,65,64,134,115,62,60,-99,99,71,75,97,-99,-99,-99,129,-99,66,-99,166,,,
30/11/2015,22,-99,-99,-99,77,-99,58,78,170,90,69,54,-99,104,77,70,92,-99,-99,-99,96,-99,79,-99,173,,,
30/11/2015,23,-99,-99,-99,79,-99,58,67,144,81,66,47,-99,93,85,62,98,-99,-99,-99,90,-99,74,-99,215,,,
30/11/2015,24,-99,-99,-99,77,-99,36,92,132,66,69,39,-99,90,84,42,78,-99,-99,-99,65,-99,72,-99,-99,,,
01/12/2015,1,-99,-99,-99,64,-99,57,68,71,57,65,33,-99,90,65,46,85,-99,-99,-99,85,-99,56,-99,147,,,
01/12/2015,2,-99,-99,-99,63,-99,50,54,82,57,64,30,-99,58,66,59,145,-99,-99,-99,80,-99,75,-99,132,,,
01/12/2015,3,-99,-99,-99,58,-99,33,53,94,47,50,31,-99,67,61,57,115,-99,-99,-99,72,-99,52,-99,115,,,
01/12/2015,4,-99,-99,-99,52,-99,39,41,57,40,49,29,-99,59,64,36,97,-99,-99,-99,43,-99,51,-99,122,,,
01/12/2015,5,-99,-99,-99,44,-99,44,24,59,43,44,32,-99,80,68,43,91,-99,-99,-99,59,-99,56,-99,118,,,
01/12/2015,6,-99,-99,-99,47,-99,65,43,107,44,43,28,-99,89,72,47,90,-99,-99,-99,69,-99,51,-99,177,,,
01/12/2015,7,-99,-99,-99,48,-99,90,53,134,82,53,20,-99,118,71,68,107,-99,-99,-99,93,-99,76,-99,238,,,
01/12/2015,8,58,-99,121,66,-99,141,76,262,142,68,14,-99,127,72,69,129,-99,-99,-99,95,154,125,152,283,,,
01/12/2015,9,60,-99,130,76,-99,127,76,235,136,79,19,-99,112,94,65,92,-99,-99,-99,125,210,117,156,330,,,
01/12/2015,10,50,-99,108,97,-99,127,96,161,150,101,25,-99,139,85,85,87,-99,-99,-99,138,234,122,152,275,,,
01/12/2015,11,53,-99,126,127,-99,118,85,-99,149,117,37,-99,155,104,101,110,-99,-99,-99,198,225,137,-99,203,,,
01/12/2015,12,46,-99,137,140,-99,116,85,-99,124,117,48,102,161,121,106,114,-99,-99,-99,175,168,131,-99,182,,,
01/12/2015,13,67,-99,62,100,-99,85,54,-99,77,67,49,79,77,69,106,99,-99,-99,-99,83,73,110,98,169,,,
01/12/2015,14,47,-99,79,85,-99,56,68,69,62,68,58,37,70,70,81,45,-99,-99,-99,102,131,81,82,107,,,
01/12/2015,15,43,-99,81,82,-99,45,78,65,70,56,42,35,56,66,80,30,-99,-99,-99,113,93,95,1,71,,,
01/12/2015,16,58,-99,80,57,-99,85,53,91,53,39,29,35,46,72,52,24,-99,-99,-99,84,53,92,1,58,,,
01/12/2015,17,56,-99,83,40,-99,64,69,107,71,33,-99,53,75,54,-99,38,-99,-99,-99,73,52,86,67,65,,,
01/12/2015,18,70,-99,120,49,-99,184,78,235,96,55,-99,65,99,62,-99,90,-99,-99,-99,106,100,77,185,138,,,
01/12/2015,19,102,-99,84,47,-99,79,51,201,126,52,-99,53,-99,41,-99,90,-99,-99,-99,111,81,80,203,126,,,
01/12/2015,20,100,-99,119,54,-99,72,45,255,110,49,36,55,-99,49,-99,64,-99,-99,-99,102,112,101,111,131,,,
01/12/2015,21,102,-99,64,95,-99,62,35,226,100,60,38,44,69,57,-99,76,-99,-99,-99,106,192,78,155,172,,,
