FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
07/01/2019,8,30,13,43,42,54,35,37,-99,59,-99,43,-99,34,47,-99,43,39,-99,63,56,30,16,41,45,-99,40,57,-99,31,46,-99,34,51,35,39
07/01/2019,9,32,15,47,53,65,43,37,-99,25,-99,49,-99,49,55,-99,53,45,-99,61,65,39,10,46,53,-99,44,38,-99,36,56,-99,33,57,34,53
07/01/2019,10,22,12,52,67,87,65,50,-99,13,-99,72,-99,62,70,-99,78,52,-99,83,81,39,7,54,53,-99,42,17,-99,32,66,-99,39,64,45,70
07/01/2019,11,20,22,59,77,109,73,52,-99,13,-99,76,-99,69,90,-99,83,49,-99,96,79,33,4,56,66,-99,50,18,-99,37,69,-99,43,83,38,81
07/01/2019,12,10,13,55,66,88,48,33,-99,13,-99,42,-99,72,81,-99,80,44,-99,89,50,14,3,41,35,-99,33,12,-99,20,59,-99,40,71,22,61
07/01/2019,13,10,20,14,45,18,30,19,-99,14,-99,14,-99,12,38,-99,38,18,-99,41,18,6,12,23,20,-99,23,15,-99,22,23,-99,18,30,11,21
07/01/2019,14,8,16,13,14,17,22,-99,-99,13,-99,18,-99,8,15,-99,15,9,-99,21,15,4,10,14,14,-99,12,12,-99,15,21,-99,12,16,8,23
07/01/2019,15,7,12,11,11,18,12,8,-99,15,-99,19,-99,8,17,-99,13,9,-99,24,15,4,5,11,14,-99,11,14,-99,12,19,-99,9,12,5,16
07/01/2019,16,6,15,10,13,17,12,8,-99,14,7,13,-99,9,16,-99,13,9,-99,24,15,3,4,13,14,-99,12,12,-99,10,18,-99,10,16,6,19
07/01/2019,17,6,15,11,13,25,14,8,-99,14,7,14,-99,11,16,-99,17,7,-99,26,19,3,4,13,16,-99,13,14,-99,10,19,-99,9,13,6,25
07/01/2019,18,8,21,19,18,31,19,19,-99,15,15,21,-99,19,20,-99,24,13,-99,26,24,5,5,17,21,-99,20,20,-99,10,33,-99,13,18,14,28
07/01/2019,19,13,25,31,27,40,24,28,-99,22,27,30,-99,17,26,-99,31,14,-99,29,27,11,7,23,29,-99,25,24,-99,16,31,-99,16,21,19,37
07/01/2019,20,24,27,33,25,41,24,39,-99,28,18,35,-99,21,26,-99,37,20,-99,26,36,16,13,30,23,-99,29,32,-99,19,28,-99,15,27,23,39
07/01/2019,21,23,30,37,23,47,22,61,-99,30,19,35,-99,21,23,-99,32,37,-99,28,40,10,10,29,23,-99,35,42,-99,17,34,-99,18,27,24,38
07/01/2019,22,24,34,30,30,44,29,57,-99,30,18,32,-99,27,24,-99,28,49,-99,28,32,18,13,27,32,-99,35,28,-99,25,37,-99,26,37,26,25
07/01/2019,23,20,22,37,36,43,43,39,-99,30,35,43,-99,27,35,-99,37,45,-99,39,28,19,11,27,42,-99,43,39,-99,22,46,-99,35,44,31,41
07/01/2019,24,21,18,25,35,45,37,43,-99,22,46,32,-99,51,33,-99,42,32,-99,42,33,32,10,44,31,-99,33,38,-99,28,51,-99,48,57,40,46
08/01/2019,1,16,10,11,35,56,23,37,-99,30,41,21,-99,51,42,-99,41,31,-99,52,33,38,13,32,17,-99,22,25,-99,30,48,-99,42,53,45,30
08/01/2019,2,15,7,14,41,44,17,32,-99,30,35,16,-99,42,46,-99,48,38,-99,55,41,36,7,33,10,-99,36,13,-99,-99,29,-99,38,47,38,52
08/01/2019,3,21,5,16,37,26,12,32,-99,24,34,12,-99,47,41,-99,37,43,-99,55,39,33,6,33,7,-99,38,14,-99,19,19,-99,30,38,36,49
08/01/2019,4,25,7,15,25,31,16,30,-99,28,30,9,-99,32,37,-99,36,38,-99,56,39,29,3,41,10,-99,-99,14,-99,24,22,-99,28,35,41,43
08/01/2019,5,19,13,12,25,30,19,30,-99,29,26,14,-99,28,37,-99,51,41,-99,44,42,23,4,33,8,-99,-99,25,-99,17,19,-99,26,39,35,44
08/01/2019,6,23,15,32,39,41,18,30,-99,46,27,25,-99,35,45,-99,47,43,-99,43,48,33,6,32,11,-99,-99,41,-99,29,36,-99,32,40,35,47
08/01/2019,7,28,15,39,39,43,31,31,-99,50,27,35,-99,38,48,-99,45,41,-99,49,56,33,7,36,25,-99,-99,47,-99,26,44,-99,32,41,35,43
08/01/2019,8,30,22,44,43,51,35,32,-99,52,29,40,-99,38,56,-99,44,40,-99,70,47,-99,9,37,37,-99,-99,48,-99,28,51,-99,34,43,37,46
08/01/2019,9,29,31,48,55,55,43,37,-99,38,44,44,-99,45,66,-99,47,45,-99,66,54,37,11,33,41,-99,-99,38,-99,31,59,-99,33,43,34,54
08/01/2019,10,25,39,52,68,73,53,44,-99,45,41,59,-99,55,62,-99,52,58,-99,61,80,36,11,38,49,-99,43,38,-99,35,63,-99,46,41,28,65
08/01/2019,11,9,33,30,65,82,43,42,-99,56,24,53,-99,51,66,-99,44,47,-99,66,88,21,14,38,49,-99,32,52,-99,24,72,-99,39,41,24,55
08/01/2019,12,7,37,28,67,80,51,40,-99,61,14,44,-99,50,68,-99,51,36,-99,60,80,14,16,28,51,-99,28,69,-99,24,74,-99,43,40,14,51
08/01/2019,13,7,44,31,72,78,60,34,-99,38,10,49,-99,55,63,-99,52,21,-99,61,56,8,10,26,63,-99,28,46,-99,30,36,-99,36,41,10,58
08/01/2019,14,9,43,17,56,49,49,25,-99,26,7,29,-99,23,57,-99,46,19,-99,53,53,6,12,25,47,-99,20,26,-99,32,28,-99,37,38,9,26
08/01/2019,15,7,41,13,41,36,45,19,-99,26,6,21,-99,13,48,-99,25,19,-99,24,37,7,18,16,44,-99,18,29,-99,36,26,-99,34,30,6,20
08/01/2019,16,6,41,11,24,23,30,14,-99,23,8,25,-99,11,34,-99,22,19,-99,34,28,7,22,18,37,-99,13,24,-99,25,22,-99,18,22,7,18
08/01/2019,17,6,29,15,20,23,25,15,-99,22,11,17,-99,13,26,-99,22,14,-99,32,22,5,10,17,28,-99,13,20,-99,16,21,-99,18,26,11,18
08/01/2019,18,9,28,19,25,31,24,33,-99,24,11,25,-99,18,27,-99,23,12,-99,25,31,5,13,19,25,-99,14,22,-99,24,29,-99,19,25,9,20
08/01/2019,19,18,37,26,29,38,27,36,-99,28,18,30,-99,20,31,-99,33,19,-99,33,32,10,14,25,39,-99,23,32,-99,17,35,-99,22,30,16,34
08/01/2019,20,23,35,27,39,40,41,38,-99,31,23,30,-99,33,39,-99,39,37,-99,41,38,10,15,27,40,-99,35,31,-99,24,34,-99,39,39,28,24
08/01/2019,21,21,29,31,41,33,42,54,-99,28,31,26,-99,36,35,-99,40,35,-99,40,37,26,21,37,38,-99,30,32,-99,36,37,-99,40,45,31,19
08/01/2019,22,18,18,35,33,33,41,46,-99,29,33,29,-99,45,32,-99,41,33,-99,40,35,26,27,35,37,-99,29,32,-99,38,46,-99,41,45,36,32
08/01/2019,23,18,10,23,42,45,38,41,-99,24,35,23,-99,44,43,-99,42,28,-99,41,27,35,15,38,35,-99,28,32,-99,23,39,-99,42,43,31,49
08/01/2019,24,29,10,24,40,39,29,40,-99,18,31,24,-99,43,37,-99,42,23,-99,42,25,33,9,39,24,-99,21,28,-99,18,36,-99,40,44,33,44
09/01/2019,1,25,8,16,37,-99,19,34,-99,26,31,20,-99,39,33,-99,37,21,-99,39,22,30,6,36,16,-99,17,24,-99,22,33,-99,37,43,27,43
09/01/2019,2,19,7,10,27,-99,17,32,-99,15,31,16,-99,37,28,-99,32,24,-99,36,20,30,6,32,12,-99,17,25,-99,29,18,-99,34,40,32,38
09/01/2019,3,23,7,7,31,-99,16,31,-99,24,26,13,-99,35,25,-99,32,35,-99,39,33,28,7,31,9,-99,33,20,-99,26,14,-99,32,36,24,39
09/01/2019,4,24,6,6,35,-99,15,27,-99,24,25,16,-99,31,32,-99,33,31,-99,38,38,26,6,30,9,-99,33,20,-99,23,15,-99,29,34,25,36
09/01/2019,5,28,7,7,35,-99,17,28,-99,20,26,17,-99,29,36,-99,34,32,-99,36,37,24,6,25,12,-99,32,26,-99,20,18,-99,29,33,35,33
09/01/2019,6,26,11,14,35,-99,22,29,-99,36,26,29,-99,27,35,-99,32,34,-99,34,38,25,8,28,17,-99,34,37,-99,26,31,-99,30,32,32,35
09/01/2019,7,22,15,28,33,-99,28,32,-99,47,23,31,-99,26,35,-99,32,35,-99,38,39,26,9,31,33,-99,34,42,-99,26,36,-99,32,32,31,32
09/01/2019,8,26,27,32,34,-99,29,30,-99,47,26,33,-99,28,36,-99,33,36,-99,42,40,25,10,28,36,-99,34,41,-99,27,39,-99,31,31,33,34
09/01/2019,9,22,31,24,37,-99,38,32,-99,48,31,35,-99,35,39,-99,33,31,-99,42,41,24,10,26,39,-99,29,35,-99,31,37,-99,32,29,31,45
09/01/2019,10,13,34,20,46,-99,46,35,-99,46,17,32,-99,39,50,-99,36,23,-99,46,39,17,14,20,51,-99,21,49,-99,36,28,-99,36,26,16,50
09/01/2019,11,12,50,21,47,-99,48,32,-99,32,9,27,-99,41,37,-99,-99,17,-99,42,36,14,26,15,-99,-99,15,37,-99,38,32,-99,46,36,12,54
09/01/2019,12,10,41,12,38,-99,34,26,-99,23,8,19,-99,46,31,-99,-99,11,-99,51,27,11,27,21,-99,-99,12,21,-99,44,23,-99,40,44,10,18
09/01/2019,13,9,28,11,35,-99,26,14,-99,16,7,22,-99,12,38,-99,-99,12,-99,44,28,10,37,24,-99,-99,12,18,-99,46,25,-99,28,42,10,15
09/01/2019,14,8,23,13,39,-99,24,16,-99,17,7,22,-99,8,36,-99,-99,11,-99,32,34,10,40,25,-99,-99,14,18,-99,38,23,-99,30,36,8,22
09/01/2019,15,13,22,15,33,-99,29,19,-99,23,8,21,-99,9,33,-99,32,11,-99,31,29,9,27,16,30,-99,12,26,-99,29,27,-99,34,27,7,20
09/01/2019,16,9,25,15,29,-99,30,23,-99,29,8,27,-99,10,26,-99,24,12,-99,22,26,9,20,16,35,-99,12,26,-99,25,31,-99,28,24,6,17
09/01/2019,17,10,27,17,29,-99,29,21,-99,31,9,24,-99,9,26,-99,23,14,-99,23,30,9,19,14,31,-99,13,28,-99,23,29,-99,27,24,7,18
09/01/2019,18,8,43,17,26,-99,31,33,-99,37,8,42,-99,9,32,-99,30,23,-99,31,46,13,15,13,34,-99,16,33,-99,23,35,-99,32,20,9,27
09/01/2019,19,12,42,21,56,-99,46,36,-99,52,16,44,-99,21,48,-99,56,31,-99,48,57,29,10,30,49,-99,25,61,-99,35,43,-99,62,37,13,30
09/01/2019,20,10,37,22,39,-99,40,44,-99,34,20,24,-99,16,31,-99,33,24,-99,31,29,16,3,28,44,-99,20,35,-99,20,31,-99,49,40,11,19
09/01/2019,21,11,29,21,23,-99,30,44,-99,25,20,25,-99,17,20,-99,24,22,-99,25,24,14,19,26,28,-99,-99,26,-99,33,24,-99,22,30,12,17
09/01/2019,22,10,30,23,20,-99,25,30,-99,22,18,25,-99,34,24,-99,26,20,-99,23,21,11,26,20,28,-99,17,24,-99,25,28,-99,18,29,13,17
09/01/2019,23,9,26,20,19,-99,24,22,-99,16,14,21,-99,27,19,-99,18,15,-99,22,23,13,24,18,22,-99,14,20,-99,18,26,-99,16,26,9,13
09/01/2019,24,10,20,19,23,-99,26,29,-99,17,23,19,-99,23,27,-99,19,13,-99,20,27,12,19,13,21,-99,11,17,-99,19,25,-99,20,23,12,14
10/01/2019,1,9,17,18,26,-99,24,26,-99,17,25,18,-99,23,17,-99,17,13,-99,20,24,14,18,10,18,-99,9,14,-99,20,23,-99,23,24,14,11
10/01/2019,2,10,16,14,19,-99,22,22,-99,13,24,8,-99,9,14,-99,17,12,-99,18,19,25,16,8,20,-99,8,15,-99,18,20,-99,13,16,17,8
10/01/2019,3,24,13,14,18,-99,15,20,-99,14,22,10,-99,6,20,-99,19,13,-99,19,16,22,14,12,13,-99,7,14,-99,10,16,-99,16,10,15,8
10/01/2019,4,21,10,14,18,-99,17,17,-99,11,19,12,-99,6,14,-99,13,13,-99,22,19,17,8,14,16,-99,11,12,-99,8,19,-99,9,13,18,8
10/01/2019,5,14,12,12,13,-99,16,11,-99,13,20,13,-99,9,19,-99,19,12,-99,27,24,18,6,12,15,-99,15,15,-99,10,19,-99,14,18,13,15
10/01/2019,6,20,13,13,22,-99,21,16,-99,17,20,21,-99,20,26,-99,23,25,-99,31,29,18,7,12,18,-99,24,20,-99,15,17,-99,16,19,8,28
10/01/2019,7,17,21,20,26,-99,27,26,-99,24,20,32,-99,25,32,-99,27,30,-99,37,32,16,10,20,26,-99,24,24,-99,15,27,-99,19,22,18,30
10/01/2019,8,20,23,27,30,-99,30,27,-99,23,26,38,-99,27,36,-99,29,29,-99,38,33,16,11,28,29,-99,25,30,-99,16,32,-99,26,28,30,35
10/01/2019,9,27,24,28,31,-99,31,23,-99,24,22,35,-99,28,36,-99,28,23,-99,35,34,23,9,24,29,-99,27,30,-99,16,34,-99,24,27,22,26
10/01/2019,10,14,18,24,30,-99,-99,19,-99,21,10,33,-99,23,31,-99,26,15,-99,31,30,15,7,18,26,-99,19,24,-99,14,35,-99,19,22,12,27
10/01/2019,11,7,15,28,29,-99,-99,16,-99,23,9,29,-99,15,23,-99,21,19,-99,22,28,6,6,13,22,-99,18,21,-99,11,34,-99,13,16,10,27
10/01/2019,12,8,21,33,29,-99,-99,19,-99,27,11,37,-99,-99,27,-99,22,20,-99,28,32,6,6,17,24,-99,23,22,-99,11,44,-99,19,19,10,34
10/01/2019,13,7,22,39,30,-99,-99,15,-99,31,10,44,-99,17,30,-99,23,14,-99,26,35,6,5,12,24,-99,21,25,-99,10,48,-99,17,21,9,34
10/01/2019,14,7,21,30,30,-99,27,12,-99,31,10,49,-99,15,28,-99,22,12,-99,27,33,5,4,11,26,-99,14,29,-99,9,44,-99,16,20,10,27
10/01/2019,15,7,18,25,21,-99,22,11,-99,25,12,39,-99,12,24,-99,22,14,-99,24,29,5,2,13,23,-99,15,23,-99,9,34,-99,15,15,10,21
10/01/2019,16,9,16,22,16,-99,19,10,-99,26,13,38,-99,10,19,-99,18,16,-99,24,25,5,2,12,16,-99,10,20,-99,8,42,-99,14,15,10,20
10/01/2019,17,11,17,25,13,-99,15,10,-99,24,11,35,-99,8,20,-99,18,22,-99,21,22,8,3,14,15,-99,13,20,-99,8,42,-99,9,12,13,29
10/01/2019,18,17,20,27,18,-99,19,12,-99,27,23,35,-99,9,24,-99,25,26,-99,25,29,11,2,15,17,-99,19,32,-99,9,46,-99,11,12,11,28
10/01/2019,19,20,24,44,25,-99,33,17,-99,49,34,74,-99,18,31,-99,31,20,-99,26,35,15,3,20,22,-99,31,52,-99,7,60,-99,15,16,24,28
10/01/2019,20,16,18,51,45,-99,41,32,-99,36,28,59,-99,30,40,-99,34,20,-99,33,44,21,2,31,39,-99,27,55,-99,9,68,-99,20,24,34,33
10/01/2019,21,31,19,42,50,-99,41,33,-99,22,31,41,-99,33,39,-99,31,36,-99,29,40,15,2,26,44,-99,31,46,-99,17,60,-99,14,29,37,33
10/01/2019,22,54,23,35,54,-99,46,27,-99,19,35,30,-99,37,36,-99,38,25,-99,37,31,15,2,32,32,-99,32,36,-99,22,60,-99,17,22,48,32
10/01/2019,23,49,20,32,38,-99,54,30,-99,16,38,35,-99,41,46,-99,39,30,-99,41,28,15,2,30,33,-99,34,35,-99,24,58,-99,18,24,48,36
10/01/2019,24,47,13,26,37,-99,40,30,-99,24,34,29,-99,42,46,-99,45,44,-99,47,36,20,2,36,22,-99,43,37,-99,31,51,-99,22,33,45,49
11/01/2019,1,37,7,20,43,-99,32,32,-99,21,32,21,-99,45,28,-99,34,40,-99,54,28,23,1,38,11,-99,44,36,-99,22,49,-99,22,34,37,47
11/01/2019,2,25,8,23,33,-99,27,27,-99,36,32,17,-99,45,29,-99,32,39,-99,45,37,24,1,40,10,-99,37,24,-99,10,48,-99,20,23,33,43
11/01/2019,3,20,8,13,18,-99,19,18,-99,37,31,17,-99,40,26,-99,22,42,-99,35,40,29,1,22,11,-99,34,23,-99,9,35,-99,17,20,32,42
11/01/2019,4,18,10,17,20,-99,15,20,-99,26,29,16,-99,38,22,-99,27,41,-99,35,39,24,1,20,18,-99,36,25,-99,10,29,-99,14,23,30,43
11/01/2019,5,18,8,18,29,-99,21,23,-99,36,23,18,-99,37,31,-99,26,36,-99,39,42,24,2,31,21,-99,29,32,-99,10,25,-99,20,24,28,40
11/01/2019,6,20,11,24,33,-99,21,27,-99,33,23,23,-99,36,36,-99,28,33,-99,36,43,21,2,31,16,-99,27,37,-99,14,30,-99,21,27,29,35
11/01/2019,7,23,13,29,32,-99,29,28,-99,33,24,29,-99,29,34,-99,31,32,-99,40,42,19,3,27,25,-99,27,40,-99,19,30,-99,23,30,29,35
11/01/2019,8,22,12,28,34,-99,29,25,-99,41,23,29,-99,28,35,-99,32,31,-99,47,44,22,4,25,30,-99,28,41,-99,16,31,-99,24,32,28,30
11/01/2019,9,22,31,36,38,-99,39,27,-99,31,35,31,-99,33,39,-99,34,29,-99,48,49,31,4,36,35,-99,29,29,-99,23,44,-99,26,33,34,41
11/01/2019,10,18,27,47,39,-99,31,26,-99,23,42,68,-99,35,39,-99,46,39,-99,47,53,21,4,46,38,-99,37,31,-99,12,66,-99,22,33,45,51
11/01/2019,11,11,21,57,40,-99,30,19,-99,23,40,71,-99,30,46,-99,48,30,-99,62,36,11,4,36,27,-99,24,27,-99,9,57,-99,17,26,44,41
11/01/2019,12,7,13,42,37,-99,21,11,-99,21,29,51,-99,23,46,-99,33,15,-99,54,34,8,2,17,19,-99,16,20,-99,7,31,-99,14,29,18,27
11/01/2019,13,7,12,24,24,-99,17,9,-99,18,15,37,-99,14,30,-99,27,10,-99,25,28,6,2,13,15,-99,10,18,-99,-99,23,-99,12,16,12,17
11/01/2019,14,9,12,23,18,-99,17,10,-99,-99,16,36,-99,10,25,-99,21,13,-99,23,23,6,2,14,15,-99,-99,17,-99,8,27,-99,12,14,12,20
11/01/2019,15,10,13,24,14,-99,17,8,-99,18,17,36,-99,13,18,-99,20,19,-99,21,22,7,2,15,15,-99,14,15,-99,8,28,-99,9,13,12,25
11/01/2019,16,13,17,26,11,-99,16,8,-99,19,16,21,-99,13,21,-99,17,22,-99,27,18,7,3,14,13,-99,18,22,-99,6,32,-99,7,18,14,32
11/01/2019,17,13,13,29,11,-99,15,10,-99,19,19,33,-99,13,25,-99,15,29,-99,24,21,11,2,14,14,-99,21,20,-99,7,25,-99,11,16,20,36
11/01/2019,18,19,10,22,20,-99,15,12,-99,14,26,17,-99,16,27,-99,24,35,-99,25,26,10,3,20,16,-99,26,18,-99,7,33,-99,13,18,27,42
11/01/2019,19,15,11,22,22,-99,18,20,-99,13,18,23,-99,27,21,-99,21,19,-99,35,16,15,3,30,19,-99,25,16,-99,9,26,-99,11,22,23,37
11/01/2019,20,20,17,22,30,-99,30,25,-99,14,17,35,-99,32,18,-99,34,27,-99,37,18,13,3,26,22,-99,35,22,-99,18,29,-99,12,19,13,21
11/01/2019,21,16,28,27,27,-99,30,35,-99,15,21,36,-99,28,33,-99,33,30,-99,35,23,15,3,27,34,-99,29,20,-99,25,37,-99,14,37,17,40
11/01/2019,22,20,36,31,31,-99,30,40,-99,15,28,42,-99,21,29,-99,38,28,-99,35,26,15,4,26,25,-99,34,30,-99,25,45,-99,19,47,22,27
11/01/2019,23,19,36,34,33,-99,28,27,-99,35,31,43,-99,29,29,-99,37,35,-99,40,35,20,3,22,27,-99,41,32,-99,35,39,-99,18,36,24,27
11/01/2019,24,17,27,32,35,-99,34,44,-99,25,36,41,-99,29,34,-99,43,36,-99,40,41,22,4,30,38,-99,35,38,-99,38,35,-99,26,27,26,30
12/01/2019,1,26,23,25,40,-99,43,39,-99,10,31,40,-99,24,42,-99,45,33,-99,41,39,36,4,39,45,-99,39,33,-99,37,41,-99,30,37,36,24
12/01/2019,2,21,20,27,37,-99,31,13,-99,12,25,36,-99,43,45,-99,-99,36,-99,45,23,34,5,49,25,-99,40,31,-99,18,37,-99,32,38,35,28
12/01/2019,3,25,19,16,28,-99,24,33,-99,14,23,31,-99,40,28,-99,45,40,-99,37,15,29,7,38,19,-99,42,33,-99,21,26,-99,24,34,29,42
12/01/2019,4,24,14,22,41,-99,34,29,-99,28,22,25,-99,31,20,-99,44,36,-99,37,28,24,11,39,21,-99,40,23,-99,19,26,-99,26,32,26,43
12/01/2019,5,27,12,24,37,-99,35,27,-99,31,25,21,-99,35,37,-99,40,34,-99,48,36,28,7,36,32,-99,38,26,-99,16,28,-99,25,33,27,42
12/01/2019,6,26,15,17,35,-99,32,28,-99,14,25,24,-99,35,46,-99,40,30,-99,49,40,27,6,39,33,-99,35,35,-99,17,33,-99,29,31,26,39
12/01/2019,7,28,18,24,32,-99,33,30,-99,28,22,25,-99,34,45,-99,-99,31,-99,46,37,26,7,39,34,-99,31,36,-99,21,32,-99,27,37,27,35
12/01/2019,8,27,42,26,34,-99,31,31,-99,29,23,27,-99,33,44,-99,38,34,-99,39,35,28,7,36,34,-99,32,36,-99,25,31,-99,28,37,30,36
12/01/2019,9,27,36,22,39,-99,32,35,-99,31,24,28,-99,34,49,-99,38,33,-99,43,39,30,13,33,36,-99,35,36,-99,22,37,-99,31,39,28,40
12/01/2019,10,20,32,22,44,-99,39,26,-99,30,9,33,-99,40,47,-99,42,29,-99,50,41,29,17,32,37,-99,30,37,-99,26,36,-99,32,40,24,35
12/01/2019,11,12,28,28,50,-99,41,27,-99,29,9,32,-99,49,50,-99,46,23,-99,52,34,13,13,30,42,-99,22,35,-99,30,22,-99,38,43,13,38
12/01/2019,12,9,23,16,57,-99,34,22,-99,26,6,25,-99,38,42,-99,43,17,-99,51,35,9,17,19,33,-99,18,28,-99,33,31,-99,36,41,8,48
12/01/2019,13,9,20,17,46,-99,30,15,-99,24,6,29,-99,15,39,-99,31,13,-99,44,39,7,17,13,28,-99,16,24,-99,24,28,-99,35,22,7,24
12/01/2019,14,8,23,15,23,-99,34,12,-99,25,7,29,-99,11,27,-99,23,13,-99,28,38,6,13,11,27,-99,12,28,-99,19,32,-99,30,14,7,22
12/01/2019,15,8,21,15,18,-99,27,12,-99,32,10,26,-99,13,25,-99,23,14,-99,26,33,5,9,11,20,-99,15,33,-99,19,32,-99,29,15,8,26
12/01/2019,16,10,16,13,23,-99,22,14,-99,31,9,29,-99,14,33,-99,26,20,-99,31,31,6,-99,12,18,-99,14,28,-99,18,28,-99,22,19,7,26
12/01/2019,17,10,11,15,23,-99,14,20,-99,29,10,25,-99,13,32,-99,36,13,-99,48,30,7,7,22,17,-99,15,20,-99,18,31,-99,19,30,9,21
12/01/2019,18,9,11,19,23,-99,16,15,-99,28,13,31,-99,16,30,-99,29,27,-99,48,22,13,4,33,20,-99,19,25,-99,15,34,-99,18,33,11,24
12/01/2019,19,11,14,16,19,-99,21,22,-99,23,14,25,-99,16,22,-99,24,13,-99,29,18,15,5,22,24,-99,21,24,-99,15,30,-99,21,28,12,22
12/01/2019,20,10,22,22,20,-99,23,28,-99,24,13,38,-99,22,24,-99,29,21,-99,38,28,12,14,23,23,-99,24,27,-99,22,35,-99,19,32,13,25
12/01/2019,21,19,26,20,22,-99,26,21,-99,29,22,44,-99,24,26,-99,31,20,-99,32,31,14,14,21,28,-99,25,24,-99,27,33,-99,24,26,14,28
12/01/2019,22,15,24,15,28,-99,24,21,-99,18,13,24,-99,28,30,-99,29,26,-99,32,28,13,19,19,21,-99,23,20,-99,27,28,-99,30,24,13,28
12/01/2019,23,10,20,13,22,-99,20,26,-99,16,9,12,-99,26,25,-99,29,20,-99,31,19,11,25,22,16,-99,-99,15,-99,22,20,-99,29,30,10,26
12/01/2019,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
13/01/2019,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
13/01/2019,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
13/01/2019,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
13/01/2019,4,7,6,6,-99,-99,14,8,-99,7,12,7,-99,9,19,-99,18,10,-99,21,9,8,3,11,10,-99,10,9,-99,8,15,-99,14,15,6,10
13/01/2019,5,6,8,5,-99,-99,9,7,-99,5,9,6,-99,11,17,-99,17,10,-99,15,10,8,4,10,8,-99,8,7,-99,6,16,-99,10,11,9,10
13/01/2019,6,8,6,6,-99,-99,11,10,-99,6,15,7,-99,12,20,-99,17,14,-99,18,10,10,6,10,9,-99,10,8,-99,7,16,-99,10,12,12,13
13/01/2019,7,12,10,9,-99,-99,11,19,-99,7,18,9,-99,17,26,-99,22,19,-99,23,12,10,6,13,10,-99,14,8,-99,10,20,-99,12,17,17,15
13/01/2019,8,15,13,14,-99,-99,16,27,-99,9,19,14,-99,16,25,-99,28,19,-99,26,17,11,8,16,13,-99,16,9,-99,11,21,-99,16,21,16,15
13/01/2019,9,13,15,15,-99,-99,17,23,-99,9,17,12,-99,19,26,-99,23,17,-99,23,15,11,9,16,14,-99,15,11,-99,11,19,-99,19,21,15,16
13/01/2019,10,11,12,10,-99,-99,17,17,-99,9,12,11,-99,14,23,-99,20,16,-99,23,18,11,11,11,14,-99,13,8,-99,12,19,-99,16,19,12,13
13/01/2019,11,7,11,10,-99,-99,15,14,-99,8,7,8,-99,9,20,-99,20,12,-99,21,11,7,10,10,12,-99,13,9,-99,15,15,-99,19,15,7,11
13/01/2019,12,5,10,11,-99,-99,14,13,-99,8,6,14,-99,9,19,-99,18,8,-99,17,12,9,9,10,12,-99,11,9,-99,14,15,-99,16,17,6,12
13/01/2019,13,6,12,9,-99,-99,16,13,-99,10,5,11,-99,11,16,-99,17,8,-99,19,13,6,8,10,16,-99,10,10,-99,13,16,-99,16,15,5,14
13/01/2019,14,5,16,8,-99,-99,16,10,-99,12,5,10,-99,10,20,-99,15,9,-99,18,15,5,5,10,16,-99,10,12,-99,11,13,-99,16,15,5,13
13/01/2019,15,6,18,7,-99,-99,18,11,-99,11,7,9,-99,8,18,-99,16,11,-99,19,16,4,3,10,17,-99,10,12,-99,12,14,-99,13,12,4,14
13/01/2019,16,8,20,9,-99,-99,19,10,-99,13,5,12,-99,9,17,-99,17,11,-99,20,17,5,3,9,19,-99,11,14,-99,9,15,-99,13,13,5,13
13/01/2019,17,7,20,12,-99,-99,17,13,-99,18,6,20,-99,8,20,-99,17,14,-99,22,18,5,3,11,21,-99,13,18,-99,8,22,-99,13,10,6,18
13/01/2019,18,9,19,13,-99,-99,20,17,-99,30,8,21,-99,13,19,-99,20,19,-99,23,27,8,2,16,24,-99,17,28,-99,7,16,-99,15,16,6,19
13/01/2019,19,10,25,10,-99,-99,22,20,-99,39,9,16,-99,15,19,-99,29,17,-99,25,26,11,3,17,23,-99,19,38,-99,7,21,-99,20,23,9,15
13/01/2019,20,13,24,12,-99,-99,23,29,-99,19,8,18,-99,15,21,-99,25,20,-99,30,21,11,8,23,23,-99,20,17,-99,13,19,-99,19,27,10,16
