FECHA,HORA,ACO,ATI,CAM,CHO,COY,CCA,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
07/07/2014,8,-99,21,33,-99,27,-99,24,21,-99,34,40,24,-99,38,21,29,25,-99,22,27,24,18,38,26,16,29,35,27,34
07/07/2014,9,-99,24,35,-99,27,-99,25,19,-99,38,38,28,-99,41,14,40,27,-99,28,30,29,18,39,32,24,27,43,23,29
07/07/2014,10,-99,26,37,-99,39,-99,25,18,-99,-99,36,26,-99,46,5,39,33,-99,28,26,36,16,47,33,-99,28,40,18,28
07/07/2014,11,-99,26,38,-99,40,-99,32,13,-99,50,35,19,-99,53,5,25,36,-99,36,35,42,8,37,25,-99,25,30,14,29
07/07/2014,12,-99,34,35,-99,40,-99,35,7,-99,46,23,19,-99,37,3,21,39,-99,40,21,35,5,-99,16,-99,19,18,17,30
07/07/2014,13,-99,22,31,-99,49,-99,31,6,-99,38,32,22,-99,36,3,13,45,-99,37,26,41,4,32,13,-99,22,17,10,38
07/07/2014,14,-99,16,29,-99,38,-99,42,6,-99,36,37,21,-99,40,4,15,44,-99,44,32,39,5,36,11,37,32,24,7,37
07/07/2014,15,-99,35,35,-99,31,-99,42,10,-99,33,37,27,-99,37,12,35,28,-99,51,35,30,8,46,19,30,22,22,11,41
07/07/2014,16,-99,46,31,-99,31,-99,38,16,-99,31,36,32,-99,44,12,15,33,-99,52,30,19,6,45,29,29,14,20,-99,28
07/07/2014,17,-99,34,40,-99,48,-99,40,22,-99,50,53,35,-99,43,9,28,48,-99,30,32,45,6,47,46,29,36,51,21,42
07/07/2014,18,-99,28,44,-99,41,-99,28,30,-99,35,35,38,-99,42,14,50,30,-99,25,47,38,38,52,48,32,40,46,38,28
07/07/2014,19,-99,25,41,-99,37,-99,21,50,-99,39,46,39,-99,49,13,33,26,-99,39,44,36,29,60,42,36,39,41,41,46
07/07/2014,20,-99,46,56,-99,51,-99,42,37,-99,62,59,48,-99,52,20,40,37,-99,39,47,50,28,60,59,19,45,41,40,49
07/07/2014,21,-99,46,58,-99,48,-99,39,36,-99,68,54,49,-99,55,24,52,35,-99,39,54,49,25,62,57,13,43,46,32,43
07/07/2014,22,-99,41,56,-99,50,-99,42,36,-99,58,54,38,-99,54,18,51,33,-99,36,49,56,17,56,48,18,46,49,21,43
07/07/2014,23,-99,13,47,-99,51,-99,30,28,-99,54,53,23,-99,52,23,35,37,-99,36,40,45,15,37,40,10,37,49,18,24
07/07/2014,24,-99,12,16,-99,29,-99,-99,21,-99,-99,33,19,-99,33,21,38,33,-99,25,31,36,-99,17,26,12,18,38,10,-99
08/07/2014,1,-99,10,24,-99,20,-99,-99,19,-99,-99,26,20,-99,30,14,22,20,-99,16,33,13,-99,-99,19,18,11,18,16,-99
08/07/2014,2,-99,19,28,-99,13,-99,-99,21,-99,-99,16,21,-99,33,12,20,14,-99,18,36,17,-99,-99,21,20,13,13,13,-99
08/07/2014,3,-99,17,35,-99,14,-99,13,19,-99,17,20,24,-99,26,11,25,14,-99,14,33,20,3,-99,32,7,13,15,16,29
08/07/2014,4,-99,11,32,-99,15,-99,10,22,-99,23,23,25,-99,26,22,25,10,-99,11,28,19,6,-99,37,3,23,18,31,34
08/07/2014,5,-99,18,23,-99,18,-99,19,24,-99,27,27,27,-99,28,19,28,9,-99,15,29,22,6,-99,35,2,18,22,29,32
08/07/2014,6,-99,25,25,-99,23,-99,23,23,-99,26,26,24,-99,32,16,29,13,-99,19,30,22,5,-99,32,5,21,23,31,34
08/07/2014,7,-99,20,29,-99,23,-99,26,22,-99,24,25,24,-99,30,14,30,15,-99,22,28,23,12,-99,33,4,20,25,31,29
08/07/2014,8,-99,23,32,-99,25,-99,26,26,-99,28,31,30,-99,37,21,34,21,-99,29,29,23,17,-99,33,14,20,32,27,35
08/07/2014,9,-99,29,39,-99,32,-99,26,29,-99,39,40,28,-99,39,15,23,27,-99,34,29,28,16,-99,31,26,27,41,20,33
08/07/2014,10,-99,31,49,-99,50,-99,26,26,-99,50,47,27,-99,45,5,22,33,-99,33,38,38,31,-99,30,29,50,35,17,33
08/07/2014,11,-99,35,58,-99,56,-99,24,19,-99,57,52,22,-99,52,6,24,38,-99,29,43,44,40,-99,24,32,52,43,17,44
08/07/2014,12,-99,27,47,-99,40,-99,29,12,-99,41,35,10,-99,36,7,19,32,-99,35,28,39,29,-99,15,27,37,25,9,33
08/07/2014,13,-99,19,33,-99,34,-99,31,9,-99,33,25,13,-99,38,5,17,30,-99,31,22,26,13,-99,12,30,23,17,7,19
08/07/2014,14,-99,18,16,-99,33,-99,31,8,-99,30,23,10,-99,32,5,13,26,-99,30,12,26,9,-99,9,30,20,19,5,12
08/07/2014,15,-99,15,24,-99,28,-99,27,11,-99,26,24,9,-99,38,4,9,29,-99,25,14,30,7,-99,20,31,19,12,7,23
08/07/2014,16,-99,15,22,-99,33,-99,23,18,-99,27,25,22,-99,36,3,19,25,-99,23,27,33,7,-99,20,29,24,30,14,23
08/07/2014,17,-99,17,19,-99,28,-99,22,14,-99,27,27,22,-99,34,6,23,33,-99,29,25,28,20,-99,22,26,29,42,20,22
08/07/2014,18,-99,17,27,-99,26,-99,16,21,-99,24,27,20,-99,40,6,26,19,-99,18,28,24,-99,-99,28,24,23,38,20,30
08/07/2014,19,-99,22,28,-99,33,-99,23,21,-99,27,34,18,-99,33,9,28,25,-99,26,23,27,9,-99,24,29,18,24,17,28
08/07/2014,20,-99,33,36,-99,32,-99,33,14,-99,29,37,23,-99,34,14,26,19,-99,31,32,27,13,-99,30,27,23,25,28,35
08/07/2014,21,-99,33,35,-99,42,-99,29,10,-99,32,44,36,-99,35,19,23,27,-99,35,34,28,11,-99,35,23,23,37,25,41
08/07/2014,22,-99,26,41,-99,44,-99,28,8,-99,35,39,29,-99,36,14,21,39,-99,37,33,28,9,-99,44,18,24,26,24,36
08/07/2014,23,-99,19,36,-99,39,-99,29,19,-99,47,39,26,-99,43,12,22,39,-99,30,42,44,11,-99,42,17,24,36,31,32
08/07/2014,24,-99,-99,34,-99,39,-99,30,-99,-99,44,41,35,-99,-99,17,41,37,-99,-99,-99,43,11,-99,41,13,-99,43,35,42
09/07/2014,1,-99,-99,28,-99,35,-99,19,22,-99,42,40,33,-99,-99,17,37,26,21,-99,-99,38,8,-99,40,6,-99,37,32,35
09/07/2014,2,-99,-99,25,-99,30,-99,15,19,-99,40,38,29,-99,-99,14,38,17,27,-99,-99,30,6,-99,32,4,-99,24,25,30
09/07/2014,3,-99,15,25,-99,27,-99,15,18,-99,29,33,32,-99,34,8,30,18,24,18,33,19,8,-99,26,5,13,21,30,31
09/07/2014,4,-99,9,24,-99,22,-99,24,15,-99,26,31,28,-99,32,9,20,17,30,22,27,19,10,-99,23,5,18,27,29,33
09/07/2014,5,-99,16,23,-99,21,-99,28,14,-99,34,30,25,-99,32,17,25,13,28,28,26,26,14,-99,25,6,20,27,26,29
09/07/2014,6,-99,17,25,-99,22,-99,29,14,-99,36,31,25,-99,33,17,29,17,27,31,23,24,13,-99,27,8,23,25,24,26
09/07/2014,7,-99,21,25,-99,24,-99,28,14,-99,35,37,27,-99,34,14,31,22,26,28,26,23,17,-99,28,10,26,27,25,33
09/07/2014,8,-99,22,30,-99,28,-99,31,19,-99,33,36,28,-99,36,15,36,24,30,28,34,32,22,-99,27,12,27,32,25,38
09/07/2014,9,-99,19,42,-99,39,-99,26,26,-99,39,42,28,-99,41,20,36,27,32,32,45,37,21,-99,30,25,34,39,33,46
09/07/2014,10,-99,19,29,-99,37,-99,15,16,-99,44,51,27,-99,-99,14,47,27,33,20,52,41,26,-99,33,31,39,52,26,52
09/07/2014,11,-99,14,34,-99,40,-99,17,13,-99,45,50,20,-99,-99,9,36,26,28,17,48,38,30,-99,27,24,46,55,16,32
09/07/2014,12,-99,24,44,-99,41,-99,-99,9,-99,46,50,15,-99,46,9,-99,28,22,19,23,40,36,-99,19,31,50,41,13,24
09/07/2014,13,-99,19,39,-99,45,-99,20,8,-99,45,33,10,-99,36,5,9,25,20,18,16,42,29,-99,14,35,46,12,8,15
09/07/2014,14,-99,16,41,-99,38,-99,24,5,-99,30,22,10,-99,23,3,8,30,15,26,16,41,8,-99,10,36,18,10,6,17
09/07/2014,15,-99,17,30,-99,26,-99,25,5,-99,32,25,11,-99,26,3,10,22,12,27,12,37,8,-99,9,17,26,11,5,17
09/07/2014,16,-99,18,40,-99,23,-99,16,4,-99,46,39,10,-99,66,2,26,25,14,26,32,34,17,-99,15,7,32,33,5,29
09/07/2014,17,-99,22,37,-99,35,-99,16,11,-99,39,34,35,-99,46,11,46,29,30,18,43,33,18,-99,39,5,28,37,25,52
09/07/2014,18,-99,24,46,-99,34,-99,16,16,-99,47,47,37,-99,53,18,47,20,28,23,53,30,16,-99,47,7,33,53,30,42
09/07/2014,19,-99,30,46,-99,45,-99,20,12,-99,47,45,30,-99,47,10,25,27,27,29,26,35,27,-99,22,10,37,35,12,25
09/07/2014,20,-99,23,38,-99,40,-99,31,12,-99,38,41,36,-99,43,17,30,35,36,29,27,41,22,-99,25,38,38,35,14,29
09/07/2014,21,-99,21,41,-99,41,-99,20,9,-99,39,41,33,-99,43,19,25,26,37,24,36,37,32,-99,26,26,44,41,13,34
09/07/2014,22,-99,20,40,-99,39,-99,18,16,-99,36,37,26,-99,43,25,21,23,36,20,34,38,29,-99,22,16,46,30,16,35
09/07/2014,23,-99,29,37,-99,32,-99,23,14,-99,42,41,33,-99,43,22,30,26,33,19,32,39,26,-99,25,11,43,35,17,38
09/07/2014,24,-99,25,-99,-99,33,-99,21,15,-99,42,41,-99,-99,42,13,-99,-99,36,20,35,35,21,-99,19,10,36,39,22,37
10/07/2014,1,-99,24,-99,-99,31,-99,21,15,-99,39,39,-99,-99,40,10,-99,-99,35,21,40,31,24,-99,32,7,32,40,15,39
10/07/2014,2,-99,13,-99,-99,25,-99,17,16,-99,25,34,-99,-99,38,17,-99,-99,25,19,39,27,19,-99,26,5,33,39,11,31
10/07/2014,3,-99,7,35,-99,20,-99,20,14,-99,31,37,20,-99,40,9,-99,17,21,16,33,25,14,-99,22,7,34,31,10,30
10/07/2014,4,-99,10,25,-99,14,-99,16,15,-99,33,36,16,-99,39,12,-99,15,17,13,17,19,17,-99,16,7,27,16,11,27
10/07/2014,5,-99,17,25,-99,19,-99,21,20,-99,24,31,22,-99,37,14,-99,15,24,16,24,20,22,-99,28,10,29,19,17,28
10/07/2014,6,-99,20,29,-99,26,-99,25,16,-99,34,34,25,-99,36,24,-99,20,27,18,30,31,17,-99,32,8,26,28,28,30
10/07/2014,7,-99,20,30,-99,30,-99,30,19,-99,36,31,35,-99,37,26,35,23,32,21,36,30,16,-99,31,8,22,29,30,33
10/07/2014,8,-99,21,39,-99,33,-99,24,24,-99,37,35,31,-99,38,27,33,26,27,20,35,30,15,-99,33,24,26,34,24,38
10/07/2014,9,-99,23,-99,-99,39,-99,28,23,-99,43,43,32,-99,49,23,33,29,-99,26,39,35,17,-99,32,28,32,46,27,46
10/07/2014,10,-99,41,-99,-99,41,-99,34,29,-99,50,55,42,-99,64,19,32,27,-99,34,42,35,20,-99,36,31,34,53,21,55
10/07/2014,11,-99,54,73,-99,58,-99,33,28,-99,72,65,44,-99,58,11,31,30,-99,37,43,44,15,-99,42,27,45,35,30,56
10/07/2014,12,-99,47,61,-99,68,-99,57,19,-99,58,44,40,-99,46,-99,22,39,-99,49,33,61,8,-99,29,27,40,29,26,49
10/07/2014,13,-99,26,50,-99,49,-99,21,12,-99,54,33,23,-99,37,-99,13,60,-99,29,14,42,4,-99,21,16,28,16,16,29
10/07/2014,14,-99,15,41,-99,35,-99,20,7,-99,45,32,9,-99,50,-99,17,36,19,17,26,36,7,-99,14,-99,28,21,6,45
10/07/2014,15,-99,22,25,-99,34,-99,18,8,-99,43,37,36,-99,35,7,29,26,35,17,21,36,10,-99,12,16,25,25,6,36
10/07/2014,16,-99,29,34,-99,28,-99,31,16,-99,32,26,37,-99,29,14,-99,22,33,29,22,21,9,-99,17,25,18,14,15,39
10/07/2014,17,-99,25,48,-99,21,-99,30,19,-99,24,23,47,-99,32,17,-99,22,49,33,26,18,7,-99,43,15,11,19,30,56
10/07/2014,18,-99,30,55,-99,35,-99,45,-99,-99,34,26,46,-99,37,18,-99,36,57,34,57,27,17,-99,40,13,21,23,31,48
10/07/2014,19,-99,47,65,-99,50,-99,29,-99,-99,51,50,56,-99,62,36,-99,45,53,53,64,45,22,-99,56,13,34,53,52,50
10/07/2014,20,-99,39,60,-99,55,-99,33,-99,-99,51,59,55,-99,60,28,-99,47,57,41,58,62,18,-99,51,18,59,52,38,52
10/07/2014,21,-99,30,51,-99,50,-99,25,42,-99,49,53,52,-99,58,23,42,36,55,37,61,49,41,-99,40,22,58,60,42,54
10/07/2014,22,-99,23,51,-99,43,-99,23,41,-99,43,44,51,-99,44,21,57,32,55,35,52,42,49,-99,55,18,53,50,46,55
10/07/2014,23,-99,14,45,-99,47,-99,34,40,-99,51,47,47,-99,43,26,60,32,54,32,56,43,48,-99,48,16,53,45,40,52
10/07/2014,24,-99,18,50,-99,40,-99,28,34,-99,50,46,45,-99,44,-99,58,38,49,31,52,49,45,-99,-99,-99,43,-99,29,52
11/07/2014,1,-99,32,49,-99,42,-99,27,31,25,49,47,40,-99,48,-99,47,40,50,23,46,45,40,-99,-99,-99,42,-99,21,50
11/07/2014,2,-99,25,45,-99,38,-99,25,35,23,49,48,36,-99,45,-99,41,38,48,20,43,46,39,-99,-99,-99,41,-99,23,49
11/07/2014,3,-99,18,46,-99,41,-99,27,28,18,51,46,36,-99,43,22,35,32,41,23,38,40,32,-99,32,9,39,48,22,45
11/07/2014,4,-99,14,42,-99,41,-99,27,26,17,44,45,34,-99,37,14,38,32,33,30,34,40,24,-99,32,6,34,43,24,39
11/07/2014,5,-99,12,34,-99,37,-99,33,28,15,38,38,30,-99,36,13,35,31,30,27,34,34,21,-99,30,12,29,39,32,37
11/07/2014,6,-99,17,34,-99,33,-99,29,26,15,38,36,31,-99,37,14,29,24,30,25,32,30,19,-99,29,8,26,30,29,39
11/07/2014,7,-99,24,40,-99,32,-99,26,25,18,41,38,30,-99,37,14,25,22,31,22,30,30,21,-99,29,10,26,30,24,39
11/07/2014,8,-99,24,41,-99,38,-99,23,26,23,44,37,31,-99,40,18,29,24,25,24,31,34,20,-99,31,15,27,-99,17,42
11/07/2014,9,-99,25,47,-99,45,-99,27,13,26,48,41,28,-99,39,19,35,36,25,32,32,42,22,-99,24,29,33,39,23,42
11/07/2014,10,-99,17,54,-99,45,-99,35,11,27,55,47,33,-99,52,17,38,39,31,42,36,38,18,-99,28,30,32,41,17,49
11/07/2014,11,-99,24,61,-99,46,-99,44,13,43,52,41,33,-99,43,13,30,32,-99,48,38,41,14,-99,35,27,27,38,18,48
11/07/2014,12,-99,32,45,-99,43,-99,44,12,54,39,34,21,-99,45,11,20,33,-99,45,32,33,8,-99,25,20,29,25,11,43
11/07/2014,13,-99,26,35,-99,31,-99,37,8,47,30,27,11,-99,32,7,16,27,-99,36,18,26,7,-99,15,20,22,16,9,27
11/07/2014,14,-99,16,25,-99,26,-99,35,6,31,18,21,10,-99,20,4,12,23,11,30,-99,20,8,-99,12,24,15,11,6,19
11/07/2014,15,-99,13,17,-99,19,-99,23,5,21,14,14,9,-99,19,3,9,16,10,18,-99,19,7,-99,10,19,13,10,5,22
11/07/2014,16,-99,12,19,-99,15,-99,18,5,21,12,13,10,-99,21,3,9,13,9,15,-99,15,7,-99,9,19,9,7,5,17
11/07/2014,17,-99,14,19,-99,16,-99,17,6,18,12,16,14,-99,26,3,14,13,15,15,-99,12,7,-99,12,20,10,10,6,18
11/07/2014,18,-99,16,21,-99,22,-99,16,7,22,15,24,9,-99,22,7,14,13,14,14,-99,18,11,-99,13,19,20,20,7,18
11/07/2014,19,-99,17,21,-99,39,-99,25,7,25,19,32,10,-99,23,10,21,24,14,21,14,33,13,-99,12,9,34,30,9,18
11/07/2014,20,-99,19,22,-99,39,-99,22,7,22,20,34,15,-99,25,10,42,33,17,35,14,38,13,-99,15,16,44,46,11,21
11/07/2014,21,-99,21,22,-99,30,-99,22,9,23,20,40,15,-99,23,6,39,33,18,29,14,37,16,-99,13,19,44,40,11,22
11/07/2014,22,-99,18,21,-99,27,-99,18,10,22,20,31,21,-99,23,8,30,28,17,21,16,33,23,-99,15,20,38,38,11,26
11/07/2014,23,-99,12,21,-99,28,-99,14,8,15,24,23,24,-99,22,13,25,23,16,17,15,27,25,-99,16,21,31,31,9,24
11/07/2014,24,-99,8,24,-99,-99,-99,9,-99,9,28,24,17,-99,22,12,14,13,15,12,15,19,26,-99,13,16,26,26,-99,19
12/07/2014,1,-99,6,21,-99,-99,-99,6,-99,6,19,23,16,-99,22,-99,12,9,9,9,14,14,17,13,9,10,21,21,-99,9
12/07/2014,2,-99,5,23,-99,-99,-99,5,-99,5,14,20,17,-99,22,-99,11,8,12,7,9,9,12,13,9,7,15,19,-99,11
12/07/2014,3,-99,4,26,-99,-99,-99,7,5,5,15,18,14,-99,27,-99,14,7,10,8,15,9,10,11,8,5,16,26,6,26
12/07/2014,4,-99,8,16,-99,-99,-99,7,12,7,27,24,18,-99,22,-99,13,8,13,7,14,10,10,14,8,8,15,28,5,21
12/07/2014,5,-99,18,26,-99,-99,-99,7,19,12,25,25,21,-99,28,-99,18,10,16,9,26,11,17,16,12,9,13,30,9,26
12/07/2014,6,-99,27,35,-99,-99,-99,18,14,24,32,30,27,-99,33,-99,22,17,24,17,32,18,19,34,19,5,20,32,15,28
12/07/2014,7,-99,21,37,-99,-99,-99,21,17,28,36,34,32,-99,38,-99,26,22,30,18,27,28,16,36,24,9,29,28,20,30
12/07/2014,8,-99,22,27,-99,-99,-99,17,21,23,31,32,29,-99,33,-99,20,25,28,14,26,28,20,25,18,18,25,25,16,34
12/07/2014,9,-99,21,21,-99,-99,-99,20,20,23,26,32,19,-99,36,-99,18,27,19,20,28,24,26,22,17,26,29,22,12,39
12/07/2014,10,-99,20,18,-99,-99,-99,24,14,20,33,35,13,-99,38,-99,13,28,17,26,28,38,24,30,18,26,27,19,8,30
12/07/2014,11,-99,21,32,-99,-99,-99,26,14,24,35,25,-99,-99,31,-99,12,35,14,-99,19,31,19,23,17,34,19,13,7,19
12/07/2014,12,-99,19,29,-99,-99,-99,25,7,21,22,15,-99,-99,22,-99,11,29,13,30,13,20,8,25,15,24,14,10,6,18
12/07/2014,13,-99,14,15,-99,-99,-99,27,6,25,15,14,8,-99,17,-99,9,15,10,25,10,14,7,28,10,17,13,9,5,14
12/07/2014,14,-99,12,12,-99,-99,-99,15,6,18,10,10,5,-99,19,-99,7,10,7,14,8,11,5,17,9,13,9,5,4,13
12/07/2014,15,-99,9,11,-99,-99,-99,13,4,14,7,9,4,-99,17,-99,5,8,6,12,4,9,4,15,8,12,7,5,3,11
12/07/2014,16,-99,8,9,-99,-99,-99,12,3,13,5,6,3,-99,14,-99,5,7,9,9,4,8,4,14,6,12,5,4,4,11
12/07/2014,17,-99,9,9,-99,-99,-99,9,7,9,4,9,5,-99,12,-99,6,7,8,7,3,8,5,11,7,10,6,3,5,10
12/07/2014,18,-99,9,9,-99,-99,-99,9,10,10,5,9,21,-99,14,-99,10,7,16,9,6,9,6,13,10,11,5,5,11,10
12/07/2014,19,-99,10,11,-99,-99,-99,11,6,11,9,13,10,-99,19,-99,14,10,13,11,9,14,9,16,9,12,10,11,7,10
12/07/2014,20,-99,11,11,-99,-99,-99,11,7,12,10,15,7,-99,16,-99,12,13,14,12,7,13,11,15,9,11,10,10,8,19
12/07/2014,21,-99,12,14,-99,-99,-99,12,6,14,11,15,15,-99,15,-99,13,12,14,13,11,14,14,18,12,14,11,8,9,19
12/07/2014,22,-99,10,15,-99,-99,-99,10,6,14,13,14,21,-99,20,-99,16,15,17,10,13,18,17,19,15,17,16,15,12,12
12/07/2014,23,-99,8,23,-99,-99,-99,8,6,10,25,24,19,-99,22,-99,20,11,17,8,16,17,19,16,11,12,18,22,12,13
12/07/2014,24,-99,7,20,-99,-99,-99,6,7,7,24,27,13,-99,18,-99,23,9,13,6,16,12,17,15,10,11,15,28,7,9
13/07/2014,1,-99,11,16,-99,-99,-99,6,8,6,23,20,10,-99,16,-99,14,6,10,6,15,11,11,12,9,8,13,19,6,7
13/07/2014,2,-99,11,14,-99,-99,-99,5,6,5,13,17,11,-99,19,-99,14,6,12,6,10,8,9,12,9,7,12,19,6,10
13/07/2014,3,-99,6,15,-99,-99,-99,6,5,7,13,16,11,-99,17,-99,20,6,11,6,12,8,7,11,9,4,10,17,6,17
13/07/2014,4,-99,4,17,-99,-99,-99,6,6,6,17,18,12,-99,22,-99,17,6,12,6,13,7,6,11,8,4,11,22,6,10
13/07/2014,5,-99,10,15,-99,-99,-99,5,14,8,25,21,12,-99,19,-99,17,5,10,6,16,8,7,16,12,6,12,24,6,17
13/07/2014,6,-99,16,22,-99,-99,-99,8,15,13,27,21,21,-99,23,-99,18,8,12,9,20,11,15,28,13,9,14,26,7,28
13/07/2014,7,-99,18,24,-99,-99,-99,9,16,18,26,28,22,-99,29,-99,22,15,24,15,31,18,16,25,14,15,25,28,15,30
13/07/2014,8,-99,15,21,-99,-99,-99,11,19,15,20,-99,18,-99,23,-99,18,14,16,14,29,20,16,25,16,15,19,23,16,25
13/07/2014,9,-99,8,15,-99,-99,-99,10,11,13,14,16,14,-99,25,-99,14,10,14,10,26,15,17,20,14,17,17,19,9,20
13/07/2014,10,-99,12,18,-99,-99,-99,8,8,11,14,15,13,-99,22,-99,20,12,14,11,28,15,15,20,11,13,16,18,6,23
13/07/2014,11,-99,11,18,-99,-99,-99,9,9,13,16,16,9,-99,21,-99,22,15,14,11,28,20,17,20,11,14,17,24,5,21
13/07/2014,12,-99,10,18,-99,-99,-99,10,5,16,17,19,7,-99,29,-99,15,14,11,11,19,20,15,14,9,17,18,27,4,12
13/07/2014,13,-99,9,20,-99,-99,-99,12,3,17,21,23,9,-99,24,-99,10,14,11,13,9,18,13,17,9,18,23,17,3,13
13/07/2014,14,-99,8,13,-99,-99,-99,13,3,17,12,14,6,-99,18,-99,10,14,9,13,8,20,6,14,7,20,18,9,3,14
13/07/2014,15,-99,7,10,-99,-99,-99,14,3,13,10,11,5,-99,17,-99,7,13,8,15,8,16,5,11,6,18,12,7,2,10
13/07/2014,16,-99,6,9,-99,-99,-99,11,3,9,8,9,4,-99,15,-99,6,9,5,11,6,11,6,9,5,19,10,5,2,9
13/07/2014,17,-99,8,11,-99,-99,-99,11,3,9,8,11,10,-99,12,-99,10,8,7,10,5,13,7,11,7,16,13,9,3,8
13/07/2014,18,-99,9,9,-99,-99,-99,16,3,10,17,25,7,-99,21,-99,17,11,11,13,17,20,6,10,7,10,17,15,4,11
13/07/2014,19,-99,8,16,-99,-99,-99,15,6,13,14,21,13,-99,26,-99,36,18,15,20,25,22,12,13,8,12,20,24,6,15
13/07/2014,20,-99,11,23,-99,-99,-99,17,8,18,32,23,31,-99,41,-99,21,21,19,28,18,24,14,14,10,15,25,35,8,21
13/07/2014,21,-99,14,26,-99,-99,-99,17,10,25,30,34,28,-99,27,-99,31,24,26,26,19,28,21,24,12,13,30,37,9,31
13/07/2014,22,-99,13,34,-99,-99,-99,16,9,27,37,35,23,-99,39,-99,46,26,25,24,38,23,25,21,13,11,25,35,11,17
13/07/2014,23,-99,8,22,-99,-99,-99,12,6,15,37,41,20,-99,41,-99,47,21,28,16,44,24,21,24,12,9,28,42,9,18
13/07/2014,24,-99,7,21,-99,-99,-99,11,6,7,29,-99,19,-99,29,-99,43,13,25,10,26,18,18,-99,12,8,27,36,9,16
14/07/2014,1,-99,8,24,-99,-99,-99,10,5,5,22,-99,15,-99,26,-99,25,10,22,9,21,12,18,-99,11,5,21,30,6,26
14/07/2014,2,-99,11,20,-99,-99,-99,9,14,7,18,-99,9,-99,18,-99,24,8,9,9,17,9,13,-99,9,4,14,30,4,23
14/07/2014,3,-99,12,16,-99,-99,-99,7,20,8,17,21,9,-99,17,-99,15,7,7,9,14,9,11,-99,9,4,12,23,9,15
14/07/2014,4,-99,16,19,-99,-99,-99,7,25,9,23,16,15,-99,17,-99,11,8,8,9,17,9,12,-99,19,5,14,24,14,24
14/07/2014,5,-99,23,28,-99,-99,-99,9,24,14,29,25,24,-99,23,-99,17,9,20,14,30,11,19,-99,26,4,19,24,20,27
14/07/2014,6,-99,28,32,-99,-99,-99,20,20,20,26,30,27,-99,30,-99,24,16,26,23,30,19,20,-99,22,8,28,25,22,30
14/07/2014,7,-99,31,32,-99,-99,-99,27,20,22,25,30,29,-99,33,-99,26,20,27,25,29,24,20,-99,24,9,31,26,27,32
14/07/2014,8,-99,25,34,-99,-99,-99,24,21,24,24,29,25,-99,35,-99,22,16,26,25,30,28,21,-99,26,17,31,26,18,31
14/07/2014,9,-99,29,25,-99,-99,-99,26,21,22,27,33,19,-99,37,-99,16,20,22,22,37,29,18,-99,19,18,32,29,12,36
14/07/2014,10,-99,26,31,-99,-99,-99,25,11,25,31,33,14,-99,37,-99,22,16,20,20,39,26,22,-99,18,16,31,36,8,36
14/07/2014,11,-99,18,30,-99,-99,-99,19,8,20,29,29,11,-99,36,-99,37,17,-99,21,38,24,21,-99,12,-99,27,37,7,48
14/07/2014,12,-99,16,30,-99,-99,-99,14,5,23,33,33,11,-99,40,-99,38,19,-99,17,40,28,24,-99,18,15,29,37,7,31
14/07/2014,13,-99,12,26,-99,-99,-99,14,5,22,34,36,10,-99,38,-99,9,25,-99,18,17,31,24,-99,12,26,34,30,5,23
14/07/2014,14,-99,12,26,-99,-99,-99,20,4,26,25,26,10,-99,20,-99,8,28,-99,23,12,33,21,-99,12,31,32,14,5,15
14/07/2014,15,-99,11,21,-99,-99,-99,22,3,26,20,18,9,-99,23,-99,9,27,9,23,11,26,13,-99,10,31,17,11,4,19
14/07/2014,16,-99,9,19,-99,-99,-99,-99,4,24,20,26,12,-99,25,-99,22,19,10,24,16,21,11,-99,7,30,17,14,4,18
14/07/2014,17,-99,14,31,-99,-99,-99,32,5,42,28,32,19,-99,32,-99,24,16,24,32,32,17,6,-99,9,23,15,22,9,25
14/07/2014,18,-99,19,32,-99,-99,-99,26,11,25,25,28,26,-99,28,-99,21,19,23,28,18,23,5,-99,11,16,22,22,20,16
14/07/2014,19,-99,19,37,-99,-99,-99,16,20,21,31,29,14,-99,33,-99,25,26,24,19,21,32,11,-99,25,26,24,23,13,32
14/07/2014,20,-99,21,37,-99,-99,-99,15,22,14,33,33,27,-99,39,-99,41,19,29,21,34,27,22,-99,29,12,27,41,15,37
14/07/2014,21,-99,14,34,-99,-99,-99,14,18,12,35,31,29,-99,36,-99,43,23,28,28,39,27,17,-99,31,8,30,37,14,25
14/07/2014,22,-99,15,31,-99,-99,-99,21,15,9,35,34,27,-99,35,-99,40,25,23,17,33,26,16,-99,22,8,25,35,13,29
14/07/2014,23,-99,18,29,-99,-99,-99,20,12,12,24,27,26,-99,34,-99,39,26,28,14,34,28,11,-99,20,6,25,31,11,31
14/07/2014,24,-99,10,28,-99,-99,-99,-99,10,-99,-99,24,21,-99,-99,-99,37,15,21,13,31,30,-99,27,17,4,27,29,16,-99
15/07/2014,1,-99,12,32,-99,27,-99,-99,15,-99,-99,30,17,-99,-99,29,35,10,14,13,30,30,-99,31,14,3,28,30,15,-99
15/07/2014,2,-99,8,23,-99,15,-99,-99,15,-99,-99,25,19,-99,-99,26,33,6,23,8,32,26,-99,15,24,3,24,21,18,-99
15/07/2014,3,-99,6,18,-99,12,-99,20,16,10,21,24,21,-99,25,25,32,6,23,11,25,23,7,16,23,3,22,24,15,29
