FECHA,HORA,ACO,CAM,FAC,IZT,MER,PED,SAG,SUR,TAH,TLA,TLI,UIZ,VIF,XAL,,,,,,,,
03/01/2011,14,-99,-99,27,34,-99,42,35,36,43,42,93,-99,16,54,,,,,,,,
03/01/2011,15,-99,-99,32,26,70,41,51,-99,35,40,28,-99,35,39,,,,,,,,
03/01/2011,16,-99,-99,30,22,41,43,82,26,35,54,-99,-99,25,53,,,,,,,,
03/01/2011,17,-99,-99,19,29,38,27,123,47,28,37,-99,-99,90,120,,,,,,,,
03/01/2011,18,-99,-99,22,55,60,27,82,44,32,39,58,-99,131,95,,,,,,,,
03/01/2011,19,-99,-99,34,42,39,25,99,120,39,39,168,-99,117,185,,,,,,,,
03/01/2011,20,-99,-99,37,45,37,16,85,87,50,42,164,-99,105,106,,,,,,,,
03/01/2011,21,-99,-99,49,44,47,33,102,63,49,43,93,-99,65,105,,,,,,,,
03/01/2011,22,-99,-99,65,43,51,28,74,38,65,52,76,-99,130,137,,,,,,,,
03/01/2011,23,-99,-99,47,50,64,26,78,89,48,46,83,-99,128,158,,,,,,,,
03/01/2011,24,-99,-99,45,61,64,30,100,40,59,46,51,-99,106,113,,,,,,,,
04/01/2011,1,-99,-99,40,59,60,29,102,25,58,51,43,-99,105,118,,,,,,,,
04/01/2011,2,-99,-99,38,51,62,28,117,44,45,47,44,-99,82,89,,,,,,,,
04/01/2011,3,-99,-99,38,45,73,17,77,47,-99,46,40,-99,44,122,,,,,,,,
04/01/2011,4,-99,-99,28,48,83,24,69,40,-99,38,51,-99,42,87,,,,,,,,
04/01/2011,5,-99,-99,28,50,106,26,58,33,-99,28,61,-99,50,95,,,,,,,,
04/01/2011,6,-99,-99,32,61,90,17,58,42,-99,32,87,-99,53,95,,,,,,,,
04/01/2011,7,-99,-99,41,70,120,36,61,63,-99,36,104,-99,68,71,,,,,,,,
04/01/2011,8,-99,-99,68,95,115,47,73,69,-99,50,123,-99,94,191,,,,,,,,
04/01/2011,9,-99,-99,89,83,123,50,100,82,99,65,176,-99,164,241,,,,,,,,
04/01/2011,10,-99,-99,84,96,116,79,111,63,104,64,143,-99,144,195,,,,,,,,
04/01/2011,11,-99,-99,102,106,117,72,99,101,71,96,149,-99,128,153,,,,,,,,
04/01/2011,12,-99,-99,-99,84,118,74,98,96,53,81,23,-99,67,115,,,,,,,,
04/01/2011,13,-99,-99,-99,64,106,90,74,89,65,89,100,-99,60,10,,,,,,,,
04/01/2011,14,-99,-99,-99,43,63,91,60,42,61,78,121,-99,26,-99,,,,,,,,
04/01/2011,15,-99,-99,39,47,61,72,44,51,33,44,8,-99,11,51,,,,,,,,
04/01/2011,16,-99,-99,30,47,66,60,31,37,42,40,-99,-99,8,20,,,,,,,,
04/01/2011,17,-99,-99,39,42,63,88,40,80,61,43,-99,-99,19,78,,,,,,,,
04/01/2011,18,-99,-99,73,39,110,109,44,128,64,55,108,-99,102,96,,,,,,,,
04/01/2011,19,-99,-99,100,61,138,87,77,42,53,121,263,-99,241,246,,,,,,,,
04/01/2011,20,-99,-99,123,66,111,65,88,87,63,85,158,-99,80,124,,,,,,,,
04/01/2011,21,-99,-99,81,79,111,64,105,100,110,89,63,-99,63,124,,,,,,,,
04/01/2011,22,-99,-99,66,71,106,65,88,88,107,55,73,-99,86,82,,,,,,,,
04/01/2011,23,-99,-99,51,65,92,56,76,85,101,47,59,-99,86,68,,,,,,,,
04/01/2011,24,-99,-99,42,58,82,45,68,72,71,43,38,-99,90,155,,,,,,,,
05/01/2011,1,-99,-99,33,53,61,40,77,54,67,40,42,-99,64,118,,,,,,,,
05/01/2011,2,-99,-99,23,56,50,31,79,41,52,37,-99,-99,78,81,,,,,,,,
05/01/2011,3,-99,-99,17,60,57,29,87,43,75,30,44,-99,120,73,,,,,,,,
05/01/2011,4,-99,-99,19,61,73,23,97,47,54,25,32,-99,100,132,,,,,,,,
05/01/2011,5,-99,-99,18,64,101,25,109,42,48,22,40,-99,82,110,,,,,,,,
05/01/2011,6,-99,-99,30,77,101,41,96,45,42,26,42,-99,48,137,,,,,,,,
05/01/2011,7,-99,-99,41,72,100,38,85,53,49,36,115,-99,86,194,,,,,,,,
05/01/2011,8,-99,-99,71,69,154,38,98,81,56,45,127,-99,124,259,,,,,,,,
05/01/2011,9,-99,-99,75,83,224,53,152,74,105,60,145,-99,123,172,,,,,,,,
05/01/2011,10,-99,-99,93,103,140,64,161,74,74,86,135,-99,152,186,,,,,,,,
05/01/2011,11,-99,-99,103,99,138,66,123,54,61,99,124,-99,136,140,,,,,,,,
05/01/2011,12,-99,-99,88,59,150,60,109,41,-99,119,83,-99,98,139,,,,,,,,
05/01/2011,13,-99,-99,51,59,79,53,89,31,41,97,81,-99,48,85,,,,,,,,
05/01/2011,14,-99,-99,69,48,82,57,84,14,64,83,66,-99,52,44,,,,,,,,
05/01/2011,15,-99,-99,32,44,91,54,68,34,58,55,-99,-99,21,-99,,,,,,,,
05/01/2011,16,-99,-99,29,42,84,69,72,53,45,45,-99,-99,51,-99,,,,,,,,
05/01/2011,17,-99,-99,35,-99,65,62,66,68,57,41,85,-99,77,-99,,,,,,,,
05/01/2011,18,-99,-99,50,51,75,44,93,35,72,58,60,-99,86,125,,,,,,,,
05/01/2011,19,-99,-99,74,67,93,58,111,90,145,70,166,-99,186,140,,,,,,,,
05/01/2011,20,-99,-99,93,80,121,64,110,107,154,84,273,-99,129,212,,,,,,,,
05/01/2011,21,-99,-99,112,75,85,77,82,127,166,60,101,-99,61,81,,,,,,,,
05/01/2011,22,-99,-99,88,64,79,82,78,74,112,53,54,-99,14,88,,,,,,,,
05/01/2011,23,-99,-99,64,69,84,70,67,102,75,50,59,-99,70,72,,,,,,,,
05/01/2011,24,-99,-99,52,75,93,50,57,71,81,63,69,-99,58,76,,,,,,,,
06/01/2011,1,-99,-99,35,72,80,33,58,53,95,59,87,-99,151,51,,,,,,,,
06/01/2011,2,-99,-99,30,54,74,27,70,37,104,70,47,-99,105,70,,,,,,,,
06/01/2011,3,-99,-99,32,56,67,29,61,42,62,35,44,-99,79,144,,,,,,,,
06/01/2011,4,-99,-99,21,57,54,23,41,45,74,33,46,-99,94,129,,,,,,,,
06/01/2011,5,-99,-99,23,67,75,19,61,44,44,26,50,-99,82,111,,,,,,,,
06/01/2011,6,-99,-99,28,75,100,18,64,49,68,31,80,-99,62,111,,,,,,,,
06/01/2011,7,-99,-99,31,75,83,26,72,42,57,28,78,-99,71,182,,,,,,,,
06/01/2011,8,-99,-99,54,91,125,26,80,72,67,38,86,-99,127,209,,,,,,,,
06/01/2011,9,-99,-99,71,91,132,52,81,75,133,55,158,-99,152,179,,,,,,,,
06/01/2011,10,-99,-99,80,91,125,47,101,81,95,51,-99,-99,136,202,,,,,,,,
06/01/2011,11,-99,-99,89,88,120,51,125,80,63,66,-99,-99,132,137,,,,,,,,
06/01/2011,12,-99,-99,67,71,105,63,142,52,45,-99,-99,-99,67,135,,,,,,,,
06/01/2011,13,-99,-99,43,71,94,52,140,-99,65,-99,-99,-99,73,87,,,,,,,,
06/01/2011,14,-99,-99,53,53,110,60,61,-99,52,52,-99,-99,45,64,,,,,,,,
06/01/2011,15,-99,-99,57,65,118,62,80,-99,68,64,43,-99,40,73,,,,,,,,
06/01/2011,16,-99,-99,58,72,117,52,89,91,56,54,38,-99,62,110,,,,,,,,
06/01/2011,17,-99,-99,60,55,61,63,91,79,81,61,38,-99,33,127,,,,,,,,
06/01/2011,18,-99,-99,49,40,71,54,111,68,82,47,66,-99,100,93,,,,,,,,
06/01/2011,19,-99,-99,77,60,79,57,104,72,126,64,90,-99,152,178,,,,,,,,
06/01/2011,20,-99,-99,77,58,78,62,97,84,104,73,120,-99,120,122,,,,,,,,
06/01/2011,21,-99,-99,82,52,72,69,95,72,88,61,87,-99,107,157,,,,,,,,
06/01/2011,22,-99,-99,74,43,52,66,72,72,101,55,60,-99,110,131,,,,,,,,
06/01/2011,23,-99,-99,85,46,73,56,84,65,68,64,86,-99,114,162,,,,,,,,
06/01/2011,24,-99,-99,62,63,88,45,91,64,65,55,64,-99,117,92,,,,,,,,
07/01/2011,1,-99,-99,44,81,80,37,112,62,71,72,80,-99,118,89,,,,,,,,
07/01/2011,2,-99,-99,30,75,69,25,94,60,61,52,89,-99,111,150,,,,,,,,
07/01/2011,3,-99,-99,23,86,94,17,73,49,65,40,59,-99,95,87,,,,,,,,
07/01/2011,4,-99,-99,29,64,96,22,81,62,61,29,39,-99,75,69,,,,,,,,
07/01/2011,5,-99,-99,18,71,84,14,74,55,48,27,51,-99,69,99,,,,,,,,
07/01/2011,6,-99,-99,18,71,90,10,67,36,48,26,74,-99,62,124,,,,,,,,
07/01/2011,7,-99,-99,33,78,115,11,62,58,54,34,74,-99,86,108,,,,,,,,
07/01/2011,8,-99,-99,53,107,103,33,82,85,62,41,114,-99,122,110,,,,,,,,
07/01/2011,9,-99,-99,87,104,137,61,95,91,117,72,124,-99,132,158,,,,,,,,
07/01/2011,10,-99,-99,125,-99,126,77,89,75,110,82,136,-99,115,187,,,,,,,,
07/01/2011,11,-99,-99,124,-99,103,78,88,61,78,91,88,-99,112,153,,,,,,,,
07/01/2011,12,-99,-99,39,-99,68,29,74,40,14,54,4,-99,53,32,,,,,,,,
07/01/2011,13,-99,-99,6,-99,45,21,36,16,16,39,13,-99,5,63,,,,,,,,
07/01/2011,14,-99,-99,15,-99,38,40,59,12,27,44,15,-99,5,83,,,,,,,,
07/01/2011,15,-99,-99,22,26,48,29,81,15,26,46,16,-99,16,96,,,,,,,,
07/01/2011,16,-99,-99,31,37,63,43,73,28,14,32,31,-99,17,87,,,,,,,,
07/01/2011,17,-99,-99,34,48,108,41,49,40,45,42,31,-99,22,87,,,,,,,,
07/01/2011,18,-99,-99,41,75,144,55,54,74,121,45,39,-99,22,150,,,,,,,,
07/01/2011,19,-99,-99,81,85,161,62,156,107,95,81,119,-99,64,365,,,,,,,,
07/01/2011,20,-99,-99,92,96,127,59,202,101,145,73,158,-99,205,136,,,,,,,,
07/01/2011,21,-99,-99,107,107,120,73,132,118,119,101,150,-99,226,120,,,,,,,,
07/01/2011,22,-99,-99,106,95,96,84,113,130,111,93,162,-99,149,215,,,,,,,,
07/01/2011,23,-99,-99,87,88,119,78,121,89,108,106,159,-99,135,285,,,,,,,,
07/01/2011,24,-99,-99,68,128,128,74,122,87,90,99,142,-99,163,263,,,,,,,,
08/01/2011,1,-99,-99,65,83,87,55,96,81,84,46,157,-99,198,240,,,,,,,,
08/01/2011,2,-99,-99,49,80,97,34,119,66,75,38,122,-99,200,196,,,,,,,,
08/01/2011,3,-99,-99,37,75,82,31,134,80,53,43,109,-99,164,139,,,,,,,,
08/01/2011,4,-99,-99,41,69,75,21,128,61,57,41,128,-99,107,91,,,,,,,,
08/01/2011,5,-99,-99,42,60,75,34,125,56,50,48,118,-99,137,119,,,,,,,,
08/01/2011,6,-99,-99,47,59,84,23,109,58,61,35,115,-99,157,164,,,,,,,,
08/01/2011,7,-99,-99,55,68,83,32,101,68,70,44,100,-99,144,219,,,,,,,,
08/01/2011,8,-99,-99,86,80,137,45,173,82,94,89,76,-99,173,234,,,,,,,,
08/01/2011,9,-99,-99,104,84,202,53,190,98,91,90,124,-99,196,253,,,,,,,,
08/01/2011,10,-99,-99,85,110,172,73,154,97,97,108,132,-99,206,197,,,,,,,,
08/01/2011,11,-99,-99,86,132,148,74,125,88,59,120,134,-99,194,127,,,,,,,,
08/01/2011,12,-99,-99,95,110,142,70,93,80,46,106,93,-99,119,74,,,,,,,,
08/01/2011,13,-99,-99,89,76,114,68,77,79,57,74,66,-99,92,40,,,,,,,,
08/01/2011,14,-99,-99,70,63,100,81,78,76,126,69,60,-99,47,374,,,,,,,,
08/01/2011,15,-99,-99,58,61,79,64,-99,95,168,80,69,-99,38,112,,,,,,,,
08/01/2011,16,-99,-99,70,72,120,67,-99,-99,196,64,65,-99,94,505,,,,,,,,
08/01/2011,17,-99,-99,89,102,110,85,-99,-99,126,78,93,-99,591,326,,,,,,,,
08/01/2011,18,-99,-99,82,85,104,64,321,104,105,66,116,-99,390,207,,,,,,,,
08/01/2011,19,-99,-99,68,75,66,41,138,63,86,55,88,-99,80,97,,,,,,,,
08/01/2011,20,-99,-99,50,56,48,33,99,44,50,42,72,-99,45,49,,,,,,,,
08/01/2011,21,-99,-99,49,64,52,30,101,24,41,39,56,-99,36,-99,,,,,,,,
08/01/2011,22,-99,-99,29,54,61,39,99,31,9,35,41,-99,32,39,,,,,,,,
08/01/2011,23,-99,-99,38,44,54,29,78,51,32,33,29,-99,21,149,,,,,,,,
08/01/2011,24,-99,-99,49,59,57,41,65,22,35,45,41,-99,76,50,,,,,,,,
09/01/2011,1,-99,-99,52,53,53,52,57,27,27,38,34,-99,-99,17,,,,,,,,
09/01/2011,2,-99,-99,9,45,55,46,52,30,27,35,40,-99,57,21,,,,,,,,
09/01/2011,3,-99,-99,22,28,43,32,51,39,23,41,23,-99,48,59,,,,,,,,
09/01/2011,4,-99,-99,22,28,36,18,43,30,23,21,15,-99,49,52,,,,,,,,
09/01/2011,5,-99,-99,28,32,45,30,44,27,25,24,14,-99,-99,28,,,,,,,,
09/01/2011,6,-99,-99,18,33,40,17,37,30,17,26,15,-99,-99,-99,,,,,,,,
09/01/2011,7,-99,-99,20,29,41,34,35,24,16,28,20,-99,15,82,,,,,,,,
09/01/2011,8,-99,-99,30,32,39,27,42,48,30,29,32,-99,11,125,,,,,,,,
09/01/2011,9,-99,-99,28,39,44,31,62,49,67,29,47,-99,111,65,,,,,,,,
09/01/2011,10,-99,-99,26,36,47,12,50,-99,23,20,27,-99,120,12,,,,,,,,
09/01/2011,11,-99,-99,17,26,35,22,51,18,42,24,16,-99,1,-99,,,,,,,,
09/01/2011,12,-99,-99,15,16,26,25,20,7,24,23,13,-99,24,-99,,,,,,,,
09/01/2011,13,-99,-99,24,17,32,22,32,13,75,27,17,-99,23,39,,,,,,,,
09/01/2011,14,-99,-99,43,23,29,24,34,29,73,46,32,-99,17,39,,,,,,,,
09/01/2011,15,-99,-99,55,31,38,29,-99,33,124,37,20,-99,22,64,,,,,,,,
09/01/2011,16,-99,-99,61,35,59,38,-99,40,131,37,60,-99,97,60,,,,,,,,
09/01/2011,17,-99,-99,48,53,71,43,105,58,81,35,48,-99,58,73,,,,,,,,
09/01/2011,18,-99,-99,35,59,59,40,134,54,56,36,51,-99,55,70,,,,,,,,
09/01/2011,19,-99,-99,21,40,40,40,120,65,99,21,46,-99,21,19,,,,,,,,
09/01/2011,20,-99,-99,59,52,35,-99,79,129,97,22,40,-99,60,254,,,,,,,,
09/01/2011,21,-99,-99,56,62,61,-99,100,125,68,47,68,-99,126,112,,,,,,,,
09/01/2011,22,-99,-99,40,87,69,-99,-99,44,77,37,77,-99,167,64,,,,,,,,
09/01/2011,23,-99,-99,50,62,75,-99,-99,54,76,38,72,-99,129,104,,,,,,,,
09/01/2011,24,-99,-99,40,52,59,-99,51,47,53,37,74,-99,127,208,,,,,,,,
10/01/2011,1,-99,-99,37,53,64,-99,45,49,43,30,65,-99,126,123,,,,,,,,
10/01/2011,2,-99,-99,30,47,52,-99,37,32,29,14,50,-99,104,53,,,,,,,,
10/01/2011,3,-99,-99,21,38,44,-99,60,33,35,22,63,-99,10,44,,,,,,,,
10/01/2011,4,-99,-99,18,37,40,-99,76,18,7,19,59,-99,62,48,,,,,,,,
10/01/2011,5,-99,-99,17,38,41,-99,62,28,16,14,80,-99,59,85,,,,,,,,
10/01/2011,6,-99,-99,24,36,62,-99,90,34,53,80,70,-99,58,185,,,,,,,,
10/01/2011,7,-99,-99,57,47,115,-99,106,38,100,54,108,-99,87,131,,,,,,,,
10/01/2011,8,-99,-99,111,57,104,-99,132,71,103,42,157,-99,172,356,,,,,,,,
10/01/2011,9,-99,-99,159,58,88,-99,139,65,111,85,171,-99,216,65,,,,,,,,
10/01/2011,10,-99,-99,116,56,68,-99,110,54,101,83,192,-99,-99,74,,,,,,,,
10/01/2011,11,-99,-99,127,62,75,-99,104,40,37,103,119,-99,-99,51,,,,,,,,
10/01/2011,12,-99,-99,88,63,111,27,101,51,39,74,127,-99,148,66,,,,,,,,
10/01/2011,13,-99,-99,29,75,113,50,74,41,27,50,111,-99,36,39,,,,,,,,
10/01/2011,14,-99,-99,37,39,55,38,47,23,84,37,46,-99,13,-99,,,,,,,,
10/01/2011,15,-99,-99,31,32,92,29,46,32,41,-99,37,-99,30,24,,,,,,,,
10/01/2011,16,-99,-99,33,79,155,29,91,46,66,54,19,-99,11,130,,,,,,,,
10/01/2011,17,-99,-99,58,67,169,46,144,38,53,47,42,-99,105,224,,,,,,,,
10/01/2011,18,-99,-99,47,44,87,55,162,103,61,76,138,-99,168,237,,,,,,,,
10/01/2011,19,-99,-99,101,70,62,54,159,118,53,100,137,-99,187,201,,,,,,,,
10/01/2011,20,-99,-99,96,67,70,43,107,107,87,89,149,-99,116,129,,,,,,,,
10/01/2011,21,-99,-99,66,64,115,35,90,51,114,90,176,-99,177,170,,,,,,,,
10/01/2011,22,-99,-99,68,88,107,39,105,57,107,66,158,-99,125,214,,,,,,,,
10/01/2011,23,-99,-99,60,86,150,60,113,70,101,49,137,-99,146,207,,,,,,,,
10/01/2011,24,-99,-99,43,87,96,51,129,74,85,44,94,-99,121,149,,,,,,,,
11/01/2011,1,-99,-99,39,77,62,44,153,89,89,50,76,-99,146,198,,,,,,,,
11/01/2011,2,-99,-99,34,73,84,39,128,75,76,40,51,-99,96,177,,,,,,,,
11/01/2011,3,-99,-99,30,73,158,26,104,66,62,40,76,-99,89,151,,,,,,,,
11/01/2011,4,-99,-99,31,92,135,41,92,62,61,27,70,-99,112,114,,,,,,,,
11/01/2011,5,-99,-99,31,92,118,43,96,66,53,30,83,-99,108,130,,,,,,,,
11/01/2011,6,-99,-99,38,94,118,46,-99,67,63,37,77,-99,116,329,,,,,,,,
11/01/2011,7,-99,-99,55,107,131,39,-99,98,95,52,81,-99,129,220,,,,,,,,
11/01/2011,8,-99,-99,140,110,212,85,-99,155,105,60,105,-99,160,405,,,,,,,,
11/01/2011,9,-99,-99,199,136,208,78,-99,123,141,87,105,-99,236,285,,,,,,,,
11/01/2011,10,-99,-99,84,124,235,90,-99,114,135,74,111,-99,162,233,,,,,,,,
11/01/2011,11,-99,-99,51,103,116,103,-99,106,108,78,96,-99,107,-99,,,,,,,,
11/01/2011,12,-99,-99,60,-99,107,-99,-99,46,106,75,131,-99,128,-99,,,,,,,,
11/01/2011,13,-99,-99,68,-99,104,-99,-99,63,99,75,83,-99,141,122,,,,,,,,
11/01/2011,14,-99,-99,98,63,109,-99,-99,56,77,82,90,-99,131,156,,,,,,,,
11/01/2011,15,-99,-99,106,81,104,90,-99,89,87,84,93,-99,185,124,,,,,,,,
11/01/2011,16,-99,-99,107,76,115,107,-99,103,105,82,117,-99,199,205,,,,,,,,
11/01/2011,17,-99,-99,160,108,239,110,-99,141,247,141,277,-99,515,618,,,,,,,,
11/01/2011,18,-99,-99,317,244,299,250,287,299,546,231,253,-99,290,418,,,,,,,,
11/01/2011,19,-99,-99,243,181,182,222,337,202,301,139,214,-99,223,303,,,,,,,,
11/01/2011,20,-99,-99,169,140,156,166,246,212,217,90,95,-99,92,154,,,,,,,,
11/01/2011,21,-99,-99,67,110,97,112,78,135,177,37,51,-99,57,106,,,,,,,,
11/01/2011,22,-99,-99,40,68,49,53,50,62,123,26,32,-99,23,68,,,,,,,,
11/01/2011,23,-99,-99,12,48,28,29,25,32,56,8,18,-99,1,41,,,,,,,,
11/01/2011,24,-99,-99,5,18,23,19,23,12,26,12,10,-99,-99,28,,,,,,,,
12/01/2011,1,-99,-99,-99,18,17,15,23,5,15,11,7,-99,-99,13,,,,,,,,
12/01/2011,2,-99,-99,-99,13,15,10,15,1,5,11,8,-99,-99,10,,,,,,,,
12/01/2011,3,-99,-99,-99,17,15,9,12,-99,7,5,7,-99,-99,12,,,,,,,,
12/01/2011,4,-99,-99,-99,27,25,7,11,-99,3,11,14,-99,-99,9,,,,,,,,
12/01/2011,5,-99,-99,-99,18,14,4,13,3,4,3,14,-99,1,22,,,,,,,,
12/01/2011,6,-99,-99,1,21,31,7,14,5,8,6,20,-99,2,42,,,,,,,,
12/01/2011,7,-99,-99,8,23,49,4,17,11,40,8,28,-99,14,54,,,,,,,,
12/01/2011,8,-99,-99,19,21,34,8,32,22,25,13,37,-99,40,67,,,,,,,,
12/01/2011,9,-99,-99,19,26,45,10,25,29,26,26,45,-99,55,63,,,,,,,,
12/01/2011,10,-99,-99,21,27,48,17,42,29,28,30,43,-99,39,83,,,,,,,,
12/01/2011,11,-99,-99,17,32,42,20,30,28,36,41,40,-99,43,46,,,,,,,,
12/01/2011,12,-99,-99,31,30,51,28,42,27,35,28,65,-99,31,65,,,,,,,,
12/01/2011,13,-99,-99,29,38,77,45,53,43,41,38,32,-99,33,70,,,,,,,,
12/01/2011,14,-99,-99,42,36,64,38,57,48,56,40,29,-99,38,60,,,,,,,,
12/01/2011,15,-99,-99,42,39,64,61,55,36,60,40,54,-99,90,75,,,,,,,,
12/01/2011,16,-99,-99,62,55,68,71,94,42,56,-99,71,-99,118,149,,,,,,,,
12/01/2011,17,-99,-99,98,45,74,70,161,51,65,-99,115,-99,209,256,,,,,,,,
12/01/2011,18,-99,-99,154,86,168,88,229,84,87,97,157,-99,205,285,,,,,,,,
12/01/2011,19,-99,-99,174,139,133,131,150,131,170,98,128,-99,137,167,,,,,,,,
12/01/2011,20,-99,-99,107,109,145,121,86,132,104,65,69,-99,55,108,,,,,,,,
12/01/2011,21,-99,-99,53,73,77,63,54,76,87,41,47,-99,26,85,,,,,,,,
12/01/2011,22,-99,-99,25,40,49,40,31,42,58,19,24,-99,21,40,,,,,,,,
12/01/2011,23,-99,-99,30,32,32,28,22,22,32,15,12,-99,8,35,,,,,,,,
12/01/2011,24,-99,-99,30,20,22,28,15,25,15,22,17,-99,-99,21,,,,,,,,
13/01/2011,1,-99,-99,16,19,16,42,13,27,18,20,11,-99,25,20,,,,,,,,
13/01/2011,2,-99,-99,17,30,16,37,20,19,18,17,11,-99,3,19,,,,,,,,
13/01/2011,3,-99,-99,18,23,25,38,19,13,20,15,9,-99,10,27,,,,,,,,
13/01/2011,4,-99,-99,15,21,29,32,22,15,20,11,10,-99,6,30,,,,,,,,
13/01/2011,5,-99,-99,23,26,25,28,37,10,16,18,14,-99,7,48,,,,,,,,
13/01/2011,6,-99,-99,26,35,34,26,37,12,18,23,25,-99,14,74,,,,,,,,
13/01/2011,7,-99,-99,44,51,64,32,60,21,80,27,38,-99,34,83,,,,,,,,
13/01/2011,8,-99,-99,45,65,101,34,79,44,45,28,46,-99,59,110,,,,,,,,
13/01/2011,9,-99,-99,49,59,74,56,90,69,90,38,34,-99,49,180,,,,,,,,
13/01/2011,10,-99,-99,56,45,76,66,76,60,77,36,54,-99,64,150,,,,,,,,
13/01/2011,11,-99,-99,61,56,72,76,83,62,113,44,70,-99,76,122,,,,,,,,
13/01/2011,12,-99,-99,54,62,77,76,95,78,113,70,89,-99,99,136,,,,,,,,
13/01/2011,13,-99,-99,63,72,104,100,100,87,114,-99,79,-99,82,132,,,,,,,,
13/01/2011,14,-99,-99,86,81,117,112,101,87,118,-99,73,-99,94,112,,,,,,,,
13/01/2011,15,-99,-99,109,99,143,-99,107,104,143,87,78,-99,79,222,,,,,,,,
13/01/2011,16,-99,-99,101,102,153,122,82,106,141,83,62,-99,67,128,,,,,,,,
13/01/2011,17,-99,-99,99,112,147,146,81,81,127,79,71,-99,80,138,,,,,,,,
13/01/2011,18,-99,-99,96,104,128,97,111,81,115,86,81,-99,95,204,,,,,,,,
13/01/2011,19,-99,-99,40,75,91,88,-99,19,89,52,92,-99,99,157,,,,,,,,
13/01/2011,20,-99,-99,62,51,90,78,-99,26,40,38,68,-99,70,44,,,,,,,,
13/01/2011,21,-99,-99,29,35,75,67,59,24,40,36,53,-99,48,97,,,,,,,,
13/01/2011,22,-99,-99,34,38,53,52,40,30,12,26,23,-99,23,53,,,,,,,,
13/01/2011,23,-99,-99,38,28,38,46,38,27,12,22,31,-99,13,46,,,,,,,,
13/01/2011,24,-99,-99,32,20,30,54,25,30,12,24,16,-99,38,41,,,,,,,,
14/01/2011,1,-99,-99,21,19,34,45,31,29,14,28,30,-99,35,36,,,,,,,,
14/01/2011,2,-99,-99,25,38,45,28,38,21,13,27,38,-99,40,33,,,,,,,,
14/01/2011,3,-99,-99,19,41,45,30,58,22,7,21,27,-99,31,45,,,,,,,,
14/01/2011,4,-99,-99,22,57,58,31,53,24,17,28,32,-99,12,58,,,,,,,,
14/01/2011,5,-99,-99,30,69,74,35,46,24,12,29,38,-99,31,57,,,,,,,,
14/01/2011,6,-99,-99,39,64,63,37,65,25,27,27,44,-99,32,79,,,,,,,,
14/01/2011,7,-99,-99,58,38,67,38,146,29,38,45,60,-99,41,114,,,,,,,,
14/01/2011,8,-99,-99,81,60,70,45,108,51,47,58,77,-99,53,166,,,,,,,,
14/01/2011,9,-99,-99,94,65,107,60,106,66,72,76,104,-99,95,187,,,,,,,,
14/01/2011,10,-99,-99,111,53,144,90,110,76,76,110,135,-99,70,134,,,,,,,,
14/01/2011,11,-99,-99,133,70,123,97,93,90,69,134,152,-99,153,137,,,,,,,,
14/01/2011,12,-99,-99,107,78,124,104,122,82,67,125,175,-99,141,151,,,,,,,,
14/01/2011,13,-99,-99,61,60,96,66,98,14,21,68,6,-99,11,64,,,,,,,,
14/01/2011,14,-99,-99,13,32,91,54,50,14,-99,19,12,-99,-99,55,,,,,,,,
14/01/2011,15,-99,-99,40,42,77,78,50,53,18,31,25,-99,37,66,,,,,,,,
14/01/2011,16,-99,-99,44,56,66,95,60,65,55,37,34,-99,33,75,,,,,,,,
14/01/2011,17,-99,-99,55,49,101,73,60,50,62,37,36,-99,51,114,,,,,,,,
14/01/2011,18,-99,-99,64,53,74,79,64,54,47,37,63,-99,87,127,,,,,,,,
14/01/2011,19,-99,-99,77,58,85,92,84,129,120,50,98,-99,157,147,,,,,,,,
14/01/2011,20,-99,-99,75,66,98,99,117,116,79,55,114,-99,189,146,,,,,,,,
14/01/2011,21,-99,-99,77,99,113,91,114,135,103,60,109,-99,83,134,,,,,,,,
14/01/2011,22,-99,-99,92,77,109,85,79,95,91,54,108,-99,97,79,,,,,,,,
14/01/2011,23,-99,-99,89,71,112,89,65,66,60,49,96,-99,34,53,,,,,,,,
14/01/2011,24,-99,-99,72,64,78,79,68,59,61,41,80,-99,78,67,,,,,,,,
15/01/2011,1,-99,-99,67,61,82,78,64,52,44,33,68,-99,66,92,,,,,,,,
15/01/2011,2,-99,-99,64,61,85,66,69,62,42,47,90,-99,93,87,,,,,,,,
15/01/2011,3,-99,-99,40,63,84,41,97,68,27,45,59,-99,53,104,,,,,,,,
15/01/2011,4,-99,-99,28,68,78,30,100,47,37,37,54,-99,89,171,,,,,,,,
15/01/2011,5,-99,-99,31,71,78,33,96,28,27,30,61,-99,100,109,,,,,,,,
15/01/2011,6,-99,-99,43,69,78,26,103,39,24,29,88,-99,102,143,,,,,,,,
15/01/2011,7,-99,-99,44,53,123,26,97,48,33,33,76,-99,83,179,,,,,,,,
15/01/2011,8,-99,-99,57,83,113,31,126,63,47,42,77,-99,106,173,,,,,,,,
15/01/2011,9,-99,-99,82,93,136,57,160,62,81,55,93,-99,173,229,,,,,,,,
15/01/2011,10,-99,-99,109,68,139,64,119,55,75,75,133,-99,163,153,,,,,,,,
15/01/2011,11,-99,-99,117,93,140,72,93,64,70,94,140,-99,168,122,,,,,,,,
15/01/2011,12,-99,-99,41,40,99,41,58,8,-99,55,54,-99,99,63,,,,,,,,
