FECHA,HORA,ACO,ATI,CAM,CHO,CUA,CUT,FAC,HGM,IZT,MER,PED,SAG,SFE,SUR,TAH,TLA,TLI,UIZ,VIF,XAL,,,,,,,,
15/10/2014,4,12,12,37,22,-99,40,20,21,25,36,19,-99,22,17,4,32,-99,22,31,-99,,,,,,,,
15/10/2014,5,14,36,36,26,-99,60,29,29,31,47,19,-99,21,16,21,27,89,35,43,-99,,,,,,,,
15/10/2014,6,22,73,61,45,-99,115,41,30,32,44,30,47,23,18,27,64,22,45,82,-99,,,,,,,,
15/10/2014,7,34,135,93,70,-99,85,91,33,37,44,47,71,19,25,41,83,112,37,84,-99,,,,,,,,
15/10/2014,8,54,110,86,80,-99,96,74,41,36,-99,44,81,26,32,53,116,86,37,139,-99,,,,,,,,
15/10/2014,9,37,76,89,79,-99,177,73,61,43,78,45,88,31,37,49,114,48,55,89,-99,,,,,,,,
15/10/2014,10,14,93,63,62,-99,61,78,66,56,102,58,97,16,50,63,106,92,71,74,-99,,,,,,,,
15/10/2014,11,16,51,57,46,-99,47,37,45,42,72,41,101,45,42,54,44,21,50,79,-99,,,,,,,,
15/10/2014,12,27,79,58,53,-99,34,37,37,41,84,41,92,31,36,43,61,57,72,58,-99,,,,,,,,
15/10/2014,13,29,55,68,53,-99,25,43,36,36,90,49,50,25,29,45,56,-99,95,47,-99,,,,,,,,
15/10/2014,14,21,48,54,63,-99,33,42,27,44,74,68,50,23,41,47,55,-99,65,28,-99,,,,,,,,
15/10/2014,15,11,47,55,62,-99,40,44,35,44,73,47,49,30,40,60,50,42,64,33,-99,,,,,,,,
15/10/2014,16,22,45,51,50,-99,36,40,55,36,55,78,36,74,38,49,56,43,70,31,-99,,,,,,,,
15/10/2014,17,24,56,49,67,-99,34,47,57,34,38,76,30,66,37,54,55,9,-99,-99,-99,,,,,,,,
15/10/2014,18,34,45,52,54,-99,33,44,41,26,36,49,26,48,25,42,48,47,-99,-99,-99,,,,,,,,
15/10/2014,19,30,37,66,120,-99,51,40,-99,26,45,41,38,43,43,36,45,59,46,58,-99,,,,,,,,
15/10/2014,20,30,43,74,48,-99,78,39,37,24,31,53,56,39,38,64,62,55,34,67,-99,,,,,,,,
15/10/2014,21,30,50,32,40,-99,45,33,28,25,35,44,38,28,36,64,51,30,24,65,-99,,,,,,,,
15/10/2014,22,23,46,31,29,-99,47,26,36,27,51,36,31,31,25,24,33,36,39,42,-99,,,,,,,,
15/10/2014,23,23,46,30,-99,-99,72,32,26,28,45,48,24,25,19,21,52,40,47,43,-99,,,,,,,,
15/10/2014,24,27,40,37,49,-99,54,36,30,22,44,28,26,23,19,26,47,69,36,31,-99,,,,,,,,
16/10/2014,1,40,31,42,23,-99,40,34,29,28,49,29,39,16,16,28,42,36,63,33,-99,,,,,,,,
16/10/2014,2,37,20,46,16,-99,37,24,41,37,59,18,49,-99,19,23,45,86,45,37,-99,,,,,,,,
16/10/2014,3,33,16,36,29,-99,21,24,48,69,46,23,51,14,20,23,30,35,53,27,-99,,,,,,,,
16/10/2014,4,36,23,30,30,-99,42,20,42,44,40,26,38,23,20,20,41,59,44,44,-99,,,,,,,,
16/10/2014,5,36,37,24,45,-99,44,25,39,42,57,29,41,21,26,25,63,29,50,48,-99,,,,,,,,
16/10/2014,6,35,48,33,74,-99,93,50,51,47,73,29,81,23,33,34,64,94,-99,88,-99,,,,,,,,
16/10/2014,7,49,89,52,101,-99,174,128,62,48,75,38,63,28,44,39,87,89,61,101,-99,,,,,,,,
16/10/2014,8,54,106,68,113,-99,253,131,71,56,90,69,97,51,47,61,84,100,55,130,-99,,,,,,,,
16/10/2014,9,52,89,63,109,-99,201,80,77,62,82,61,94,53,50,59,94,106,71,106,-99,,,,,,,,
16/10/2014,10,26,57,58,112,-99,105,78,93,57,102,62,101,60,35,68,66,129,94,97,-99,,,,,,,,
16/10/2014,11,49,71,61,97,-99,125,46,80,56,104,67,138,-99,-99,55,60,107,94,95,-99,,,,,,,,
16/10/2014,12,39,53,43,93,-99,70,18,79,70,82,73,131,42,-99,50,88,25,86,101,-99,,,,,,,,
16/10/2014,13,22,54,63,71,-99,26,40,67,64,89,67,91,86,65,68,88,33,91,75,-99,,,,,,,,
16/10/2014,14,54,72,83,57,-99,38,75,65,66,107,57,79,73,92,57,91,69,63,59,-99,,,,,,,,
16/10/2014,15,69,64,58,54,-99,25,104,84,63,90,114,77,119,98,56,90,-99,103,43,-99,,,,,,,,
16/10/2014,16,61,55,53,65,-99,81,64,77,59,86,94,77,87,71,46,79,93,97,67,-99,,,,,,,,
16/10/2014,17,17,89,54,44,-99,56,76,34,40,61,67,33,78,75,39,29,42,48,28,-99,,,,,,,,
16/10/2014,18,18,67,41,57,-99,23,29,32,25,32,-99,-99,32,40,58,36,39,41,16,-99,,,,,,,,
16/10/2014,19,20,22,21,33,-99,19,26,21,13,30,24,29,22,29,60,23,37,16,16,-99,,,,,,,,
16/10/2014,20,24,20,21,26,-99,29,26,18,14,28,16,22,15,14,14,25,36,22,18,-99,,,,,,,,
16/10/2014,21,31,24,26,30,-99,42,29,14,12,22,12,41,12,15,10,27,42,27,55,-99,,,,,,,,
16/10/2014,22,30,30,20,17,-99,45,21,16,7,37,15,39,11,18,26,47,45,25,17,-99,,,,,,,,
16/10/2014,23,41,33,47,-99,-99,46,30,30,8,40,14,13,19,18,26,38,20,29,25,-99,,,,,,,,
16/10/2014,24,39,28,24,-99,-99,52,6,31,21,38,17,20,16,13,24,42,45,29,25,-99,,,,,,,,
17/10/2014,1,41,19,34,24,-99,56,9,28,28,68,14,23,15,25,28,17,45,42,42,-99,,,,,,,,
17/10/2014,2,33,12,30,51,-99,32,17,34,35,47,16,43,7,31,17,15,42,49,34,-99,,,,,,,,
17/10/2014,3,29,11,27,43,-99,29,13,31,47,29,12,45,-99,28,18,42,29,37,33,-99,,,,,,,,
17/10/2014,4,29,31,41,37,-99,23,17,36,40,52,16,54,25,31,22,45,67,48,33,-99,,,,,,,,
17/10/2014,5,30,24,42,49,-99,41,22,35,31,58,17,52,20,27,24,47,12,45,39,-99,,,,,,,,
17/10/2014,6,34,48,42,55,-99,49,55,40,33,52,31,89,31,24,34,53,80,28,60,-99,,,,,,,,
17/10/2014,7,28,76,72,75,-99,85,113,41,42,61,37,77,39,42,43,77,63,30,67,-99,,,,,,,,
17/10/2014,8,38,109,75,95,-99,125,91,62,49,66,44,80,36,45,61,101,108,57,83,-99,,,,,,,,
17/10/2014,9,46,53,92,86,-99,62,32,77,41,70,-99,101,69,66,65,83,91,65,77,-99,,,,,,,,
17/10/2014,10,33,49,97,79,-99,52,29,74,63,88,72,98,49,94,68,74,98,92,63,-99,,,,,,,,
17/10/2014,11,29,47,59,76,-99,19,-99,108,82,126,67,77,68,70,78,86,22,94,53,-99,,,,,,,,
17/10/2014,12,19,45,70,70,-99,27,-99,92,71,80,43,57,75,64,56,78,-99,73,38,-99,,,,,,,,
17/10/2014,13,44,42,75,74,-99,16,74,54,50,89,95,42,32,78,57,89,-99,81,26,-99,,,,,,,,
17/10/2014,14,38,36,46,72,-99,14,67,58,41,54,94,39,105,64,44,46,-99,73,13,-99,,,,,,,,
17/10/2014,15,27,34,56,80,-99,27,54,51,19,45,56,68,98,48,51,38,20,62,23,-99,,,,,,,,
17/10/2014,16,42,51,49,63,-99,45,43,31,22,67,59,47,47,44,66,33,36,57,58,-99,,,,,,,,
17/10/2014,17,32,51,54,59,-99,29,48,43,35,46,39,27,24,35,64,41,27,45,36,-99,,,,,,,,
17/10/2014,18,31,55,47,34,-99,57,48,58,24,42,47,44,53,58,47,49,65,58,42,-99,,,,,,,,
17/10/2014,19,30,45,54,24,-99,25,43,33,50,56,38,49,41,36,23,45,55,-99,38,-99,,,,,,,,
17/10/2014,20,31,56,33,2,-99,57,40,40,40,41,22,56,18,21,28,42,59,31,67,-99,,,,,,,,
17/10/2014,21,25,51,29,13,-99,44,44,32,28,29,-99,32,17,8,24,30,66,31,41,-99,,,,,,,,
17/10/2014,22,19,34,24,-99,-99,35,23,20,20,43,-99,13,27,31,9,29,51,18,24,-99,,,,,,,,
17/10/2014,23,17,27,12,5,-99,21,19,36,19,14,30,24,-99,8,10,32,43,29,26,-99,,,,,,,,
17/10/2014,24,15,37,33,5,-99,31,20,25,13,26,14,46,7,6,10,17,-99,37,21,-99,,,,,,,,
18/10/2014,1,-99,33,18,14,-99,27,27,28,17,34,21,44,14,15,14,26,-99,35,21,-99,,,,,,,,
18/10/2014,2,-99,33,16,9,-99,38,26,19,18,29,25,47,19,20,15,32,-99,21,26,-99,,,,,,,,
18/10/2014,3,-99,31,26,7,-99,47,25,26,14,26,20,33,26,20,17,27,-99,30,37,-99,,,,,,,,
18/10/2014,4,-99,36,19,11,-99,48,28,29,21,29,28,37,24,22,14,38,-99,-99,30,-99,,,,,,,,
18/10/2014,5,-99,40,24,19,-99,86,32,40,25,35,29,42,13,23,15,42,-99,36,35,-99,,,,,,,,
18/10/2014,6,-99,33,39,39,-99,50,34,36,26,33,20,46,7,26,18,52,-99,17,38,-99,,,,,,,,
18/10/2014,7,-99,41,48,56,-99,46,38,50,34,58,27,41,23,30,23,76,-99,50,42,-99,,,,,,,,
18/10/2014,8,-99,50,45,57,-99,47,38,57,40,63,26,46,27,40,30,71,-99,35,46,-99,,,,,,,,
18/10/2014,9,-99,52,47,53,-99,36,35,62,38,48,37,42,40,46,29,58,-99,47,43,-99,,,,,,,,
18/10/2014,10,-99,45,43,37,-99,35,34,60,39,69,51,37,36,52,36,53,-99,57,33,-99,,,,,,,,
18/10/2014,11,-99,38,37,48,-99,32,34,56,41,57,40,21,45,46,37,52,-99,59,33,-99,,,,,,,,
18/10/2014,12,-99,45,49,67,-99,30,34,55,30,36,52,30,38,37,50,55,-99,42,22,-99,,,,,,,,
18/10/2014,13,-99,43,43,39,-99,36,35,35,44,31,44,28,47,35,40,48,-99,54,42,-99,,,,,,,,
18/10/2014,14,-99,37,32,29,-99,35,20,37,53,67,38,23,38,39,30,49,-99,64,47,-99,,,,,,,,
18/10/2014,15,-99,29,27,44,-99,37,17,35,29,57,38,44,22,15,35,48,-99,34,33,-99,,,,,,,,
18/10/2014,16,-99,32,27,56,-99,18,22,32,26,35,34,19,21,26,38,30,-99,34,14,-99,,,,,,,,
18/10/2014,17,-99,28,35,25,-99,9,21,48,21,20,20,33,18,22,17,20,-99,37,14,-99,,,,,,,,
18/10/2014,18,-99,19,42,28,-99,8,20,16,15,18,25,13,25,21,6,26,-99,25,11,-99,,,,,,,,
18/10/2014,19,-99,11,7,25,-99,16,17,17,11,16,-99,14,13,8,11,15,-99,17,16,-99,,,,,,,,
18/10/2014,20,-99,18,30,22,-99,12,15,19,27,17,-99,22,7,9,20,22,-99,29,7,-99,,,,,,,,
18/10/2014,21,-99,17,7,16,-99,16,15,21,11,26,-99,20,9,7,4,30,-99,20,11,-99,,,,,,,,
18/10/2014,22,-99,11,20,11,-99,24,11,16,17,-99,-99,13,17,23,6,23,-99,9,19,-99,,,,,,,,
18/10/2014,23,-99,6,12,20,-99,-99,6,15,6,-99,-99,-99,3,10,8,37,-99,11,1,-99,,,,,,,,
18/10/2014,24,-99,1,29,13,-99,-99,3,14,5,17,-99,14,5,8,-99,31,-99,8,7,-99,,,,,,,,
19/10/2014,1,-99,2,-99,-99,-99,-99,-99,13,3,19,-99,16,-99,-99,-99,17,-99,8,4,-99,,,,,,,,
19/10/2014,2,-99,-99,-99,-99,-99,4,-99,6,8,41,-99,-99,-99,-99,-99,11,-99,10,-99,-99,,,,,,,,
19/10/2014,3,-99,3,-99,-99,-99,9,-99,7,9,16,-99,27,-99,-99,-99,3,-99,20,4,-99,,,,,,,,
19/10/2014,4,4,9,-99,-99,-99,9,2,8,4,-99,-99,13,-99,-99,-99,17,-99,-99,12,-99,,,,,,,,
19/10/2014,5,8,12,-99,-99,-99,7,5,8,4,24,-99,11,-99,2,-99,11,-99,-99,9,-99,,,,,,,,
19/10/2014,6,8,16,-99,-99,-99,9,10,8,7,19,-99,-99,-99,4,5,13,-99,18,12,-99,,,,,,,,
19/10/2014,7,11,11,-99,-99,-99,14,13,8,16,28,-99,-99,-99,9,10,35,-99,39,15,-99,,,,,,,,
19/10/2014,8,7,16,-99,-99,-99,13,16,7,17,-99,-99,15,-99,14,12,22,-99,8,12,-99,,,,,,,,
19/10/2014,9,8,10,-99,-99,-99,4,9,12,4,15,-99,21,-99,13,15,23,-99,10,11,-99,,,,,,,,
19/10/2014,10,6,11,-99,-99,-99,18,7,19,8,16,-99,17,-99,14,9,20,-99,19,14,-99,,,,,,,,
19/10/2014,11,10,22,-99,-99,-99,25,14,13,9,12,-99,15,-99,9,4,27,-99,14,21,-99,,,,,,,,
19/10/2014,12,16,18,-99,-99,-99,12,15,17,7,31,-99,30,-99,10,7,22,-99,10,24,-99,,,,,,,,
19/10/2014,13,9,21,-99,-99,-99,-99,12,13,11,-99,-99,33,-99,14,7,14,-99,15,18,-99,,,,,,,,
19/10/2014,14,11,13,-99,-99,-99,3,7,20,12,22,-99,25,-99,9,28,18,-99,11,18,-99,,,,,,,,
19/10/2014,15,20,23,-99,-99,-99,21,4,20,16,27,-99,28,-99,15,19,14,-99,18,6,-99,,,,,,,,
19/10/2014,16,23,14,-99,-99,-99,2,10,18,26,-99,-99,15,-99,27,31,19,-99,18,7,-99,,,,,,,,
19/10/2014,17,7,13,-99,-99,-99,-99,5,7,15,18,-99,18,-99,11,15,-99,-99,3,-99,-99,,,,,,,,
19/10/2014,18,9,7,-99,-99,-99,7,12,17,13,20,-99,12,-99,7,2,-99,-99,15,-99,-99,,,,,,,,
19/10/2014,19,12,3,-99,-99,-99,11,12,11,12,13,-99,-99,-99,6,1,-99,-99,13,-99,-99,,,,,,,,
19/10/2014,20,9,11,-99,-99,-99,15,6,8,8,18,-99,-99,-99,10,4,9,-99,9,13,-99,,,,,,,,
19/10/2014,21,11,11,-99,-99,-99,14,8,13,4,11,-99,16,-99,9,10,10,-99,16,18,-99,,,,,,,,
19/10/2014,22,8,7,-99,-99,-99,9,7,12,13,20,-99,8,-99,5,7,15,-99,-99,16,-99,,,,,,,,
19/10/2014,23,7,4,-99,-99,-99,4,2,10,8,12,-99,4,-99,4,3,5,-99,-99,1,-99,,,,,,,,
19/10/2014,24,2,1,-99,-99,-99,4,1,9,-99,13,-99,-99,-99,1,5,9,-99,-99,2,-99,,,,,,,,
20/10/2014,1,13,6,9,-99,-99,6,-99,9,19,10,-99,-99,-99,-99,2,13,-99,-99,-99,-99,,,,,,,,
20/10/2014,2,7,8,7,-99,-99,8,3,12,6,15,-99,-99,-99,-99,2,12,-99,-99,6,-99,,,,,,,,
20/10/2014,3,-99,5,13,-99,-99,9,1,9,10,21,-99,-99,-99,-99,1,13,-99,11,6,-99,,,,,,,,
20/10/2014,4,6,10,5,-99,-99,11,9,12,10,20,-99,-99,-99,1,2,17,-99,26,12,-99,,,,,,,,
20/10/2014,5,7,14,11,-99,-99,10,8,11,10,24,-99,-99,-99,4,4,18,-99,19,13,-99,,,,,,,,
20/10/2014,6,10,16,18,10,-99,16,11,16,12,34,-99,-99,-99,6,4,10,-99,19,17,-99,,,,,,,,
20/10/2014,7,20,20,21,18,-99,19,12,17,19,32,-99,-99,-99,13,11,19,-99,10,21,-99,,,,,,,,
20/10/2014,8,26,19,23,21,-99,18,15,18,16,29,-99,-99,-99,16,15,25,-99,20,19,-99,,,,,,,,
20/10/2014,9,18,20,30,24,-99,14,11,25,14,27,-99,-99,-99,19,10,16,-99,28,18,-99,,,,,,,,
20/10/2014,10,10,17,34,9,-99,4,16,34,16,43,-99,-99,-99,25,12,33,-99,27,24,-99,,,,,,,,
20/10/2014,11,17,8,24,14,-99,10,10,26,17,23,-99,-99,-99,18,17,21,-99,47,19,-99,,,,,,,,
20/10/2014,12,11,12,39,22,-99,11,2,37,13,13,-99,-99,-99,29,20,15,-99,31,15,-99,,,,,,,,
20/10/2014,13,-99,19,17,18,-99,2,9,16,17,38,-99,-99,-99,30,25,-99,-99,24,9,-99,,,,,,,,
20/10/2014,14,10,17,29,9,-99,16,3,32,24,31,-99,-99,-99,12,7,17,-99,34,10,-99,,,,,,,,
20/10/2014,15,12,24,25,26,-99,13,14,27,9,14,-99,-99,-99,29,38,27,-99,19,20,-99,,,,,,,,
20/10/2014,16,3,30,23,8,-99,3,11,14,17,22,-99,-99,-99,15,3,22,-99,15,10,-99,,,,,,,,
20/10/2014,17,7,18,32,16,-99,18,15,24,15,19,-99,-99,-99,17,3,22,-99,9,10,-99,,,,,,,,
20/10/2014,18,5,14,34,7,-99,13,15,-99,16,15,-99,-99,-99,7,5,25,-99,15,19,-99,,,,,,,,
20/10/2014,19,9,11,19,18,-99,23,11,-99,7,22,-99,-99,-99,9,-99,35,-99,29,12,-99,,,,,,,,
20/10/2014,20,9,15,-99,-99,-99,11,12,-99,11,6,-99,-99,-99,16,-99,32,-99,6,14,-99,,,,,,,,
20/10/2014,21,14,10,15,5,-99,10,8,7,8,18,-99,-99,-99,7,-99,29,-99,13,13,-99,,,,,,,,
20/10/2014,22,3,5,10,3,-99,6,5,15,7,14,-99,-99,-99,10,-99,13,-99,15,11,-99,,,,,,,,
20/10/2014,23,4,2,11,-99,-99,6,4,9,2,10,-99,-99,-99,6,-99,8,-99,-99,15,-99,,,,,,,,
20/10/2014,24,3,2,20,-99,-99,9,-99,19,6,8,-99,-99,-99,1,-99,6,-99,22,3,-99,,,,,,,,
21/10/2014,1,2,-99,10,-99,-99,14,-99,9,12,-99,-99,10,-99,-99,-99,7,-99,14,12,-99,,,,,,,,
21/10/2014,2,11,5,-99,-99,-99,14,-99,14,8,-99,-99,14,-99,-99,-99,-99,-99,-99,15,-99,,,,,,,,
21/10/2014,3,3,3,10,-99,-99,22,-99,6,6,7,-99,13,-99,2,-99,16,-99,8,10,-99,,,,,,,,
21/10/2014,4,4,10,17,4,-99,5,6,8,8,13,-99,24,-99,2,-99,26,-99,18,17,-99,,,,,,,,
21/10/2014,5,6,16,23,7,-99,19,18,11,5,25,-99,-99,-99,4,-99,22,-99,-99,19,-99,,,,,,,,
21/10/2014,6,9,27,26,29,-99,29,34,18,7,34,-99,23,-99,11,15,17,-99,32,24,-99,,,,,,,,
21/10/2014,7,28,27,39,38,-99,29,42,19,20,44,-99,31,-99,19,18,35,-99,45,39,-99,,,,,,,,
21/10/2014,8,32,27,54,30,-99,24,38,36,28,39,-99,45,-99,32,25,55,-99,37,48,-99,,,,,,,,
21/10/2014,9,11,40,45,22,-99,12,22,53,26,43,-99,29,-99,45,22,55,-99,25,25,-99,,,,,,,,
21/10/2014,10,3,22,26,17,-99,26,26,35,31,41,-99,28,18,37,19,32,-99,37,19,-99,,,,,,,,
21/10/2014,11,6,15,-99,16,-99,14,20,18,22,23,-99,36,35,56,13,22,-99,10,15,-99,,,,,,,,
21/10/2014,12,4,22,-99,14,-99,15,13,29,9,15,-99,29,40,19,19,29,-99,8,29,-99,,,,,,,,
21/10/2014,13,12,20,-99,20,-99,19,14,-99,13,36,-99,19,20,22,20,36,-99,19,28,-99,,,,,,,,
21/10/2014,14,6,33,-99,18,-99,9,18,29,19,26,-99,-99,30,24,14,44,-99,29,16,-99,,,,,,,,
21/10/2014,15,11,35,-99,24,-99,24,20,29,15,42,-99,-99,-99,32,21,32,-99,25,18,-99,,,,,,,,
21/10/2014,16,9,42,-99,31,-99,19,23,51,10,42,-99,35,33,29,21,35,-99,42,33,-99,,,,,,,,
21/10/2014,17,21,42,-99,40,-99,37,31,21,17,34,-99,42,46,30,22,38,-99,24,24,-99,,,,,,,,
21/10/2014,18,11,31,-99,43,-99,23,25,29,24,26,-99,-99,35,43,32,38,-99,22,16,-99,,,,,,,,
21/10/2014,19,14,43,-99,16,-99,30,20,20,17,21,-99,20,21,22,15,34,-99,-99,30,-99,,,,,,,,
21/10/2014,20,14,42,25,18,-99,26,18,18,21,19,-99,27,21,13,12,25,-99,15,23,-99,,,,,,,,
21/10/2014,21,11,31,17,18,-99,31,24,17,16,19,-99,19,21,19,12,43,-99,17,19,-99,,,,,,,,
21/10/2014,22,17,15,22,19,-99,17,13,16,13,17,-99,20,-99,17,9,32,-99,12,17,-99,,,,,,,,
21/10/2014,23,8,13,29,12,-99,14,2,15,9,10,-99,17,15,14,8,30,-99,-99,24,-99,,,,,,,,
21/10/2014,24,12,11,14,7,-99,10,7,21,6,24,-99,19,10,11,9,17,-99,-99,19,-99,,,,,,,,
22/10/2014,1,4,12,14,11,-99,14,3,12,6,17,9,19,7,8,10,5,-99,-99,16,-99,,,,,,,,
22/10/2014,2,5,9,15,7,-99,6,2,10,17,24,11,13,-99,5,11,10,-99,11,13,-99,,,,,,,,
22/10/2014,3,2,7,10,9,-99,8,3,12,12,24,10,12,10,3,3,5,-99,31,5,-99,,,,,,,,
22/10/2014,4,13,8,6,12,-99,13,4,13,9,23,5,11,4,4,8,10,-99,30,6,-99,,,,,,,,
22/10/2014,5,12,5,13,7,-99,13,8,5,13,22,9,13,4,7,5,4,-99,40,17,-99,,,,,,,,
22/10/2014,6,17,30,28,7,-99,22,21,13,14,28,8,25,8,12,12,32,-99,37,21,-99,,,,,,,,
22/10/2014,7,29,28,19,23,-99,28,29,18,17,36,18,23,7,18,12,18,-99,51,31,-99,,,,,,,,
22/10/2014,8,31,24,20,24,-99,42,11,16,-99,33,13,32,13,25,15,24,-99,35,39,-99,,,,,,,,
22/10/2014,9,17,22,19,14,-99,19,11,27,20,35,10,23,8,15,11,36,-99,47,39,-99,,,,,,,,
22/10/2014,10,14,20,22,13,-99,10,6,17,15,20,8,24,-99,12,19,31,-99,30,28,-99,,,,,,,,
22/10/2014,11,7,26,31,18,-99,12,14,36,18,22,10,-99,-99,18,15,29,-99,33,33,-99,,,,,,,,
22/10/2014,12,7,24,29,16,-99,14,16,-99,5,14,18,27,-99,13,19,31,-99,-99,11,-99,,,,,,,,
22/10/2014,13,8,21,23,21,-99,20,14,-99,10,39,18,22,-99,-99,9,31,-99,-99,24,-99,,,,,,,,
22/10/2014,14,1,30,27,10,-99,12,16,33,14,-99,35,23,-99,-99,11,-99,-99,-99,8,-99,,,,,,,,
22/10/2014,15,9,37,32,11,-99,29,18,53,20,31,25,12,-99,20,18,-99,-99,-99,19,-99,,,,,,,,
22/10/2014,16,8,45,39,22,-99,18,25,24,15,17,36,-99,32,20,8,-99,-99,-99,32,-99,,,,,,,,
22/10/2014,17,15,48,48,14,-99,31,33,-99,18,25,31,-99,55,24,19,-99,-99,-99,36,-99,,,,,,,,
22/10/2014,18,17,39,59,33,-99,34,34,18,21,28,-99,26,23,25,27,46,-99,-99,21,-99,,,,,,,,
22/10/2014,19,22,18,40,80,-99,28,30,10,24,21,30,27,34,23,38,44,-99,-99,33,-99,,,,,,,,
22/10/2014,20,18,33,61,47,-99,34,20,-99,-99,31,33,17,20,19,21,40,-99,-99,39,-99,,,,,,,,
22/10/2014,21,14,27,28,15,-99,33,18,12,20,19,31,24,18,18,13,35,-99,-99,43,-99,,,,,,,,
22/10/2014,22,16,23,26,10,-99,33,14,20,2,10,26,17,11,25,9,34,-99,-99,30,-99,,,,,,,,
22/10/2014,23,8,14,13,17,-99,29,11,13,5,20,12,21,13,19,11,23,-99,-99,25,-99,,,,,,,,
22/10/2014,24,6,15,10,16,-99,39,11,12,9,12,10,12,13,12,4,17,-99,-99,4,-99,,,,,,,,
23/10/2014,1,8,10,11,12,-99,15,8,6,8,16,8,8,-99,8,3,22,-99,-99,20,-99,,,,,,,,
23/10/2014,2,8,6,12,-99,-99,13,9,11,5,11,13,10,7,9,3,14,-99,-99,-99,-99,,,,,,,,
23/10/2014,3,2,4,11,-99,-99,9,7,11,4,4,13,14,4,4,-99,12,-99,-99,5,-99,,,,,,,,
23/10/2014,4,7,6,11,11,-99,1,5,12,4,7,5,-99,11,3,4,22,-99,-99,8,-99,,,,,,,,
23/10/2014,5,8,30,15,10,-99,46,10,16,10,16,-99,17,12,13,7,37,-99,-99,22,-99,,,,,,,,
23/10/2014,6,17,67,15,19,-99,51,21,10,11,20,9,14,-99,13,10,42,-99,-99,33,-99,,,,,,,,
23/10/2014,7,24,61,44,31,-99,54,25,16,18,30,27,26,12,28,15,46,-99,-99,54,-99,,,,,,,,
23/10/2014,8,21,63,33,39,-99,74,45,24,22,34,22,36,17,31,29,68,-99,-99,77,-99,,,,,,,,
23/10/2014,9,12,42,42,26,-99,61,34,20,15,-99,29,21,21,22,24,39,-99,-99,47,-99,,,,,,,,
23/10/2014,10,-99,39,17,17,-99,37,22,33,16,35,36,13,39,21,16,37,-99,-99,29,-99,,,,,,,,
23/10/2014,11,8,47,42,15,-99,20,26,26,23,29,45,33,68,38,24,33,-99,-99,35,-99,,,,,,,,
23/10/2014,12,6,43,26,20,-99,21,26,30,25,30,49,-99,32,37,22,29,-99,-99,31,-99,,,,,,,,
23/10/2014,13,13,39,35,32,-99,27,28,50,21,31,47,-99,20,32,18,31,-99,-99,19,-99,,,,,,,,
23/10/2014,14,6,43,17,27,-99,21,20,30,13,36,44,-99,25,23,18,38,-99,-99,33,-99,,,,,,,,
23/10/2014,15,11,47,32,27,-99,27,24,-99,18,22,29,23,50,20,28,45,-99,-99,26,-99,,,,,,,,
23/10/2014,16,10,46,35,34,-99,31,25,20,17,26,29,24,54,30,25,41,-99,-99,28,-99,,,,,,,,
23/10/2014,17,10,65,51,36,-99,26,32,38,15,27,26,26,-99,36,24,37,-99,-99,24,-99,,,,,,,,
23/10/2014,18,18,49,35,25,-99,41,30,-99,15,25,32,40,40,28,19,37,-99,-99,35,-99,,,,,,,,
23/10/2014,19,18,54,44,27,-99,46,31,26,22,31,33,-99,28,21,19,41,-99,-99,42,-99,,,,,,,,
23/10/2014,20,20,61,44,23,-99,57,33,11,18,26,27,32,26,17,16,38,-99,-99,43,-99,,,,,,,,
23/10/2014,21,16,51,23,31,-99,33,33,11,21,19,18,16,21,22,22,22,-99,-99,45,-99,,,,,,,,
23/10/2014,22,17,35,31,24,-99,27,25,7,15,21,26,15,22,15,14,24,-99,-99,48,-99,,,,,,,,
23/10/2014,23,10,18,16,15,-99,17,15,8,12,-99,16,20,13,10,11,28,-99,-99,16,-99,,,,,,,,
23/10/2014,24,3,18,12,15,-99,15,11,10,13,-99,16,17,-99,21,6,26,-99,-99,21,-99,,,,,,,,
24/10/2014,1,12,12,17,10,-99,26,9,13,10,-99,13,11,6,12,3,19,-99,-99,14,-99,,,,,,,,
24/10/2014,2,4,9,10,12,-99,18,7,8,7,-99,9,12,9,9,2,22,-99,-99,8,-99,,,,,,,,
24/10/2014,3,-99,12,9,13,-99,24,10,11,3,-99,13,17,11,8,3,14,-99,-99,8,-99,,,,,,,,
24/10/2014,4,5,12,12,15,-99,36,14,10,3,4,7,11,12,8,3,8,-99,-99,12,-99,,,,,,,,
24/10/2014,5,5,28,19,30,-99,39,10,11,11,9,10,12,9,16,9,23,-99,-99,34,-99,,,,,,,,
24/10/2014,6,7,65,27,64,-99,36,21,9,11,20,14,22,9,12,14,24,-99,-99,35,-99,,,,,,,,
24/10/2014,7,23,92,47,105,-99,53,45,23,18,33,15,33,10,21,21,26,-99,-99,67,-99,,,,,,,,
24/10/2014,8,24,101,29,81,-99,98,45,21,21,42,23,57,13,27,24,46,-99,-99,59,-99,,,,,,,,
24/10/2014,9,12,58,37,55,-99,31,32,31,17,38,19,32,34,32,28,49,-99,-99,34,-99,,,,,,,,
24/10/2014,10,7,52,30,-99,-99,30,29,40,24,33,53,23,-99,28,16,40,-99,-99,30,-99,,,,,,,,
24/10/2014,11,9,35,34,-99,-99,18,22,33,14,12,45,-99,-99,26,15,-99,-99,-99,21,-99,,,,,,,,
