FECHA;HORA;ACO;AJM;ATI;BJU;CAM;CCA;CHO;CUA;CUT;FAC;FAR;HGM;INN;IZT;LLA;LPR;MER;MGH;MON;MPA;NEZ;PED;SAC;SAG;SFE;SJA;TAH;TLA;TLI;UAX;UIZ;VIF;XAL
13/07/2019;5;-99;1;-99;1;-99;0;-99;-99;0;1;0;0;0;0;0;1;0;0;-99;1;-99;0;1;1;0;-99;1;2;3;1;-99;1;1
13/07/2019;6;-99;0;-99;1;-99;0;-99;-99;0;1;0;0;0;0;1;1;0;0;-99;1;-99;0;1;1;0;-99;1;9;5;1;-99;1;1
13/07/2019;7;-99;0;-99;1;-99;0;-99;-99;0;1;0;0;0;0;1;1;0;0;-99;1;-99;0;1;1;0;-99;0;5;6;1;-99;1;1
13/07/2019;8;-99;0;-99;1;-99;0;-99;-99;1;0;0;0;0;0;1;1;0;1;-99;0;-99;1;1;1;0;-99;0;4;5;1;-99;3;1
13/07/2019;9;-99;1;-99;1;-99;1;-99;-99;1;1;1;1;1;0;1;1;1;0;-99;1;-99;1;1;1;0;-99;1;3;5;1;-99;4;1
13/07/2019;10;-99;1;-99;2;-99;1;-99;-99;2;2;1;1;2;0;1;1;1;2;-99;1;-99;1;1;1;2;-99;1;4;4;1;-99;4;1
13/07/2019;11;-99;1;-99;2;-99;1;-99;-99;4;3;1;1;3;0;1;1;1;2;-99;1;-99;1;1;1;2;-99;1;3;3;2;-99;3;1
13/07/2019;12;-99;2;-99;2;-99;2;-99;-99;3;2;1;1;3;0;1;1;2;2;-99;1;-99;1;1;1;2;-99;1;4;3;2;-99;2;1
13/07/2019;13;-99;2;-99;2;-99;1;-99;-99;2;2;1;1;2;1;1;1;2;2;-99;1;-99;1;2;1;2;-99;-99;3;3;2;-99;2;2
13/07/2019;14;-99;2;-99;2;-99;1;-99;-99;3;2;1;2;2;1;2;1;2;2;-99;1;-99;1;2;2;2;-99;1;3;5;2;-99;3;2
13/07/2019;15;-99;1;-99;2;-99;1;-99;-99;4;3;1;1;2;1;2;1;1;1;-99;1;-99;1;2;2;1;-99;1;6;7;2;-99;6;2
13/07/2019;16;-99;1;-99;2;-99;1;-99;-99;10;5;1;1;2;1;2;1;1;1;-99;2;-99;1;1;2;1;-99;1;7;7;2;-99;3;2
13/07/2019;17;-99;1;-99;1;-99;1;-99;-99;6;-99;1;1;1;1;1;1;1;0;-99;2;-99;1;1;1;1;-99;1;5;2;1;-99;1;1
13/07/2019;18;-99;1;-99;1;-99;1;-99;-99;2;-99;1;1;1;0;1;1;1;0;-99;1;-99;1;1;1;0;-99;1;3;2;1;-99;1;1
13/07/2019;19;-99;1;-99;1;-99;0;-99;-99;1;-99;1;1;1;0;1;1;1;0;-99;1;-99;1;1;1;0;-99;1;2;2;1;-99;1;1
13/07/2019;20;-99;1;-99;1;-99;0;-99;-99;1;-99;1;1;0;0;0;1;1;1;-99;1;-99;0;1;1;0;-99;1;2;3;1;-99;1;1
13/07/2019;21;-99;1;-99;1;-99;0;-99;-99;1;-99;1;1;1;0;0;1;1;1;-99;1;-99;0;1;1;0;-99;1;3;5;1;-99;1;1
13/07/2019;22;-99;1;-99;1;-99;0;-99;-99;2;1;1;1;0;1;1;1;1;0;-99;1;-99;0;1;1;0;-99;1;15;12;1;-99;3;0
13/07/2019;23;-99;1;-99;1;-99;0;-99;-99;8;1;1;1;0;1;0;1;1;1;-99;1;-99;0;1;1;0;-99;1;16;19;1;-99;1;1
13/07/2019;24;-99;1;-99;2;-99;0;-99;-99;4;1;0;4;0;2;1;1;2;2;-99;1;-99;1;1;1;2;-99;1;9;6;1;-99;1;1
14/07/2019;1;-99;2;-99;4;-99;4;-99;-99;2;1;1;7;0;3;1;1;2;2;-99;1;-99;1;1;1;4;-99;1;5;4;2;-99;1;1
14/07/2019;2;-99;3;-99;4;-99;4;-99;-99;1;1;0;5;0;2;0;1;2;2;-99;1;-99;1;1;1;3;-99;1;8;2;2;-99;1;1
14/07/2019;3;-99;2;-99;3;-99;3;-99;-99;1;1;1;4;0;2;1;1;2;2;-99;1;-99;1;1;1;2;-99;1;14;2;2;-99;1;1
14/07/2019;4;-99;1;-99;2;-99;2;-99;-99;1;0;0;3;0;2;0;1;1;1;-99;1;-99;1;1;1;1;-99;2;9;2;1;-99;1;1
14/07/2019;5;-99;1;-99;1;-99;1;-99;-99;1;1;0;4;0;1;0;1;1;1;-99;1;-99;1;1;1;0;-99;1;7;3;1;-99;1;1
14/07/2019;6;-99;1;-99;1;-99;1;-99;-99;1;1;1;3;0;1;0;1;1;1;-99;1;-99;0;2;1;0;-99;1;5;2;1;-99;2;2
14/07/2019;7;-99;1;-99;1;-99;1;-99;-99;1;1;0;3;0;2;1;1;1;2;-99;1;-99;1;2;1;1;-99;1;5;2;1;-99;1;6
14/07/2019;8;-99;4;-99;3;-99;1;-99;-99;1;1;0;7;0;2;0;2;2;2;-99;2;-99;1;1;1;1;-99;2;7;3;1;-99;1;1
14/07/2019;9;-99;7;-99;6;-99;2;-99;-99;1;1;0;6;1;3;0;1;7;4;-99;3;-99;1;2;1;3;-99;2;6;5;3;-99;2;1
14/07/2019;10;-99;4;-99;4;-99;2;-99;-99;3;7;0;4;1;2;0;1;5;5;-99;2;-99;2;2;2;3;-99;2;5;3;4;-99;3;1
14/07/2019;11;-99;3;-99;3;-99;2;-99;-99;4;6;1;4;2;2;1;1;4;5;-99;2;-99;2;2;2;3;-99;1;4;3;3;-99;2;1
14/07/2019;12;-99;3;-99;3;-99;2;-99;-99;4;4;1;3;2;2;1;1;3;4;-99;2;-99;2;2;1;2;-99;1;4;3;3;-99;3;1
14/07/2019;13;-99;3;-99;3;-99;2;-99;-99;4;3;2;2;2;2;2;1;2;4;-99;2;-99;2;3;2;2;-99;2;2;3;3;-99;3;1
14/07/2019;14;-99;2;-99;2;-99;1;-99;-99;3;2;2;2;3;1;1;1;2;2;-99;2;-99;2;3;2;2;-99;2;2;3;3;-99;3;2
14/07/2019;15;-99;2;-99;2;-99;1;-99;-99;2;2;1;2;2;1;1;1;2;2;-99;2;-99;2;2;2;1;-99;2;2;4;2;-99;2;2
14/07/2019;16;-99;2;-99;2;-99;1;-99;-99;3;2;1;1;2;1;1;-99;1;1;-99;1;-99;2;1;2;1;-99;1;2;3;2;-99;2;1
14/07/2019;17;-99;2;-99;1;-99;1;-99;-99;2;1;1;1;1;1;1;-99;2;1;-99;2;-99;1;1;1;0;-99;2;4;2;1;-99;1;1
14/07/2019;18;-99;1;-99;1;-99;0;-99;-99;1;1;1;1;1;1;1;-99;2;1;-99;4;-99;1;1;1;0;-99;3;2;2;1;-99;1;1
14/07/2019;19;-99;1;-99;1;-99;0;-99;-99;1;-99;1;1;1;1;1;-99;2;1;-99;2;-99;1;1;1;0;-99;1;2;1;1;-99;1;1
14/07/2019;20;-99;1;-99;1;-99;1;-99;-99;1;1;1;1;1;0;1;-99;1;0;-99;1;-99;1;1;1;0;-99;1;2;1;1;-99;1;1
14/07/2019;21;-99;2;-99;1;-99;1;-99;-99;0;1;1;1;1;0;0;-99;1;0;-99;1;-99;1;1;1;1;-99;1;2;1;1;-99;1;1
14/07/2019;22;-99;2;-99;1;-99;1;-99;-99;0;1;0;1;1;0;0;-99;1;0;-99;1;-99;1;1;1;1;-99;1;2;2;1;-99;1;1
14/07/2019;23;-99;1;-99;1;-99;1;-99;-99;0;1;0;1;0;1;1;-99;1;0;-99;1;-99;1;1;1;1;-99;1;2;2;1;-99;1;1
14/07/2019;24;-99;1;-99;1;-99;0;-99;-99;0;0;0;2;0;1;1;-99;1;0;-99;1;-99;1;1;1;1;-99;1;2;2;1;-99;1;0
15/07/2019;1;-99;1;-99;1;-99;0;-99;-99;0;0;0;1;1;0;0;-99;1;0;-99;1;-99;1;1;1;0;-99;1;1;2;1;-99;1;1
15/07/2019;2;-99;1;-99;1;-99;0;-99;-99;0;0;0;1;0;0;1;-99;1;0;-99;1;-99;1;1;1;0;-99;1;1;2;1;-99;1;1
15/07/2019;3;-99;1;-99;1;-99;0;-99;-99;0;0;0;1;0;0;1;-99;1;0;-99;1;-99;0;1;1;0;-99;1;1;2;1;-99;1;1
15/07/2019;4;-99;1;-99;1;-99;0;-99;-99;0;0;0;1;0;0;1;-99;1;1;-99;1;-99;0;1;1;0;-99;1;2;2;1;-99;1;1
15/07/2019;5;-99;1;-99;1;-99;0;-99;-99;0;1;1;1;0;0;1;-99;1;3;-99;1;-99;1;1;1;0;-99;1;2;2;1;-99;1;2
15/07/2019;6;-99;1;-99;1;-99;0;-99;-99;0;1;1;1;0;1;1;-99;1;2;-99;1;-99;1;1;1;0;-99;1;4;2;1;-99;1;3
15/07/2019;7;-99;1;-99;1;-99;1;-99;-99;1;2;1;2;0;2;1;-99;2;2;-99;1;-99;1;2;2;1;-99;1;4;3;1;-99;1;3
15/07/2019;8;-99;2;-99;2;-99;1;-99;-99;2;2;1;3;1;1;1;-99;2;1;-99;1;-99;1;1;2;1;-99;1;7;5;2;-99;17;3
15/07/2019;9;-99;3;-99;3;-99;1;-99;-99;3;1;1;3;1;1;1;-99;4;3;-99;2;-99;1;1;1;1;-99;2;10;11;2;-99;17;2
15/07/2019;10;-99;2;-99;3;-99;1;-99;-99;15;3;0;2;1;-99;1;-99;3;2;-99;1;-99;1;2;1;1;-99;2;7;9;2;-99;10;2
15/07/2019;11;-99;2;-99;2;-99;1;-99;-99;6;4;1;1;1;-99;1;-99;2;2;-99;1;-99;1;2;1;1;-99;1;4;8;-99;-99;4;1
15/07/2019;12;-99;2;-99;2;-99;1;-99;-99;4;3;1;2;1;-99;1;-99;2;1;-99;2;-99;-99;2;2;1;-99;1;4;6;-99;-99;3;1
15/07/2019;13;-99;2;-99;2;-99;1;-99;-99;3;3;1;2;2;2;1;-99;2;2;-99;2;-99;-99;2;2;1;-99;1;2;3;-99;-99;2;1
15/07/2019;14;-99;2;-99;2;-99;2;-99;-99;2;2;1;1;-99;1;1;-99;2;2;-99;2;-99;-99;2;2;1;-99;1;3;2;2;-99;2;1
15/07/2019;15;-99;2;-99;1;-99;1;-99;-99;1;2;1;1;3;1;1;-99;1;1;-99;2;-99;1;1;2;1;-99;1;2;2;2;-99;2;1
15/07/2019;16;-99;2;-99;1;-99;1;-99;-99;1;1;0;1;1;1;1;-99;1;1;-99;1;-99;1;1;2;1;-99;1;2;2;1;-99;1;1
15/07/2019;17;-99;2;-99;2;-99;2;-99;-99;1;1;0;1;1;1;1;-99;1;1;-99;1;-99;1;1;2;1;-99;1;2;2;1;-99;1;1
15/07/2019;18;-99;3;-99;12;-99;7;-99;-99;1;2;0;9;1;7;1;-99;4;5;-99;1;-99;3;1;1;6;-99;1;2;2;2;-99;1;1
15/07/2019;19;-99;3;-99;3;-99;5;-99;-99;1;1;1;3;1;6;1;-99;3;1;-99;1;-99;4;1;1;5;-99;2;2;2;3;-99;1;1
15/07/2019;20;-99;2;-99;4;-99;5;-99;-99;1;1;0;2;1;1;1;-99;2;4;-99;1;-99;4;1;1;4;-99;3;2;1;4;-99;1;1
15/07/2019;21;-99;1;-99;4;-99;1;-99;-99;1;1;0;3;1;2;0;-99;1;3;-99;1;-99;2;1;1;1;-99;3;3;2;3;-99;1;1
15/07/2019;22;-99;1;-99;1;-99;1;-99;-99;0;0;0;2;1;1;0;-99;1;1;-99;1;-99;1;1;1;1;-99;2;2;3;2;-99;1;1
15/07/2019;23;-99;1;-99;1;-99;1;-99;-99;3;0;1;3;0;1;1;-99;1;1;-99;1;-99;1;1;1;1;-99;1;2;7;1;-99;6;0
15/07/2019;24;-99;1;-99;3;-99;1;-99;-99;8;3;2;9;0;2;0;-99;1;4;-99;1;-99;1;2;3;1;-99;1;7;20;1;-99;17;1
16/07/2019;1;-99;1;-99;12;-99;15;-99;-99;3;3;2;11;0;5;1;-99;1;6;-99;3;-99;1;2;6;7;-99;2;7;21;2;-99;5;1
16/07/2019;2;-99;4;-99;11;-99;11;-99;-99;2;2;2;14;0;9;1;-99;3;3;-99;10;-99;2;4;2;3;-99;13;3;12;7;-99;2;0
16/07/2019;3;-99;4;-99;4;-99;2;-99;-99;1;1;3;6;0;7;1;-99;4;1;-99;16;-99;1;7;1;3;-99;13;5;10;7;-99;1;1
16/07/2019;4;-99;4;-99;3;-99;2;-99;-99;1;1;3;7;1;5;1;-99;2;1;-99;12;-99;1;7;1;4;-99;9;6;19;5;-99;-99;1
16/07/2019;5;-99;3;-99;7;-99;7;-99;-99;1;1;2;13;0;8;0;-99;3;2;-99;5;-99;1;4;1;5;-99;6;8;14;4;-99;1;2
16/07/2019;6;-99;3;-99;9;-99;10;-99;-99;1;2;2;12;0;10;0;-99;5;3;-99;4;-99;1;5;1;9;-99;5;13;5;7;-99;1;2
16/07/2019;7;-99;4;-99;12;-99;14;-99;-99;1;7;1;12;1;9;0;-99;6;5;-99;6;-99;3;5;1;13;-99;7;15;3;10;-99;2;1
16/07/2019;8;-99;10;-99;13;-99;12;-99;-99;1;13;1;9;1;7;0;-99;11;8;-99;12;-99;6;3;1;9;-99;11;8;3;10;-99;1;1
16/07/2019;9;-99;10;-99;10;-99;10;-99;-99;2;9;2;3;1;4;0;-99;10;8;-99;13;-99;6;4;1;7;-99;4;4;2;9;-99;1;1
16/07/2019;10;-99;8;-99;4;-99;4;-99;-99;2;5;2;3;2;2;1;-99;4;4;-99;9;-99;7;4;1;4;-99;3;2;2;7;-99;1;1
16/07/2019;11;-99;4;-99;3;-99;1;-99;-99;1;2;1;1;2;1;1;-99;2;2;-99;5;-99;5;3;-99;1;-99;3;2;2;6;-99;1;2
16/07/2019;12;-99;2;-99;2;-99;1;-99;-99;1;2;1;1;1;1;1;-99;1;1;-99;2;-99;3;2;1;1;-99;1;2;2;2;-99;1;1
16/07/2019;13;-99;1;-99;1;-99;0;-99;-99;1;1;1;1;1;1;1;-99;1;1;-99;2;-99;2;2;1;1;-99;1;2;2;2;-99;1;1
16/07/2019;14;-99;1;-99;1;-99;0;-99;-99;1;1;1;1;1;0;1;-99;1;1;-99;1;-99;1;1;2;1;-99;1;2;2;2;-99;1;1
16/07/2019;15;-99;1;-99;1;-99;0;-99;-99;0;1;0;0;1;0;1;-99;1;1;-99;1;-99;1;1;2;1;-99;1;1;2;1;-99;1;1
16/07/2019;16;-99;1;-99;1;-99;0;-99;-99;1;1;0;0;1;0;1;-99;0;0;-99;1;-99;1;1;2;0;-99;1;1;1;1;-99;1;1
16/07/2019;17;-99;1;-99;1;-99;0;-99;-99;1;1;0;0;1;0;1;-99;1;0;-99;1;-99;1;1;2;0;-99;1;2;2;1;-99;1;1
16/07/2019;18;-99;1;-99;1;-99;0;-99;-99;0;1;0;1;1;0;1;-99;1;0;-99;1;-99;1;1;1;0;-99;1;2;2;2;-99;1;1
16/07/2019;19;-99;1;-99;1;-99;0;-99;-99;0;1;0;1;1;1;1;-99;1;0;-99;1;-99;1;1;1;0;-99;1;2;4;1;-99;1;1
16/07/2019;20;-99;1;-99;1;-99;0;-99;-99;0;1;1;1;1;1;0;-99;2;1;-99;1;-99;1;1;1;0;-99;1;1;2;1;-99;1;1
16/07/2019;21;-99;1;-99;1;-99;0;-99;-99;0;1;1;1;1;0;0;-99;1;1;-99;1;-99;1;1;1;0;-99;1;1;1;1;-99;1;1
16/07/2019;22;-99;1;-99;1;-99;0;-99;-99;0;1;1;1;1;1;0;-99;2;1;-99;1;-99;1;1;1;0;-99;1;2;2;1;-99;1;1
16/07/2019;23;-99;1;-99;1;-99;0;-99;-99;0;0;1;1;1;1;0;-99;1;1;-99;1;-99;1;1;1;0;-99;1;2;2;1;-99;1;1
16/07/2019;24;-99;1;-99;1;-99;0;-99;-99;0;0;0;1;0;0;0;-99;1;0;-99;1;-99;1;1;1;0;-99;1;2;2;1;-99;1;0
17/07/2019;1;-99;1;-99;1;-99;0;-99;-99;0;0;0;1;1;0;0;0;1;0;-99;1;-99;1;1;1;0;-99;1;1;1;1;-99;1;0
17/07/2019;2;-99;1;-99;1;-99;0;-99;-99;0;0;0;1;0;0;0;0;1;0;-99;1;-99;1;1;1;0;-99;1;2;2;1;-99;1;0
17/07/2019;3;-99;1;-99;1;-99;0;-99;-99;0;0;0;1;0;0;0;0;1;0;-99;1;-99;1;0;1;0;-99;1;1;2;1;-99;1;0
17/07/2019;4;-99;1;-99;1;-99;0;-99;-99;1;0;0;1;0;0;0;0;1;1;-99;1;-99;1;0;1;0;-99;1;1;2;1;-99;1;0
17/07/2019;5;-99;1;-99;1;-99;0;-99;-99;1;0;1;1;0;0;0;0;0;1;-99;1;-99;0;1;1;0;-99;1;2;2;1;-99;1;1
17/07/2019;6;-99;1;-99;1;-99;0;-99;-99;1;1;0;1;0;1;0;0;1;2;-99;1;-99;1;1;1;0;-99;0;3;2;1;-99;2;2
17/07/2019;7;-99;1;-99;1;-99;1;-99;-99;1;2;1;1;0;1;1;0;1;1;-99;0;-99;1;2;1;0;-99;1;2;3;1;-99;7;3
17/07/2019;8;-99;1;-99;2;-99;1;-99;-99;1;2;1;2;1;1;1;0;1;1;-99;1;-99;1;2;2;1;-99;2;3;3;1;-99;3;2
17/07/2019;9;-99;1;-99;2;-99;1;-99;-99;11;2;0;2;1;1;1;1;3;2;-99;1;-99;1;2;3;1;-99;1;5;4;1;-99;8;2
17/07/2019;10;-99;1;-99;2;-99;1;-99;-99;36;2;1;2;1;2;5;1;3;2;-99;1;-99;1;2;7;1;-99;1;6;3;2;-99;12;2
17/07/2019;11;-99;1;-99;2;-99;2;-99;-99;28;3;2;2;1;2;8;1;3;2;-99;1;-99;1;2;4;1;-99;1;3;8;2;-99;8;4
17/07/2019;12;-99;2;-99;3;-99;2;-99;-99;9;3;2;3;1;2;5;3;3;2;-99;1;-99;2;2;4;1;-99;1;5;9;2;-99;3;5
17/07/2019;13;-99;2;-99;2;-99;1;-99;-99;3;3;1;2;1;1;3;1;1;2;-99;1;-99;2;1;2;1;-99;1;4;4;2;-99;2;3
17/07/2019;14;-99;1;-99;1;-99;1;-99;-99;2;2;1;1;1;1;2;1;1;1;-99;1;-99;1;1;2;1;-99;1;2;2;2;-99;2;3
17/07/2019;15;-99;1;-99;1;-99;1;-99;-99;2;2;1;1;1;1;1;1;1;1;-99;1;-99;1;1;2;1;-99;1;2;2;1;-99;1;4
17/07/2019;16;-99;1;-99;1;-99;0;-99;-99;1;1;1;1;1;0;1;0;1;0;-99;1;-99;1;1;2;1;-99;1;2;2;1;-99;1;3
17/07/2019;17;-99;1;-99;1;-99;0;-99;-99;1;1;1;1;1;0;1;0;1;0;-99;1;-99;1;2;2;0;-99;3;3;2;1;-99;1;2
17/07/2019;18;-99;1;-99;1;-99;0;-99;-99;1;1;1;1;1;0;1;0;1;0;-99;0;-99;1;5;1;1;-99;1;2;3;2;-99;1;2
17/07/2019;19;-99;1;-99;1;-99;0;-99;-99;1;1;2;1;1;0;1;0;1;1;-99;1;-99;1;2;2;0;-99;1;1;2;1;-99;1;2
17/07/2019;20;-99;1;-99;1;-99;0;-99;-99;1;1;2;1;0;0;1;0;1;1;-99;1;-99;1;1;1;0;-99;1;2;2;1;-99;1;1
17/07/2019;21;-99;1;-99;1;-99;0;-99;-99;0;0;1;1;0;0;1;0;1;0;-99;1;-99;1;1;1;0;-99;1;2;2;1;-99;1;1
17/07/2019;22;-99;1;-99;1;-99;0;-99;-99;0;0;1;1;0;0;0;0;1;0;-99;1;-99;1;1;1;0;-99;1;1;2;1;-99;1;1
17/07/2019;23;-99;1;-99;1;-99;0;-99;-99;0;0;1;1;0;0;0;0;1;0;-99;1;-99;1;1;1;0;-99;0;-99;2;1;-99;1;1
17/07/2019;24;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
18/07/2019;1;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
18/07/2019;2;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
18/07/2019;3;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
18/07/2019;4;-99;1;-99;3;-99;1;-99;-99;1;1;2;4;-99;2;-99;2;1;-99;-99;1;-99;1;1;-99;-99;-99;1;4;14;1;-99;22;1
18/07/2019;5;-99;1;-99;4;-99;3;-99;2;1;1;1;6;-99;1;1;0;1;-99;-99;1;-99;1;1;-99;-99;-99;1;8;25;1;-99;18;2
18/07/2019;6;-99;1;-99;6;-99;9;-99;4;1;1;2;10;-99;3;2;0;1;-99;-99;1;-99;1;1;-99;-99;-99;1;10;14;1;-99;43;2
18/07/2019;7;-99;2;-99;8;-99;10;-99;6;2;3;3;11;-99;8;2;1;2;-99;-99;1;-99;2;2;-99;-99;-99;1;8;10;1;-99;20;3
18/07/2019;8;-99;5;-99;18;-99;14;-99;6;3;5;11;14;-99;15;10;1;16;-99;-99;5;-99;6;12;-99;-99;-99;6;8;10;2;-99;21;3
18/07/2019;9;-99;8;-99;29;-99;20;-99;10;20;12;25;17;-99;22;21;1;26;-99;-99;7;-99;17;18;-99;-99;-99;10;28;17;5;-99;22;3
18/07/2019;10;-99;11;-99;19;-99;19;-99;5;19;27;20;15;-99;15;20;3;14;-99;-99;9;-99;17;14;-99;-99;-99;7;25;18;9;-99;27;6
18/07/2019;11;-99;13;-99;11;-99;12;-99;3;19;14;17;9;-99;9;16;4;10;-99;-99;7;-99;11;12;-99;-99;-99;5;10;19;9;-99;21;8
18/07/2019;12;-99;9;-99;7;-99;6;-99;7;23;7;12;7;-99;8;14;4;10;-99;-99;5;-99;8;9;-99;-99;-99;5;7;15;8;-99;12;11
18/07/2019;13;-99;6;-99;7;-99;6;-99;5;21;8;8;7;-99;6;9;4;8;-99;-99;5;-99;7;6;-99;-99;-99;4;11;11;6;-99;6;10
18/07/2019;14;-99;4;-99;5;-99;4;-99;4;10;9;4;5;2;4;5;3;5;-99;-99;1;-99;5;4;-99;-99;-99;3;9;7;4;-99;4;7
18/07/2019;15;-99;3;-99;4;-99;3;-99;4;5;6;3;3;2;3;4;2;3;4;-99;1;-99;3;3;-99;-99;-99;1;5;4;3;-99;2;4
18/07/2019;16;-99;2;-99;3;-99;2;-99;2;3;4;2;2;2;2;3;1;3;2;-99;2;-99;3;2;-99;-99;-99;1;3;3;2;-99;2;3
18/07/2019;17;-99;2;-99;2;-99;1;-99;3;1;3;2;2;2;1;3;1;5;2;-99;1;-99;2;2;-99;-99;-99;1;3;3;2;-99;2;3
18/07/2019;18;-99;1;-99;2;-99;1;-99;2;2;2;2;2;1;1;2;1;2;2;-99;1;-99;2;1;-99;-99;-99;1;3;2;2;-99;2;2
18/07/2019;19;-99;2;-99;2;-99;1;-99;1;1;1;2;1;1;1;2;1;2;1;-99;1;-99;2;2;-99;-99;-99;1;2;2;1;-99;1;2
18/07/2019;20;-99;1;-99;1;-99;1;-99;1;1;1;2;1;1;1;1;0;1;1;-99;1;-99;1;2;-99;-99;-99;1;2;1;1;-99;2;1
18/07/2019;21;-99;1;-99;1;-99;1;-99;1;1;1;1;1;0;1;1;1;1;0;-99;1;-99;1;1;-99;-99;-99;1;2;2;1;-99;1;1
18/07/2019;22;-99;1;-99;1;-99;1;-99;1;0;1;1;1;0;0;1;0;1;0;-99;1;-99;1;1;-99;-99;-99;1;1;2;1;-99;1;1
18/07/2019;23;-99;1;-99;1;-99;1;-99;1;0;0;1;1;0;0;1;0;0;0;-99;1;-99;1;1;-99;-99;-99;0;1;2;1;-99;1;1
18/07/2019;24;-99;1;-99;1;-99;1;-99;1;0;0;0;1;0;0;1;0;0;0;-99;1;-99;1;1;-99;-99;-99;0;1;2;1;-99;1;1
19/07/2019;1;-99;1;-99;1;-99;1;-99;1;0;0;0;0;0;0;1;0;0;0;-99;1;-99;1;0;-99;-99;-99;1;1;3;1;-99;1;1
19/07/2019;2;-99;1;-99;1;-99;1;-99;1;0;0;0;0;0;0;1;0;0;0;-99;1;-99;1;1;-99;-99;-99;1;2;3;1;-99;1;1
19/07/2019;3;-99;1;-99;1;-99;1;-99;1;0;0;0;0;0;0;1;0;0;0;-99;1;-99;1;1;-99;-99;-99;1;2;2;1;-99;1;0
19/07/2019;4;-99;1;-99;1;-99;1;-99;1;0;0;0;0;0;0;1;0;0;0;-99;1;-99;0;1;-99;-99;-99;1;2;3;1;-99;1;0
19/07/2019;5;-99;1;-99;1;-99;0;-99;1;0;1;1;0;0;0;1;0;0;1;-99;1;-99;0;1;-99;-99;-99;1;2;2;1;-99;1;1
19/07/2019;6;-99;1;-99;1;-99;1;-99;1;0;1;0;0;0;0;0;0;1;1;-99;1;-99;0;1;-99;-99;-99;1;2;3;1;-99;1;2
19/07/2019;7;-99;1;-99;1;-99;1;-99;3;1;1;1;1;0;1;1;1;1;1;-99;1;-99;1;1;-99;-99;-99;1;2;2;1;-99;1;2
19/07/2019;8;-99;2;-99;2;-99;1;-99;3;1;2;1;1;1;1;1;1;2;2;-99;2;-99;1;1;-99;-99;-99;1;3;3;1;-99;2;2
19/07/2019;9;-99;2;-99;2;-99;1;-99;3;1;2;1;2;3;1;1;1;3;2;-99;2;-99;1;2;-99;-99;-99;1;4;4;1;-99;2;2
19/07/2019;10;-99;2;-99;2;-99;-99;-99;2;2;3;1;1;3;1;1;1;2;2;-99;2;-99;1;2;-99;-99;-99;1;5;4;2;-99;3;1
19/07/2019;11;-99;1;-99;2;-99;-99;-99;1;2;4;2;1;2;1;2;1;2;2;-99;2;-99;1;2;-99;-99;-99;2;6;4;2;-99;3;1
19/07/2019;12;-99;1;-99;2;-99;-99;-99;2;2;4;2;2;1;1;3;1;2;2;-99;2;-99;1;2;-99;-99;-99;1;5;4;2;-99;2;1
19/07/2019;13;-99;1;-99;2;-99;-99;-99;2;2;4;2;2;1;1;2;1;2;2;-99;2;-99;1;2;-99;-99;-99;2;4;3;2;-99;1;3
19/07/2019;14;-99;2;-99;2;-99;2;-99;2;1;2;-99;2;1;1;2;1;2;2;-99;2;-99;1;2;-99;-99;-99;2;2;2;2;-99;1;2
19/07/2019;15;-99;2;-99;2;-99;2;-99;2;1;1;0;1;2;1;2;1;1;2;-99;1;-99;1;2;-99;-99;-99;1;2;2;2;-99;2;2
19/07/2019;16;-99;1;-99;1;-99;1;-99;1;1;1;0;1;2;1;1;1;1;1;-99;1;-99;1;1;-99;-99;-99;1;2;2;1;-99;1;2
19/07/2019;17;-99;1;-99;1;-99;1;-99;1;1;1;1;1;1;1;1;1;1;1;-99;1;-99;1;1;-99;-99;-99;1;2;2;1;-99;1;1
19/07/2019;18;-99;1;-99;1;-99;1;-99;1;1;1;1;1;1;0;1;0;1;1;-99;1;-99;1;1;-99;-99;-99;1;3;1;1;-99;1;1
19/07/2019;19;-99;1;-99;1;-99;1;-99;1;0;1;1;1;1;0;1;1;1;1;-99;1;-99;1;1;-99;-99;-99;1;2;2;1;-99;1;1
19/07/2019;20;-99;1;-99;1;-99;1;-99;1;0;1;1;1;0;0;0;1;1;0;-99;1;-99;1;1;-99;-99;-99;1;2;2;1;-99;-99;1
19/07/2019;21;-99;1;-99;1;-99;1;-99;1;0;0;1;1;0;0;1;1;1;0;-99;1;-99;1;1;-99;-99;-99;1;1;2;1;-99;1;2
19/07/2019;22;-99;1;-99;1;-99;1;-99;1;0;1;1;1;0;0;1;1;1;0;-99;1;-99;1;1;-99;-99;-99;1;1;2;1;-99;1;2
