FECHA,HORA,MER,TLA,COY,UIZ,SJA,SAG,PER,CAM
08/01/2006,6,-99,29,-99,47,20,-99,86,37
08/01/2006,7,-99,28,41,52,25,-99,112,38
08/01/2006,8,-99,29,45,56,26,-99,76,49
08/01/2006,9,-99,30,43,56,30,-99,81,43
08/01/2006,10,-99,47,44,40,49,-99,76,41
08/01/2006,11,66,71,47,52,78,-99,75,50
08/01/2006,12,65,69,58,61,105,-99,80,60
08/01/2006,13,53,57,50,60,100,-99,58,70
08/01/2006,14,31,28,30,49,77,-99,44,49
08/01/2006,15,30,18,28,21,45,-99,21,32
08/01/2006,16,34,30,29,23,31,-99,10,40
08/01/2006,17,36,36,28,29,29,-99,13,32
08/01/2006,18,40,36,30,25,33,-99,21,52
08/01/2006,19,-99,34,36,25,38,-99,22,39
08/01/2006,20,-99,43,34,34,40,-99,36,40
08/01/2006,21,-99,48,45,35,38,-99,51,44
08/01/2006,22,-99,33,54,46,32,-99,52,41
08/01/2006,23,-99,52,57,60,17,-99,63,53
08/01/2006,24,-99,37,59,57,12,-99,78,44
09/01/2006,1,-99,29,49,63,18,-99,92,41
09/01/2006,2,-99,23,48,68,31,-99,79,48
09/01/2006,3,-99,21,48,68,39,-99,76,39
09/01/2006,4,-99,18,42,62,45,-99,72,28
09/01/2006,5,-99,20,38,58,43,-99,76,32
09/01/2006,6,-99,17,37,52,41,-99,67,35
09/01/2006,7,-99,21,38,50,39,-99,59,44
09/01/2006,8,-99,29,46,48,41,-99,64,52
09/01/2006,9,-99,35,48,58,46,-99,80,55
09/01/2006,10,-99,48,43,71,62,-99,104,59
09/01/2006,11,-99,54,43,70,86,-99,116,82
09/01/2006,12,-99,-99,42,77,114,-99,82,90
09/01/2006,13,-99,-99,27,83,115,-99,75,78
09/01/2006,14,-99,-99,27,53,87,-99,52,56
09/01/2006,15,-99,-99,26,35,47,-99,30,36
09/01/2006,16,-99,40,22,-99,25,-99,15,26
09/01/2006,17,-99,32,24,19,20,-99,5,39
09/01/2006,18,-99,32,27,29,25,-99,14,47
09/01/2006,19,-99,37,27,38,30,-99,23,41
09/01/2006,20,-99,51,23,35,-99,-99,44,43
09/01/2006,21,-99,64,30,37,36,-99,40,55
09/01/2006,22,-99,64,47,60,52,-99,48,64
09/01/2006,23,-99,52,42,54,49,-99,47,48
09/01/2006,24,-99,46,43,32,34,-99,42,48
10/01/2006,1,-99,43,39,25,32,-99,40,51
10/01/2006,2,-99,37,30,33,37,-99,41,40
10/01/2006,3,-99,31,33,48,31,-99,74,50
10/01/2006,4,-99,27,35,58,32,-99,59,50
10/01/2006,5,-99,-99,35,57,31,-99,41,42
10/01/2006,6,-99,-99,29,46,32,-99,47,37
10/01/2006,7,-99,-99,29,58,33,-99,68,29
10/01/2006,8,-99,-99,39,52,34,-99,77,32
10/01/2006,9,-99,41,48,66,33,-99,95,41
10/01/2006,10,-99,50,46,62,44,-99,92,44
10/01/2006,11,-99,65,54,68,69,-99,73,66
10/01/2006,12,-99,74,47,59,99,-99,68,73
10/01/2006,13,-99,52,36,74,98,-99,75,52
10/01/2006,14,30,51,30,68,71,-99,49,27
10/01/2006,15,33,32,29,27,39,-99,16,27
10/01/2006,16,39,37,36,34,22,-99,14,26
10/01/2006,17,47,44,42,40,16,-99,25,37
10/01/2006,18,50,44,30,35,12,-99,34,42
10/01/2006,19,40,35,21,35,13,-99,33,48
10/01/2006,20,28,29,21,26,20,-99,52,32
10/01/2006,21,35,29,25,25,18,-99,30,30
10/01/2006,22,28,25,24,20,11,-99,56,24
10/01/2006,23,23,26,26,19,1,-99,27,27
10/01/2006,24,27,28,23,21,-99,-99,26,28
11/01/2006,1,26,34,24,21,-99,-99,22,26
11/01/2006,2,33,38,26,20,6,-99,30,36
11/01/2006,3,34,42,28,29,7,-99,38,41
11/01/2006,4,26,43,23,28,11,-99,28,41
11/01/2006,5,32,33,22,21,13,-99,24,42
11/01/2006,6,36,32,24,25,14,-99,35,53
11/01/2006,7,40,36,22,28,16,-99,33,55
11/01/2006,8,46,43,24,42,22,-99,54,51
11/01/2006,9,53,52,36,38,30,-99,73,50
11/01/2006,10,52,63,43,54,48,-99,104,55
11/01/2006,11,58,85,47,65,68,-99,109,52
11/01/2006,12,87,100,60,63,97,-99,154,61
11/01/2006,13,70,70,43,53,100,-99,83,60
11/01/2006,14,42,30,20,33,77,-99,49,33
11/01/2006,15,35,27,19,39,33,-99,16,23
11/01/2006,16,35,32,21,38,5,-99,19,28
11/01/2006,17,37,40,28,37,-99,-99,20,38
11/01/2006,18,42,47,37,41,8,-99,24,45
11/01/2006,19,44,52,37,42,21,-99,34,50
11/01/2006,20,39,58,29,51,31,-99,39,51
11/01/2006,21,41,54,31,31,35,-99,45,44
11/01/2006,22,50,55,34,37,32,-99,50,41
11/01/2006,23,56,57,44,55,28,-99,59,46
11/01/2006,24,56,48,48,52,27,-99,48,50
12/01/2006,1,48,39,43,58,23,-99,45,48
12/01/2006,2,43,37,38,58,34,-99,56,39
12/01/2006,3,45,32,35,57,38,-99,66,47
12/01/2006,4,50,30,38,50,40,-99,63,43
12/01/2006,5,49,29,41,55,39,-99,62,52
12/01/2006,6,46,30,39,46,38,-99,75,52
12/01/2006,7,49,31,40,56,40,-99,78,50
12/01/2006,8,65,36,44,49,41,-99,81,55
12/01/2006,9,78,48,44,61,38,-99,89,62
12/01/2006,10,81,64,43,57,51,-99,95,71
12/01/2006,11,79,70,48,61,75,-99,116,93
12/01/2006,12,76,70,57,89,108,-99,85,84
12/01/2006,13,56,50,53,94,103,-99,73,83
12/01/2006,14,41,61,41,50,64,-99,37,48
12/01/2006,15,47,65,46,36,22,-99,20,52
12/01/2006,16,54,65,56,39,7,-99,23,63
12/01/2006,17,61,73,56,48,20,-99,30,65
12/01/2006,18,73,74,59,49,31,-99,39,70
12/01/2006,19,74,59,64,53,42,-99,34,77
12/01/2006,20,39,58,32,29,40,-99,28,72
12/01/2006,21,41,44,29,31,35,-99,36,54
12/01/2006,22,-99,62,38,36,28,-99,31,30
12/01/2006,23,-99,67,33,39,23,-99,32,46
12/01/2006,24,-99,58,39,36,20,-99,42,56
13/01/2006,1,46,52,43,45,22,-99,66,55
13/01/2006,2,49,43,43,65,38,-99,131,61
13/01/2006,3,54,34,41,63,48,-99,130,64
13/01/2006,4,59,33,44,61,57,-99,123,59
13/01/2006,5,67,34,45,59,55,-99,90,54
13/01/2006,6,79,34,48,67,50,-99,84,55
13/01/2006,7,73,41,50,68,47,-99,92,47
13/01/2006,8,72,53,55,76,45,-99,109,67
13/01/2006,9,79,57,59,77,45,-99,102,87
13/01/2006,10,86,61,58,77,63,-99,107,95
13/01/2006,11,90,69,56,85,91,-99,108,80
13/01/2006,12,69,61,36,86,122,-99,114,64
13/01/2006,13,46,35,33,59,103,-99,65,39
13/01/2006,14,30,40,20,38,58,-99,22,35
13/01/2006,15,35,42,26,20,11,-99,14,37
13/01/2006,16,33,36,27,25,-99,-99,7,47
13/01/2006,17,59,47,35,24,8,-99,29,38
13/01/2006,18,68,46,44,54,21,-99,88,58
13/01/2006,19,36,37,22,59,36,-99,80,50
13/01/2006,20,27,29,19,34,36,-99,49,51
13/01/2006,21,26,-99,17,24,32,-99,80,29
13/01/2006,22,25,-99,18,21,15,-99,34,32
13/01/2006,23,23,-99,22,18,8,-99,-99,28
13/01/2006,24,24,24,21,17,6,-99,-99,24
14/01/2006,1,26,22,19,14,9,-99,31,28
14/01/2006,2,24,24,19,21,15,-99,16,28
14/01/2006,3,-99,23,20,29,18,-99,28,26
14/01/2006,4,-99,20,20,23,20,-99,24,25
14/01/2006,5,-99,18,17,27,18,-99,15,20
14/01/2006,6,16,18,12,22,14,-99,15,27
14/01/2006,7,18,17,13,15,8,-99,22,22
14/01/2006,8,21,23,17,10,1,-99,29,14
14/01/2006,9,14,25,15,19,-99,-99,23,21
14/01/2006,10,18,25,16,15,8,-99,16,17
14/01/2006,11,25,30,18,11,33,-99,19,23
14/01/2006,12,28,29,15,24,56,-99,25,19
14/01/2006,13,35,36,26,36,53,-99,26,20
14/01/2006,14,42,48,36,37,33,-99,25,23
14/01/2006,15,42,54,36,48,16,-99,36,34
14/01/2006,16,50,47,39,46,10,-99,43,45
14/01/2006,17,44,47,43,48,10,-99,56,53
14/01/2006,18,38,42,45,54,12,-99,55,55
14/01/2006,19,28,37,36,37,20,-99,274,54
14/01/2006,20,31,36,30,21,26,-99,85,31
14/01/2006,21,40,26,30,43,25,-99,31,23
14/01/2006,22,29,25,21,27,25,-99,26,24
14/01/2006,23,27,27,23,25,18,-99,24,28
14/01/2006,24,30,33,26,31,12,-99,32,29
15/01/2006,1,36,38,35,22,9,-99,30,31
15/01/2006,2,40,40,38,25,13,-99,49,40
15/01/2006,3,29,36,32,39,16,-99,41,46
15/01/2006,4,37,31,31,39,18,-99,30,43
15/01/2006,5,49,29,32,37,23,-99,38,40
15/01/2006,6,41,29,32,35,27,-99,37,43
15/01/2006,7,35,30,30,39,29,-99,45,43
15/01/2006,8,38,31,34,33,24,-99,35,40
15/01/2006,9,42,39,38,38,22,-99,-99,48
15/01/2006,10,48,59,41,35,37,-99,-99,40
15/01/2006,11,67,70,47,42,65,-99,-99,49
15/01/2006,12,77,73,46,54,97,-99,150,63
15/01/2006,13,67,58,56,68,88,-99,89,62
15/01/2006,14,58,54,40,60,58,-99,46,56
15/01/2006,15,55,46,48,42,25,-99,26,50
15/01/2006,16,48,38,53,52,20,-99,31,61
15/01/2006,17,42,29,46,46,21,-99,33,53
15/01/2006,18,33,34,42,43,22,-99,43,39
15/01/2006,19,35,39,39,37,28,-99,40,43
15/01/2006,20,34,38,32,41,33,-99,89,48
15/01/2006,21,35,43,30,35,36,-99,56,52
15/01/2006,22,36,47,33,28,32,-99,41,41
15/01/2006,23,37,52,35,33,33,-99,45,41
15/01/2006,24,39,49,39,36,-99,-99,33,45
16/01/2006,1,39,36,39,34,-99,-99,33,34
16/01/2006,2,36,34,31,42,-99,-99,126,34
16/01/2006,3,40,36,30,52,28,-99,72,50
16/01/2006,4,40,31,33,48,28,-99,35,44
16/01/2006,5,41,29,31,42,27,-99,30,34
16/01/2006,6,41,33,31,51,29,-99,36,33
16/01/2006,7,45,37,34,44,33,-99,57,31
16/01/2006,8,60,47,36,42,37,-99,-99,50
16/01/2006,9,56,60,37,43,39,-99,61,54
16/01/2006,10,63,79,42,42,49,-99,68,57
16/01/2006,11,73,79,48,39,68,-99,111,58
16/01/2006,12,64,64,58,45,82,-99,80,75
16/01/2006,13,49,38,43,51,62,-99,263,49
16/01/2006,14,37,25,30,35,33,-99,33,36
16/01/2006,15,34,25,31,24,10,-99,35,45
16/01/2006,16,26,26,24,22,12,-99,40,39
16/01/2006,17,20,23,10,28,8,-99,57,33
16/01/2006,18,19,17,9,21,10,-99,27,31
16/01/2006,19,17,11,13,26,13,-99,31,26
16/01/2006,20,-99,9,6,18,23,-99,33,24
16/01/2006,21,-99,18,7,16,26,-99,26,24
16/01/2006,22,-99,16,1,18,24,-99,27,17
16/01/2006,23,-99,10,4,19,18,-99,27,14
16/01/2006,24,9,6,12,6,8,-99,18,13
17/01/2006,1,10,6,18,13,6,-99,16,13
17/01/2006,2,14,9,14,6,8,-99,14,12
17/01/2006,3,17,15,6,17,9,-99,47,16
17/01/2006,4,27,19,5,11,9,-99,9,13
17/01/2006,5,28,22,5,17,7,-99,11,17
17/01/2006,6,21,24,-99,21,4,-99,13,24
17/01/2006,7,21,27,2,28,6,-99,7,21
17/01/2006,8,35,27,10,10,10,-99,9,22
17/01/2006,9,37,39,16,22,19,-99,14,34
17/01/2006,10,45,32,17,18,39,-99,22,28
17/01/2006,11,33,45,27,35,58,-99,16,32
17/01/2006,12,22,60,34,28,62,-99,26,31
17/01/2006,13,26,45,31,25,32,-99,12,21
17/01/2006,14,35,34,25,29,10,-99,5,24
17/01/2006,15,38,38,19,26,1,-99,17,44
17/01/2006,16,31,32,21,20,14,-99,16,43
17/01/2006,17,27,31,30,16,11,-99,23,40
17/01/2006,18,26,25,24,21,13,-99,26,37
17/01/2006,19,28,29,25,21,18,-99,27,22
17/01/2006,20,24,31,21,30,26,-99,38,23
17/01/2006,21,24,31,16,27,29,-99,34,20
17/01/2006,22,27,13,10,23,22,-99,31,20
17/01/2006,23,23,24,15,23,14,-99,26,19
17/01/2006,24,23,27,19,22,5,-99,27,21
18/01/2006,1,25,26,19,23,1,-99,23,25
18/01/2006,2,26,36,22,10,1,-99,16,35
18/01/2006,3,31,32,-99,27,-99,-99,26,35
18/01/2006,4,29,32,-99,28,-99,-99,20,36
18/01/2006,5,26,30,-99,22,-99,-99,19,34
18/01/2006,6,24,21,18,24,2,-99,21,40
18/01/2006,7,28,26,20,22,6,-99,22,37
18/01/2006,8,39,55,25,22,12,-99,27,44
18/01/2006,9,47,49,29,29,11,-99,45,39
18/01/2006,10,44,55,33,26,34,-99,43,44
18/01/2006,11,56,75,43,25,62,-99,141,47
18/01/2006,12,61,83,48,46,99,-99,66,58
18/01/2006,13,44,50,40,42,107,-99,40,69
18/01/2006,14,41,33,35,44,75,-99,29,37
18/01/2006,15,25,32,19,35,33,-99,21,31
18/01/2006,16,19,42,13,-99,3,-99,18,24
18/01/2006,17,23,52,18,-99,4,-99,19,27
18/01/2006,18,21,39,24,-99,2,-99,28,20
18/01/2006,19,26,27,34,32,11,-99,28,18
18/01/2006,20,43,44,42,35,25,-99,44,31
18/01/2006,21,44,49,30,32,33,-99,40,40
18/01/2006,22,42,51,41,39,31,-99,41,40
18/01/2006,23,52,42,44,-99,27,-99,54,55
18/01/2006,24,59,45,40,-99,26,-99,52,56
19/01/2006,1,51,42,40,-99,28,-99,54,48
19/01/2006,2,63,32,34,49,34,-99,77,42
19/01/2006,3,58,25,35,61,36,-99,74,39
19/01/2006,4,52,22,35,61,35,-99,65,36
19/01/2006,5,46,25,31,56,31,-99,76,42
19/01/2006,6,50,28,31,37,29,-99,84,43
19/01/2006,7,60,32,35,37,28,-99,164,38
19/01/2006,8,62,36,37,52,31,-99,140,63
19/01/2006,9,70,42,48,65,33,-99,94,66
19/01/2006,10,74,66,48,65,55,-99,104,64
19/01/2006,11,89,85,49,59,81,-99,110,60
19/01/2006,12,100,89,62,51,113,-99,241,73
19/01/2006,13,53,45,72,91,110,-99,438,75
19/01/2006,14,42,37,77,63,74,-99,298,69
19/01/2006,15,52,57,63,35,29,-99,62,49
19/01/2006,16,44,44,42,42,6,-99,44,39
19/01/2006,17,36,46,24,38,8,-99,24,40
19/01/2006,18,30,51,14,17,10,-99,15,43
19/01/2006,19,23,65,9,17,17,-99,26,44
19/01/2006,20,23,44,15,18,23,-99,42,31
19/01/2006,21,31,35,21,26,27,-99,36,21
19/01/2006,22,37,54,25,27,24,-99,37,20
19/01/2006,23,44,65,30,26,20,-99,33,36
19/01/2006,24,47,-99,32,30,17,-99,28,45
20/01/2006,1,43,-99,29,33,19,-99,27,38
20/01/2006,2,40,-99,32,42,22,-99,36,43
20/01/2006,3,34,-99,33,37,28,-99,46,47
20/01/2006,4,38,-99,30,39,31,-99,178,40
20/01/2006,5,45,-99,29,47,30,-99,46,52
20/01/2006,6,45,-99,29,47,29,-99,60,56
20/01/2006,7,50,-99,31,46,29,-99,143,45
20/01/2006,8,72,-99,37,38,30,-99,91,57
20/01/2006,9,78,-99,45,52,30,-99,183,58
20/01/2006,10,90,-99,45,53,47,-99,94,72
20/01/2006,11,79,-99,47,58,74,-99,93,64
20/01/2006,12,70,-99,54,55,103,-99,97,63
20/01/2006,13,48,-99,65,84,93,-99,50,62
20/01/2006,14,41,30,44,68,54,-99,28,40
20/01/2006,15,41,51,40,35,16,-99,28,38
20/01/2006,16,39,46,41,28,3,-99,31,42
20/01/2006,17,38,43,36,39,6,-99,30,46
20/01/2006,18,-99,37,34,35,9,-99,32,41
20/01/2006,19,17,41,29,28,19,-99,33,37
20/01/2006,20,31,51,31,24,29,-99,30,39
20/01/2006,21,-99,45,46,26,35,-99,38,32
20/01/2006,22,-99,40,29,27,30,-99,32,29
20/01/2006,23,-99,32,24,23,26,-99,40,37
20/01/2006,24,34,32,22,31,19,-99,64,30
21/01/2006,1,32,38,20,31,21,-99,56,30
21/01/2006,2,41,42,29,29,25,-99,59,43
21/01/2006,3,41,28,22,47,30,-99,74,46
21/01/2006,4,40,29,16,52,32,-99,93,47
21/01/2006,5,-99,30,18,57,33,-99,68,32
21/01/2006,6,-99,30,25,54,34,-99,74,30
21/01/2006,7,-99,36,62,65,32,-99,84,39
21/01/2006,8,-99,35,26,55,30,-99,96,50
21/01/2006,9,57,40,28,66,30,-99,93,49
21/01/2006,10,61,52,40,49,47,-99,96,47
21/01/2006,11,72,63,49,51,78,-99,101,44
21/01/2006,12,79,82,69,66,106,-99,116,50
21/01/2006,13,61,84,108,83,-99,-99,109,82
21/01/2006,14,53,68,86,63,-99,-99,97,78
21/01/2006,15,35,35,33,47,86,-99,64,51
21/01/2006,16,36,26,23,29,37,-99,34,31
21/01/2006,17,27,35,20,30,-99,-99,30,32
21/01/2006,18,22,30,16,16,-99,-99,29,33
21/01/2006,19,19,29,14,16,3,-99,28,23
21/01/2006,20,23,37,20,21,20,-99,29,18
21/01/2006,21,42,39,32,19,22,-99,36,25
21/01/2006,22,-99,45,35,29,29,-99,107,39
21/01/2006,23,-99,44,31,28,27,-99,73,36
21/01/2006,24,-99,41,31,32,25,-99,41,40
22/01/2006,1,-99,-99,32,30,28,-99,35,42
22/01/2006,2,-99,-99,29,40,31,-99,39,35
22/01/2006,3,-99,-99,24,37,33,-99,53,45
22/01/2006,4,-99,36,27,44,29,-99,67,37
22/01/2006,5,-99,29,27,46,28,-99,56,35
22/01/2006,6,-99,26,-99,51,-99,-99,-99,43
22/01/2006,7,-99,29,-99,46,-99,-99,-99,51
22/01/2006,8,-99,35,-99,40,-99,-99,-99,45
22/01/2006,9,-99,50,34,46,-99,-99,-99,44
22/01/2006,10,-99,83,1,38,42,-99,-99,40
22/01/2006,11,-99,88,-99,46,72,-99,77,49
22/01/2006,12,-99,86,-99,59,104,-99,-99,59
22/01/2006,13,-99,65,-99,60,89,-99,60,75
22/01/2006,14,-99,35,-99,62,45,-99,41,51
22/01/2006,15,-99,24,-99,44,7,-99,21,25
22/01/2006,16,-99,27,-99,26,1,-99,7,14
22/01/2006,17,-99,31,-99,27,3,-99,10,25
22/01/2006,18,-99,29,-99,24,10,-99,13,27
22/01/2006,19,-99,27,-99,20,18,-99,20,28
22/01/2006,20,-99,28,-99,15,25,-99,26,25
22/01/2006,21,-99,29,-99,20,25,-99,24,21
22/01/2006,22,-99,28,-99,22,22,-99,24,11
22/01/2006,23,-99,28,-99,36,17,-99,22,26
22/01/2006,24,-99,30,-99,-99,12,-99,20,32
23/01/2006,1,-99,24,-99,-99,14,-99,30,33
23/01/2006,2,-99,21,-99,62,18,-99,30,21
23/01/2006,3,-99,21,-99,32,20,-99,35,23
23/01/2006,4,-99,22,-99,37,21,-99,39,19
23/01/2006,5,-99,25,-99,36,19,-99,40,25
23/01/2006,6,-99,24,-99,40,15,-99,37,24
23/01/2006,7,-99,20,-99,41,16,-99,36,29
23/01/2006,8,-99,24,-99,34,23,-99,39,29
23/01/2006,9,-99,28,10,45,30,-99,48,36
23/01/2006,10,-99,36,31,30,46,-99,62,40
23/01/2006,11,-99,42,20,30,72,-99,79,31
23/01/2006,12,-99,34,25,41,94,-99,67,34
23/01/2006,13,-99,22,20,38,70,-99,59,36
23/01/2006,14,-99,18,5,-99,27,-99,12,20
23/01/2006,15,-99,21,12,-99,1,-99,4,16
23/01/2006,16,28,24,19,-99,-99,-99,15,15
23/01/2006,17,33,36,19,-99,2,-99,22,26
23/01/2006,18,37,-99,26,-99,15,-99,27,26
23/01/2006,19,35,-99,29,-99,27,-99,34,29
23/01/2006,20,38,-99,35,18,29,-99,31,28
23/01/2006,21,37,39,28,46,29,-99,36,33
23/01/2006,22,38,31,34,45,25,-99,41,27
23/01/2006,23,39,26,27,-99,24,-99,47,31
23/01/2006,24,33,28,21,-99,17,-99,42,28
24/01/2006,1,30,36,16,-99,14,-99,30,23
24/01/2006,2,38,35,23,32,23,-99,25,32
24/01/2006,3,30,29,21,34,23,-99,28,42
24/01/2006,4,26,34,20,40,19,-99,23,32
24/01/2006,5,29,33,19,-99,15,-99,17,37
24/01/2006,6,37,32,18,-99,12,-99,22,36
24/01/2006,7,48,34,17,33,12,-99,17,40
24/01/2006,8,44,48,18,33,13,-99,21,35
24/01/2006,9,44,41,26,32,16,-99,27,39
24/01/2006,10,53,28,23,31,33,-99,34,45
24/01/2006,11,58,34,25,46,60,-99,43,44
24/01/2006,12,54,29,38,62,85,-99,52,32
24/01/2006,13,34,25,37,57,67,-99,38,21
24/01/2006,14,20,22,25,60,29,-99,37,7
24/01/2006,15,22,13,17,31,1,-99,23,19
24/01/2006,16,26,18,19,7,-99,-99,8,17
24/01/2006,17,16,22,14,16,22,-99,13,19
24/01/2006,18,17,26,19,18,46,-99,22,17
24/01/2006,19,23,22,8,30,46,-99,32,15
24/01/2006,20,22,18,11,21,39,-99,21,20
24/01/2006,21,22,16,12,14,25,-99,13,16
24/01/2006,22,14,12,9,10,19,-99,24,16
24/01/2006,23,12,7,6,9,10,-99,17,8
24/01/2006,24,13,6,2,10,4,-99,11,12
25/01/2006,1,10,5,2,4,1,-99,12,4
25/01/2006,2,8,5,1,-99,4,-99,11,9
25/01/2006,3,9,1,-99,8,8,-99,12,3
25/01/2006,4,10,3,-99,6,6,-99,9,8
25/01/2006,5,10,-99,-99,8,4,-99,9,5
25/01/2006,6,11,-99,-99,11,1,-99,14,8
25/01/2006,7,18,-99,-99,7,-99,-99,5,11
25/01/2006,8,21,13,5,16,-99,-99,6,9
25/01/2006,9,16,18,5,9,-99,-99,17,17
25/01/2006,10,11,18,9,-99,12,-99,26,6
25/01/2006,11,13,-99,10,6,28,-99,5,11
25/01/2006,12,15,-99,10,9,-99,-99,25,9
25/01/2006,13,17,-99,6,19,-99,-99,17,2
25/01/2006,14,17,19,8,8,20,-99,13,-99
25/01/2006,15,26,23,13,14,24,-99,12,11
25/01/2006,16,27,17,18,12,19,-99,12,20
25/01/2006,17,23,17,14,24,19,-99,9,17
25/01/2006,18,24,18,13,17,10,-99,5,18
25/01/2006,19,22,-99,17,25,7,-99,7,17
25/01/2006,20,19,-99,15,17,8,-99,7,14
25/01/2006,21,19,-99,9,17,5,-99,11,18
25/01/2006,22,17,12,10,20,2,-99,16,20
25/01/2006,23,15,11,8,16,-99,-99,16,13
25/01/2006,24,13,10,5,15,-99,-99,10,13
26/01/2006,1,10,13,4,7,2,-99,13,8
26/01/2006,2,9,13,5,9,3,-99,5,12
26/01/2006,3,12,9,-99,11,3,-99,11,12
26/01/2006,4,10,9,-99,12,7,-99,7,18
26/01/2006,5,11,13,-99,12,11,-99,4,5
26/01/2006,6,16,20,-99,9,16,-99,7,7
26/01/2006,7,30,23,-99,15,18,-99,7,17
26/01/2006,8,28,15,-99,19,19,-99,21,29
26/01/2006,9,28,15,-99,31,20,-99,22,19
26/01/2006,10,33,23,-99,20,24,-99,18,13
26/01/2006,11,54,37,28,28,38,-99,23,24
26/01/2006,12,61,39,41,59,64,-99,33,41
26/01/2006,13,56,23,49,68,82,-99,40,46
26/01/2006,14,33,19,-99,61,78,-99,39,31
26/01/2006,15,38,13,-99,56,55,-99,45,20
26/01/2006,16,48,28,28,45,34,-99,36,21
26/01/2006,17,45,31,35,43,22,-99,31,30
26/01/2006,18,36,36,33,37,17,-99,37,46
26/01/2006,19,38,36,32,36,22,-99,36,49
26/01/2006,20,39,31,20,43,26,-99,27,46
26/01/2006,21,31,24,21,33,25,-99,32,33
26/01/2006,22,32,23,20,23,15,-99,37,20
26/01/2006,23,37,22,20,28,9,-99,44,27
26/01/2006,24,30,21,24,35,10,-99,31,23
27/01/2006,1,26,19,26,26,12,-99,34,21
27/01/2006,2,31,19,27,39,16,-99,36,-99
27/01/2006,3,34,25,24,44,20,-99,35,-99
27/01/2006,4,35,34,18,41,23,-99,-99,-99
27/01/2006,5,29,60,23,37,25,-99,-99,28
27/01/2006,6,25,47,21,32,25,-99,-99,37
27/01/2006,7,32,39,21,42,20,-99,32,28
27/01/2006,8,38,34,30,44,16,-99,65,26
27/01/2006,9,45,35,33,49,16,-99,80,50
27/01/2006,10,47,48,43,54,33,-99,97,60
27/01/2006,11,69,65,56,52,64,-99,103,54
27/01/2006,12,79,68,53,50,95,-99,97,70
27/01/2006,13,59,68,32,74,98,-99,56,73
27/01/2006,14,37,42,33,46,64,-99,20,52
27/01/2006,15,18,46,24,17,18,-99,13,69
27/01/2006,16,27,41,18,17,-99,-99,-99,64
27/01/2006,17,35,26,19,5,-99,-99,4,51
27/01/2006,18,37,23,29,16,7,-99,14,60
27/01/2006,19,38,27,37,24,17,-99,18,-99
27/01/2006,20,41,28,34,40,24,-99,28,-99
27/01/2006,21,29,27,26,42,25,-99,25,-99
27/01/2006,22,34,31,35,23,32,-99,26,26
27/01/2006,23,40,33,36,27,29,-99,28,25
27/01/2006,24,38,35,35,37,-99,-99,33,34
28/01/2006,1,37,32,39,42,22,-99,40,38
28/01/2006,2,35,30,32,54,30,-99,41,43
28/01/2006,3,37,27,28,61,35,-99,48,48
28/01/2006,4,41,25,27,46,34,-99,59,45
28/01/2006,5,44,22,21,50,34,-99,57,50
28/01/2006,6,42,23,18,46,29,-99,46,39
28/01/2006,7,38,22,21,45,24,-99,47,38
28/01/2006,8,40,24,39,48,23,-99,52,45
28/01/2006,9,51,30,37,49,29,-99,66,57
28/01/2006,10,61,44,36,46,45,-99,68,47
28/01/2006,11,70,66,42,52,67,-99,85,54
28/01/2006,12,66,79,68,64,85,-99,90,67
28/01/2006,13,53,65,79,55,74,-99,48,65
28/01/2006,14,38,51,62,53,40,-99,1,69
28/01/2006,15,44,40,58,50,17,-99,4,57
28/01/2006,16,38,49,45,59,10,-99,21,53
28/01/2006,17,42,47,41,74,16,-99,21,48
28/01/2006,18,32,49,28,33,15,-99,18,44
28/01/2006,19,23,43,13,22,19,-99,13,44
28/01/2006,20,19,43,11,29,16,-99,26,54
28/01/2006,21,30,33,22,33,21,-99,30,45
28/01/2006,22,30,26,25,37,22,-99,22,31
28/01/2006,23,26,30,20,175,23,-99,26,21
28/01/2006,24,27,38,20,221,21,-99,32,18
29/01/2006,1,29,34,26,174,15,-99,24,25
29/01/2006,2,33,22,27,87,17,-99,31,38
29/01/2006,3,35,18,27,91,19,-99,37,33
29/01/2006,4,35,20,29,85,22,-99,43,35
29/01/2006,5,37,23,29,76,24,-99,52,41
29/01/2006,6,42,19,32,47,26,-99,48,37
29/01/2006,7,40,23,32,41,26,-99,53,38
29/01/2006,8,45,28,35,43,29,-99,45,38
29/01/2006,9,56,31,36,42,31,-99,43,-99
29/01/2006,10,46,40,40,50,36,-99,51,-99
29/01/2006,11,51,61,45,61,58,-99,53,-99
29/01/2006,12,50,62,38,37,82,-99,51,52
29/01/2006,13,44,47,35,61,72,-99,34,45
29/01/2006,14,39,46,25,35,42,-99,11,43
29/01/2006,15,27,33,25,26,12,-99,12,33
29/01/2006,16,26,16,24,20,13,-99,15,28
29/01/2006,17,21,12,20,25,11,-99,21,18
29/01/2006,18,18,16,15,25,13,-99,26,13
29/01/2006,19,19,11,13,23,9,-99,28,16
29/01/2006,20,19,3,27,37,14,-99,31,13
29/01/2006,21,18,3,35,35,16,-99,29,12
29/01/2006,22,32,8,35,28,22,-99,26,14
29/01/2006,23,30,20,31,24,26,-99,26,12
29/01/2006,24,28,32,25,24,27,-99,25,24
30/01/2006,1,33,34,24,28,26,-99,31,32
30/01/2006,2,54,29,26,95,25,-99,28,33
30/01/2006,3,38,17,21,98,24,-99,34,40
